Koordinatensystem : Lambert konform konisch
Rechtswert        : 3938500 Meter
Hochwert          : 2337500 Meter
Hoehenlage        : 429 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3938500 2337500 10 20 15  15.2  974 120  1.5 1  6.5  59  288   98 280 -402  2
3938500 2337500 10 20 16  15.7  973 107  1.1 1  7.0  61  170   83 284 -397  2
3938500 2337500 10 20 17  14.0  973 117  1.3 1  7.2  66   47   46 285 -387  2
3938500 2337500 10 20 18  11.2  972 138  1.3 1  7.2  76    0    0 280 -375  2
3938500 2337500 10 20 19  10.4  973 159  1.4 1  7.3  87    0    0 275 -365  2
3938500 2337500 10 20 20   9.6  973 182  1.5 2  7.5  94    0    0 274 -357  2
3938500 2337500 10 20 21   9.0  973 221  1.5 4  7.5  99    0    0 275 -350  2
3938500 2337500 10 20 22   8.3  974 225  1.5 3  7.3 100    0    0 274 -346  2
3938500 2337500 10 20 23   8.1  973 229  1.5 2  7.1 100    0    0 270 -343  2
3938500 2337500 10 20 24   7.5  973 246  0.8 0  6.9 100    0    0 266 -344  2
3938500 2337500 10 21  1   7.8  973 248  1.4 8  6.8 100    0    0 275 -346  2
3938500 2337500 10 21  2   7.3  973 257  1.5 8  6.8 100    0    0 294 -346  2
3938500 2337500 10 21  3   7.2  973 289  1.4 8  6.6 100    0    0 296 -344  2
3938500 2337500 10 21  4   6.9  973 292  1.3 8  6.5 100    0    0 297 -343  2
3938500 2337500 10 21  5   6.5  973 292  1.1 4  6.4 100    0    0 287 -339  2
3938500 2337500 10 21  6   6.2  973 294  1.0 2  6.2 100    0    0 271 -335  2
3938500 2337500 10 21  7   7.6  972 290  0.7 8  6.4 100    0    1 284 -333  2
3938500 2337500 10 21  8   7.7  972 285  1.2 8  6.8 100   15   38 300 -333  2
3938500 2337500 10 21  9   8.5  972 276  0.9 7  7.0 100   19  104 299 -341  2
3938500 2337500 10 21 10   8.4  973 273  1.2 8  7.2 100   10  144 299 -358  2
3938500 2337500 10 21 11   9.1  973 285  1.5 4  7.3 100   61  209 293 -376  2
3938500 2337500 10 21 12  13.4  973 286  1.3 2  8.3  95  320  153 292 -392  2
3938500 2337500 10 21 13  15.7  972 204  1.4 1  8.6  80  382  139 300 -404  2
3938500 2337500 10 21 14  16.0  971  80  1.7 1  7.9  68  344  132 303 -411  2
3938500 2337500 10 21 15  15.9  970  72  2.1 1  7.6  64  265  119 305 -412  2
3938500 2337500 10 21 16  16.9  970  68  1.5 1  7.6  63  154   96 309 -407  2
3938500 2337500 10 21 17  15.8  969 118  1.9 1  8.0  66   42   47 310 -397  2
3938500 2337500 10 21 18  13.9  969 116  1.7 1  8.2  74    0    0 306 -385  2
3938500 2337500 10 21 19  12.5  969 165  1.7 2  8.2  83    0    0 304 -376  2
3938500 2337500 10 21 20  12.3  969 166  2.1 2  8.2  87    0    0 304 -373  2
3938500 2337500 10 21 21  11.8  968 232  2.1 1  8.0  88    0    0 302 -374  2
3938500 2337500 10 21 22  11.5  968 278  1.7 1  8.1  90    0    0 299 -377  2
3938500 2337500 10 21 23  10.5  968 254  2.2 2  8.2  95    0    0 300 -378  2
3938500 2337500 10 21 24  10.4  968 195  1.9 3  8.3 100    0    0 304 -378  2
3938500 2337500 10 22  1  10.7  968 239  1.8 3  8.3 100    0    0 307 -377  2
3938500 2337500 10 22  2  10.2  967 208  2.2 4  8.3 100    0    0 311 -377  2
3938500 2337500 10 22  3  10.7  967 203  2.3 4  8.3 100    0    0 315 -377  2
3938500 2337500 10 22  4  10.2  966 237  1.7 5  8.3 100    0    0 318 -377  2
3938500 2337500 10 22  5  10.1  966 236  1.5 6  8.1 100    0    0 325 -377  2
3938500 2337500 10 22  6  11.4  966 269  1.4 6  8.0  95    0    0 331 -376  2
3938500 2337500 10 22  7  11.2  965 286  2.4 6  8.2  93    0    0 334 -377  2
3938500 2337500 10 22  8  12.1  966 304  2.0 6  8.4  94    2   32 336 -377  2
3938500 2337500 10 22  9  12.2  966 271  1.8 7  8.5  91    0   76 341 -379  2
3938500 2337500 10 22 10  12.1  966 227  2.0 8  8.7  94    0   87 350 -382  2
3938500 2337500 10 22 11  13.5  966 154  1.4 6  9.0  93   20  197 348 -386  2
3938500 2337500 10 22 12  13.3  965 123  2.3 6  8.8  87   42  238 340 -388  2
3938500 2337500 10 22 13  16.1  965 107  2.4 5  8.4  76  114  263 337 -388  2
3938500 2337500 10 22 14  16.0  964 104  2.5 5  8.2  68   96  238 333 -393  2
3938500 2337500 10 22 15  16.2  963 106  1.9 5  7.8  65  110  187 331 -400  2
3938500 2337500 10 22 16  15.5  963  84  1.3 8  7.9  67    6   94 345 -401  2
3938500 2337500 10 22 17  15.0  963 136  1.0 7  8.4  73    0   22 357 -397  2
3938500 2337500 10 22 18  13.8  963 123  0.9 7  8.6  80    0    0 346 -392  2
3938500 2337500 10 22 19  13.9  963 107  0.8 7  8.7  84    0    0 343 -389  2
3938500 2337500 10 22 20  14.2  964  15  1.8 7  9.2  87    0    0 343 -388  2
3938500 2337500 10 22 21  13.4  964 337  0.8 8  9.8  94    0    0 353 -387  2
3938500 2337500 10 22 22  13.3  965 251  0.7 7  9.9  98    0    0 351 -386  2
3938500 2337500 10 22 23  12.6  965 172  1.4 7  9.7  99    0    0 338 -384  2
3938500 2337500 10 22 24  12.4  965  21  0.8 7  9.5 100    0    0 336 -383  2
3938500 2337500 10 23  1  11.8  965 237  0.1 7  9.3 100    0    0 333 -383  2
3938500 2337500 10 23  2  11.8  965 211  0.3 7  9.1 100    0    0 332 -382  2
3938500 2337500 10 23  3  11.8  965 288  1.5 8  9.1 100    0    0 342 -381  2
3938500 2337500 10 23  4  11.9  965 274  0.7 8  9.1 100    0    0 354 -380  2
3938500 2337500 10 23  5  11.6  966 359  1.1 8  9.1 100    0    0 353 -379  2
3938500 2337500 10 23  6  11.5  966  28  1.6 8  8.9 100    0    0 351 -378  2
3938500 2337500 10 23  7  11.6  966  15  2.2 8  8.8  98    0    0 351 -376  2
3938500 2337500 10 23  8  10.6  966  20  3.2 8  8.2  95    0    5 348 -374  2
3938500 2337500 10 23  9   9.6  967  51  2.8 7  7.5  93    0   28 333 -374  2
3938500 2337500 10 23 10   9.0  968 355  2.0 7  7.0  92    0   47 322 -373  2
3938500 2337500 10 23 11   8.8  969   8  2.2 7  7.0  94    0   53 322 -371  2
3938500 2337500 10 23 12   8.7  970 357  2.1 8  7.1  96    0   53 329 -369  2
3938500 2337500 10 23 13   8.9  970   8  2.2 7  7.0  95    0   60 329 -366  2
3938500 2337500 10 23 14   8.8  970 357  1.6 8  6.9  93    0   50 329 -364  2
3938500 2337500 10 23 15   8.2  971 344  2.1 8  6.9  95    0   47 334 -362  2
3938500 2337500 10 23 16   7.7  972 354  1.9 8  6.9  99    0   33 332 -361  2
3938500 2337500 10 23 17   7.0  972 346  2.8 8  6.6  98    0   16 330 -359  2
3938500 2337500 10 23 18   7.0  973 351  2.2 7  6.2  95    0    0 323 -357  2
3938500 2337500 10 23 19   5.8  974 347  2.6 8  5.8  94    0    0 321 -355  2
3938500 2337500 10 23 20   5.3  975 355  2.0 7  5.6  95    0    0 317 -354  2
3938500 2337500 10 23 21   5.1  976 359  1.5 7  5.6  97    0    0 311 -352  2
3938500 2337500 10 23 22   5.0  977 358  0.7 8  5.6  99    0    0 315 -350  2
3938500 2337500 10 23 23   5.0  979  27  0.7 8  5.6 100    0    0 321 -348  2
3938500 2337500 10 23 24   5.2  979  37  0.8 8  5.5  98    0    0 322 -347  2
3938500 2337500 10 24  1   5.2  979  53  1.3 8  5.4  96    0    0 323 -346  2
3938500 2337500 10 24  2   5.0  979  77  1.6 8  5.3  94    0    0 323 -345  2
3938500 2337500 10 24  3   5.1  979  85  1.9 7  5.2  92    0    0 318 -345  2
3938500 2337500 10 24  4   4.9  979  48  1.8 7  5.2  92    0    0 314 -345  2
3938500 2337500 10 24  5   5.0  979  81  2.1 7  5.1  92    0    0 314 -345  2
3938500 2337500 10 24  6   5.3  979  77  1.5 7  5.2  91    0    0 316 -344  2
3938500 2337500 10 24  7   5.7  979  67  1.7 6  5.2  89    0    0 312 -343  2
3938500 2337500 10 24  8   6.0  979  87  2.3 6  5.1  86   17   35 308 -343  2
3938500 2337500 10 24  9   6.8  979  87  2.2 3  5.2  83  116   84 294 -343  2
3938500 2337500 10 24 10   8.3  979  84  3.1 1  5.2  77  209  118 269 -345  2
3938500 2337500 10 24 11   9.1  978  78  3.6 2  5.1  71  198  176 266 -348  2
3938500 2337500 10 24 12   9.5  978  62  3.9 5  5.1  68   67  220 291 -351  2
3938500 2337500 10 24 13   9.1  978  62  3.8 7  5.2  69    0  132 319 -355  2
3938500 2337500 10 24 14   8.9  977  63  3.7 6  5.3  72    0  119 325 -356  2
3938500 2337500 10 24 15   8.5  976  66  3.6 8  5.2  72    0   86 331 -356  2
3938500 2337500 10 24 16   8.3  976  72  2.6 8  5.3  74    0   58 341 -355  2
3938500 2337500 10 24 17   8.0  976  76  2.3 8  5.3  76    1   31 340 -354  2
3938500 2337500 10 24 18   7.9  975  62  1.8 7  5.3  77    0    0 334 -353  2
3938500 2337500 10 24 19   7.8  975  63  1.4 8  5.4  78    0    0 333 -353  2
3938500 2337500 10 24 20   7.7  975  38  1.1 8  5.4  80    0    0 338 -353  2
3938500 2337500 10 24 21   7.8  975  31  1.2 8  5.4  80    0    0 337 -353  2
3938500 2337500 10 24 22   7.5  975  43  1.2 8  5.4  80    0    0 337 -353  2
3938500 2337500 10 24 23   7.6  975  91  0.8 8  5.4  80    0    0 337 -354  2
3938500 2337500 10 24 24   7.5  975 230  0.9 7  5.4  81    0    0 332 -354  2
3938500 2337500 10 25  1   7.6  975 218  0.6 8  5.6  83    0    0 332 -354  2
3938500 2337500 10 25  2   7.4  974 252  0.7 8  5.7  85    0    0 337 -354  2
3938500 2337500 10 25  3   7.3  974 241  1.2 7  5.7  86    0    0 331 -353  2
3938500 2337500 10 25  4   7.3  974 241  1.9 5  5.6  84    0    0 314 -353  2
3938500 2337500 10 25  5   7.1  974 206  1.8 5  5.5  83    0    0 303 -352  2
3938500 2337500 10 25  6   7.1  974 213  1.8 5  5.5  84    0    0 304 -351  2
3938500 2337500 10 25  7   7.0  974 241  1.8 8  5.5  85    0    0 320 -350  2
3938500 2337500 10 25  8   7.2  974 218  1.6 8  5.7  87    0   23 335 -351  2
3938500 2337500 10 25  9   7.5  974 194  1.5 7  5.7  86    7   82 331 -354  2
3938500 2337500 10 25 10   7.8  974 226  1.4 6  5.7  84   19  143 321 -360  2
3938500 2337500 10 25 11   8.1  974 160  1.3 6  5.7  82   17  173 317 -366  2
3938500 2337500 10 25 12   8.3  975 143  1.2 6  5.7  82   19  194 318 -372  2
3938500 2337500 10 25 13   9.6  975 133  1.9 4  5.8  78  133  210 310 -375  2
3938500 2337500 10 25 14  11.2  975 268  1.2 3  5.9  72  289  121 298 -377  2
3938500 2337500 10 25 15  11.6  975 282  1.4 2  6.2  71  253   90 289 -378  2
3938500 2337500 10 25 16  10.6  974 269  1.3 2  6.3  74  141   76 281 -376  2
3938500 2337500 10 25 17  10.5  975 252  1.4 2  6.4  77   30   36 278 -374  2
3938500 2337500 10 25 18   8.7  975 240  1.1 2  6.5  84    0    0 274 -370  2
3938500 2337500 10 25 19   7.5  975 235  0.9 3  6.4  92    0    0 276 -368  2
3938500 2337500 10 25 20   6.7  976 231  0.8 2  6.4  98    0    0 274 -367  2
3938500 2337500 10 25 21   6.2  977 257  0.2 0  6.2 100    0    0 257 -367  2
3938500 2337500 10 25 22   5.8  978 355  1.8 0  6.0 100    0    0 242 -366  2
3938500 2337500 10 25 23   5.5  978 336  0.6 0  5.9 100    0    0 241 -365  2
3938500 2337500 10 25 24   5.1  979   0  1.1 7  5.7 100    0    0 276 -363  2
3938500 2337500 10 26  1   5.8  979  22  1.0 8  5.7  99    0    0 320 -362  2
3938500 2337500 10 26  2   6.1  980  36  0.4 4  5.9  99    0    0 306 -360  2
3938500 2337500 10 26  3   5.6  980  63  1.3 8  5.9 100    0    0 306 -358  2
3938500 2337500 10 26  4   5.3  981  64  1.6 8  5.8 100    0    0 327 -357  2
3938500 2337500 10 26  5   5.8  981  50  1.5 8  5.8 100    0    0 328 -356  2
3938500 2337500 10 26  6   5.3  981   5  2.0 8  5.8 100    0    0 329 -355  2
3938500 2337500 10 26  7   4.8  980  41  2.2 7  5.6 100    0    0 323 -353  2
3938500 2337500 10 26  8   4.3  981  46  2.4 6  5.4 100    6   27 312 -351  2
3938500 2337500 10 26  9   4.8  981  38  1.5 6  5.4 100   27   75 307 -350  2
3938500 2337500 10 26 10   5.3  982  34  1.4 8  5.5  99    6  106 319 -356  2
3938500 2337500 10 26 11   5.5  982  49  1.6 8  5.5  96    0  104 330 -365  2
3938500 2337500 10 26 12   6.3  982  61  1.7 7  5.7  95   18  172 327 -374  2
3938500 2337500 10 26 13   7.5  982  67  2.0 3  5.9  92  284   63 303 -381  2
3938500 2337500 10 26 14   8.4  981  66  2.7 2  5.9  85  320   65 281 -385  2
3938500 2337500 10 26 15   9.2  980  18  1.9 1  5.9  81  273   56 275 -385  2
3938500 2337500 10 26 16   9.0  980  65  1.4 0  5.9  80  166   44 265 -379  2
3938500 2337500 10 26 17   8.2  979  27  1.3 0  5.9  81   41   24 260 -370  2
3938500 2337500 10 26 18   6.5  980 354  1.2 0  5.9  89    0    0 255 -360  2
3938500 2337500 10 26 19   5.8  980 357  1.1 3  5.8  95    0    0 264 -353  2
3938500 2337500 10 26 20   5.1  981   9  0.9 2  5.7  98    0    0 270 -349  2
3938500 2337500 10 26 21   5.1  980  17  0.9 0  5.6 100    0    0 253 -345  2
3938500 2337500 10 26 22   4.9  980  61  0.8 0  5.6 100    0    0 243 -343  2
3938500 2337500 10 26 23   5.5  980 303  1.0 2  5.6  98    0    0 252 -339  2
3938500 2337500 10 26 24   5.9  981 283  0.7 5  5.8  98    0    0 277 -334  2
3938500 2337500 10 27  1   5.7  981 270  1.0 7  5.9 100    0    0 300 -331  2
3938500 2337500 10 27  2   6.5  981 262  0.9 8  6.1 100    0    0 315 -332  2
3938500 2337500 10 27  3   6.4  980  19  0.8 8  6.2 100    0    0 323 -331  2
3938500 2337500 10 27  4   6.1  980 305  1.0 8  6.1 100    0    0 321 -326  2
3938500 2337500 10 27  5   6.5  979 269  0.6 8  6.1 100    0    0 318 -323  2
3938500 2337500 10 27  6   6.2  979 306  1.0 8  6.2 100    0    0 314 -320  2
3938500 2337500 10 27  7   5.9  978 254  1.2 8  6.0 100    0    0 311 -324  2
3938500 2337500 10 27  8   6.1  978 238  2.6 8  6.0 100    0   18 310 -329  2
3938500 2337500 10 27  9   6.4  978 253  1.3 7  6.1 100    0   60 305 -333  2
3938500 2337500 10 27 10   6.5  978 303  1.5 7  6.2 100    0   72 299 -342  2
3938500 2337500 10 27 11   7.2  978 291  1.7 8  6.4 100    0   73 301 -355  2
3938500 2337500 10 27 12   8.3  977 234  1.8 8  6.5  96    0  145 300 -366  2
3938500 2337500 10 27 13   9.9  976 207  1.5 3  6.4  86  184  221 281 -377  2
3938500 2337500 10 27 14  10.7  976 155  1.9 3  6.4  79  290  158 274 -383  2
3938500 2337500 10 27 15  10.4  975 187  1.8 3  6.4  77  208  135 275 -384  2
3938500 2337500 10 27 16  10.5  974 233  1.0 4  6.5  79   91   99 278 -381  2
3938500 2337500 10 27 17   9.2  973 277  1.5 5  6.7  85   14   36 281 -372  2
3938500 2337500 10 27 18   7.6  973 248  1.0 6  6.6  93    0    0 282 -360  2
3938500 2337500 10 27 19   7.6  972 234  1.3 4  6.7  99    0    0 281 -351  2
3938500 2337500 10 27 20   7.8  972 238  1.8 4  6.8 100    0    0 278 -348  2
3938500 2337500 10 27 21   8.1  972 246  1.8 6  6.8  98    0    0 284 -346  2
3938500 2337500 10 27 22   7.5  971 229  1.7 6  6.8  98    0    0 289 -344  2
3938500 2337500 10 27 23   6.8  970 278  1.5 6  6.6 100    0    0 289 -343  2
3938500 2337500 10 27 24   6.8  969 294  1.3 7  6.4 100    0    0 293 -343  2
3938500 2337500 10 28  1   6.3  968 286  1.1 6  6.3 100    0    0 294 -342  2
3938500 2337500 10 28  2   6.3  967 268  1.6 5  6.2 100    0    0 285 -340  2
3938500 2337500 10 28  3   6.3  967 264  1.7 2  6.2 100    0    0 265 -338  2
3938500 2337500 10 28  4   6.4  966 247  1.5 8  6.3 100    0    0 278 -336  2
3938500 2337500 10 28  5   6.7  965 262  1.4 8  6.3 100    0    0 309 -335  2
3938500 2337500 10 28  6   7.1  964 277  1.7 8  6.5 100    0    0 311 -335  2
3938500 2337500 10 28  7   6.9  963 272  0.7 5  6.6 100    0    0 294 -333  2
3938500 2337500 10 28  8   7.0  962 303  1.1 7  6.5 100    0   28 285 -329  2
3938500 2337500 10 28  9   8.5  962 329  0.9 6  6.9 100    6   88 292 -331  2
3938500 2337500 10 28 10   9.0  961 334  0.8 4  7.4 100    1  110 269 -343  2
3938500 2337500 10 28 11  10.3  961 300  1.4 6  7.9 100   15  186 273 -359  2
3938500 2337500 10 28 12  13.0  962 222  3.1 6  8.1  90   10  193 298 -372  2
3938500 2337500 10 28 13  13.7  961 249  2.0 7  7.4  74    0  129 312 -382  2
3938500 2337500 10 28 14  13.3  960 243  3.0 8  6.7  66    0   66 328 -387  2
3938500 2337500 10 28 15  12.3  960 244  3.8 8  6.3  65    0   52 334 -388  2
3938500 2337500 10 28 16  11.7  960 259  1.9 8  6.4  69    0   35 333 -384  2
3938500 2337500 10 28 17  11.4  959 292  1.9 8  6.6  73    0   15 332 -376  2
3938500 2337500 10 28 18  11.0  959 290  1.9 8  6.6  76    0    0 332 -370  2
3938500 2337500 10 28 19  11.0  959 276  2.0 8  6.7  77    0    0 332 -365  2
3938500 2337500 10 28 20  10.2  960 206  2.3 8  7.0  83    0    0 333 -363  2
3938500 2337500 10 28 21   9.6  960 234  1.5 8  7.6  94    0    0 332 -360  2
3938500 2337500 10 28 22   9.5  959 196  2.2 8  7.9 100    0    0 331 -357  2
3938500 2337500 10 28 23   9.3  959 203  1.4 8  7.8 100    0    0 332 -356  2
3938500 2337500 10 28 24   9.3  959 230  1.3 8  7.7 100    0    0 331 -357  2
3938500 2337500 10 29  1   9.3  958 224  1.1 7  7.7 100    0    0 324 -358  2
3938500 2337500 10 29  2   9.4  958 230  1.0 7  7.8 100    0    0 319 -359  2
3938500 2337500 10 29  3   9.4  958 222  2.0 6  7.8 100    0    0 314 -359  2
3938500 2337500 10 29  4   9.6  959 254  1.9 8  7.8 100    0    0 322 -359  2
3938500 2337500 10 29  5   9.6  959 274  1.6 8  7.9 100    0    0 336 -358  2
3938500 2337500 10 29  6   7.8  958 297  1.9 8  7.4 100    0    0 333 -358  2
3938500 2337500 10 29  7   7.2  959 352  1.7 7  6.8 100    0    0 322 -356  2
3938500 2337500 10 29  8   7.1  959 324  1.5 7  6.7 100    0   17 314 -352  2
3938500 2337500 10 29  9   7.3  960 260  1.6 8  6.7 100    0   54 319 -350  2
3938500 2337500 10 29 10   7.5  960 229  1.2 8  6.6  98    0   66 325 -350  2
3938500 2337500 10 29 11   7.8  961 152  1.1 8  6.5  94    0   59 325 -350  2
3938500 2337500 10 29 12   8.1  960  10  1.2 8  6.4  92    0   61 326 -352  2
3938500 2337500 10 29 13   8.2  960 337  1.0 7  6.5  92    0   94 322 -353  2
3938500 2337500 10 29 14   8.0  959 320  1.3 8  6.6  93    0   86 323 -352  2
3938500 2337500 10 29 15   7.6  959 229  1.5 7  6.8  97    0   79 322 -350  2
3938500 2337500 10 29 16   7.3  959 280  1.4 7  6.7  98    0   58 315 -349  2
3938500 2337500 10 29 17   6.9  960 222  1.1 8  6.4  96    0   19 318 -348  2
3938500 2337500 10 29 18   6.6  960 300  0.8 8  6.3  97    0    0 321 -347  2
3938500 2337500 10 29 19   6.6  960 286  0.7 8  6.3  99    0    0 320 -346  2
3938500 2337500 10 29 20   6.3  960 237  0.4 8  6.3 100    0    0 319 -344  2
3938500 2337500 10 29 21   6.3  960 233  0.8 8  6.3 100    0    0 317 -343  2
3938500 2337500 10 29 22   6.2  959 251  0.6 7  6.3 100    0    0 313 -342  2
3938500 2337500 10 29 23   6.3  959 342  1.2 8  6.3 100    0    0 314 -342  2
3938500 2337500 10 29 24   6.3  959 334  1.4 7  6.2  99    0    0 315 -341  2
3938500 2337500 10 30  1   5.6  958 348  1.8 8  6.0  98    0    0 315 -340  2
3938500 2337500 10 30  2   5.3  958 353  1.9 8  5.8  98    0    0 317 -338  2
3938500 2337500 10 30  3   5.2  957   8  2.3 7  5.8  99    0    0 312 -337  2
3938500 2337500 10 30  4   5.0  956   1  2.3 8  5.7  99    0    0 312 -336  2
3938500 2337500 10 30  5   4.7  956 357  2.5 7  5.6  98    0    0 311 -335  2
3938500 2337500 10 30  6   4.9  956   9  2.4 8  5.6  99    0    0 312 -335  2
3938500 2337500 10 30  7   4.7  956  11  2.1 8  5.7 100    0    0 319 -334  2
3938500 2337500 10 30  8   4.2  956   9  2.6 8  5.4  98    0    7 317 -334  2
3938500 2337500 10 30  9   4.1  957  20  2.0 7  5.2  96    0   34 310 -334  2
3938500 2337500 10 30 10   4.2  957  31  1.5 8  5.2  97    0   31 311 -336  2
3938500 2337500 10 30 11   4.2  957  54  1.1 8  5.3  97    0   47 318 -338  2
3938500 2337500 10 30 12   4.1  957  55  1.3 7  5.2  96    0   70 312 -340  2
3938500 2337500 10 30 13   3.7  956  38  1.4 7  5.2  98    0   63 305 -340  2
3938500 2337500 10 30 14   3.6  955  14  1.8 7  5.2 100    0   59 304 -339  2
3938500 2337500 10 30 15   3.4  955   4  1.6 7  5.2 100    0   55 304 -338  2
3938500 2337500 10 30 16   3.4  954  41  1.5 8  5.1 100    0   35 310 -337  2
3938500 2337500 10 30 17   3.3  954   1  1.6 8  5.1 100    0   12 314 -335  2
3938500 2337500 10 30 18   3.3  954 261  1.3 8  5.1 100    0    0 314 -331  2
3938500 2337500 10 30 19   3.3  953 262  1.7 8  5.1 100    0    0 315 -326  2
3938500 2337500 10 30 20   3.0  952 287  1.4 8  5.1 100    0    0 316 -324  2
3938500 2337500 10 30 21   1.9  951 331  1.1 8  4.8 100    0    0 314 -324  2
3938500 2337500 10 30 22   0.2  950 300  1.5 8  4.4 100    0    0 308 -325  2
3938500 2337500 10 30 23   0.2  950 288  1.2 8  4.1 100    0    0 306 -325  2
3938500 2337500 10 30 24   0.2  949 339  1.3 8  4.1 100    0    0 306 -327  2
3938500 2337500 10 31  1   0.2  949 256  0.8 7  4.1 100    0    0 300 -328  2
3938500 2337500 10 31  2   0.4  948 248  1.2 8  4.1 100    0    0 300 -328  2
3938500 2337500 10 31  3   0.6  947 244  1.2 8  4.2 100    0    0 308 -328  2
3938500 2337500 10 31  4   0.6  947 229  1.6 7  4.2 100    0    0 302 -325  2
3938500 2337500 10 31  5   0.6  947 233  1.6 7  4.2 100    0    0 295 -320  2
3938500 2337500 10 31  6   0.4  946 272  1.1 8  4.2 100    0    0 301 -318  2
3938500 2337500 10 31  7   0.5  946 252  1.8 8  4.2 100    0    0 305 -318  2
3938500 2337500 10 31  8   0.9  946 265  3.3 8  4.3 100    0   19 305 -318  2
3938500 2337500 10 31  9   1.3  946 241  2.9 8  4.4 100    0   36 307 -318  2
3938500 2337500 10 31 10   1.4  947 228  2.5 8  4.5 100    0   81 306 -318  2
3938500 2337500 10 31 11   2.3  948 221  2.9 7  4.5  98    1  136 302 -325  2
3938500 2337500 10 31 12   3.0  948 215  2.8 7  4.6  94    1  154 299 -335  2
3938500 2337500 10 31 13   3.6  948 233  3.2 6  4.6  90    1  151 294 -340  2
3938500 2337500 10 31 14   3.2  949 222  3.3 6  4.5  88    4  159 288 -343  2
3938500 2337500 10 31 15   4.6  949 251  2.3 4  4.4  83   38  195 279 -343  2
3938500 2337500 10 31 16   4.1  949 181  1.0 7  4.4  80   34  128 286 -340  2
3938500 2337500 10 31 17   2.9  948 331  1.1 7  4.6  87    7   38 298 -337  2
3938500 2337500 10 31 18   2.7  949 217  1.2 7  4.7  94    0    0 294 -334  2
3938500 2337500 10 31 19   2.5  950 196  1.3 8  4.7  96    0    0 296 -331  2
3938500 2337500 10 31 20   2.2  950 126  1.3 7  4.7  98    0    0 294 -329  2
3938500 2337500 10 31 21   2.0  949 124  1.5 7  4.7  99    0    0 290 -328  2
3938500 2337500 10 31 22   1.8  950 150  1.6 7  4.6  99    0    0 295 -328  2
3938500 2337500 10 31 23   1.8  950 172  1.7 6  4.5  97    0    0 294 -326  2
3938500 2337500 10 31 24   1.8  951 197  1.7 5  4.3  93    0    0 282 -326  2
3938500 2337500 11  1  1   1.9  979 198  1.6 4  4.2  90    0    0 229 -314  2
3938500 2337500 11  1  2   1.8  979 185  1.4 3  4.1  89    0    0 217 -312  2
3938500 2337500 11  1  3   1.8  978 153  1.3 2  4.1  89    0    0 217 -310  2
3938500 2337500 11  1  4   1.5  978 191  1.3 2  4.1  93    0    0 219 -309  2
3938500 2337500 11  1  5   1.4  978 190  1.4 3  4.1  94    0    0 224 -309  2
3938500 2337500 11  1  6   0.8  978 344  1.6 4  4.2  99    0    0 232 -309  2
3938500 2337500 11  1  7   0.8  978 352  1.5 4  4.2 100    0    0 238 -309  2
3938500 2337500 11  1  8   0.8  978 300  1.4 4  4.2 100    5   23 238 -308  2
3938500 2337500 11  1  9   1.3  978 278  0.8 4  4.2 100   70   68 237 -310  2
3938500 2337500 11  1 10   2.7  977 285  0.9 4  4.5 100  128  108 239 -314  2
3938500 2337500 11  1 11   6.0  977 276  1.2 5  4.8  89  274   85 245 -323  2
3938500 2337500 11  1 12   8.3  977 275  1.3 5  4.6  71  358   76 253 -335  2
3938500 2337500 11  1 13   9.6  976 282  1.6 5  4.3  58  366   71 256 -347  2
3938500 2337500 11  1 14   9.8  976 264  1.9 6  4.4  57  305   73 263 -354  2
3938500 2337500 11  1 15   8.9  974 296  1.1 5  4.8  63  147  113 267 -356  2
3938500 2337500 11  1 16   8.6  973 318  1.3 4  4.7  65   88   76 261 -354  2
