timestep;aFRR_neg_energy_EUR_MWh
1463400;-820.06
1464300;-828.92
1465200;-829.44
1466100;-803.29
1467000;-801.31
1467900;-801.27
1468800;-839.63
1469700;-860.23
1470600;-850.26
1471500;-877.57
1472400;-868.97
1473300;-877.92
1474200;-926.34
1475100;-945.16
1476000;-918.2
1476900;-904.92
1477800;-904.83
1478700;-907.99
1479600;-906.73
1480500;-906.45
1481400;-910.66
1482300;-930.83
1483200;-885.73
1484100;-848.11
1485000;-836.13
1485900;-832.85
1486800;-876.87
1487700;-812.93
1488600;-766.41
1489500;-787.71
1490400;-813.64
1491300;-866.61
1492200;-834.13
1493100;-822.76
1494000;-825.03
1494900;-826.46
1495800;-826.41
1496700;-794.16
1497600;-930.29
1498500;-946.04
1499400;-946.69
1500300;-946.91
1501200;-947.63
1502100;-947.36
1503000;-947.31
1503900;-944.59
1504800;-943.9
1505700;-943.6
1506600;-903.33
1507500;-935.72
1508400;-939.4
1509300;-941.63
1510200;-949.3
1511100;-948.19
1512000;-842.43
1512900;-819.2
1513800;-809.72
1514700;-807.1
1515600;-806.31
1516500;-806.1
1517400;-1316.79
1518300;-1317.92
1519200;-1299.81
1520100;-1285.71
1521000;-1314.52
1521900;-1277.85
1522800;-1317.16
1523700;-1319.98
1524600;-1280.16
1525500;-1509.24
1526400;-1425.45
1527300;-1577.74
1528200;-1393.14
1529100;-955.62
1530000;-1399.32
1530900;-1371.72
1531800;-938.57
1532700;-937.52
1533600;-937.41
1534500;-937.74
1535400;-937.54
1536300;-936.16
1537200;-851.62
1538100;-846.31
1539000;-847.19
1539900;-845.2
1540800;-2275.19
1541700;-2642.4
1542600;-2750.5
1543500;-2761.62
1544400;-2658.67
1545300;-2678.33
1546200;-2756.22
1547100;-2821.34
1548000;-2980.56
1548900;-3068.34
1549800;-3075.33
1550700;-3071.12
1551600;-3146.82
1552500;-3169.12
1553400;-3187.17
1554300;-3190.51
1555200;-1419.52
1556100;-849.25
1557000;-844.15
1557900;-864.85
1558800;-843.13
1559700;-886.12
1560600;-920.98
1561500;-934.16
1562400;-900.55
1563300;-887.29
1564200;-912.98
1565100;-933.41
1566000;-897.38
1566900;-882.31
1567800;-916.34
1568700;-937.52
1569600;-979.92
1570500;-956.79
1571400;-897.08
1572300;-875.37
1573200;-903.89
1574100;-871.27
1575000;-852.39
1575900;-852.12
1576800;-936.52
1577700;-935.49
1578600;-917.17
1579500;-915.69
1580400;-881.04
1581300;-832.84
1582200;-821.74
1583100;-1326.47
1584000;-932.36
1584900;-1100.09
1585800;-927.03
1586700;-927.76
1587600;-889.55
1588500;-922.45
1589400;-925.29
1590300;-927.88
1591200;-929.8
1592100;-934.83
1593000;-937.82
1593900;-932.73
1594800;-891.16
1595700;-926.31
1596600;-1545.16
1597500;-1419.24
1598400;-1403.33
1599300;-1409.86
1600200;-1413.76
1601100;-1446.46
1602000;-1455.72
1602900;-1455.3
1603800;-1458.15
1604700;-1471.77
1605600;-1471.93
1606500;-1467.35
1607400;-1476.57
1608300;-1527.79
1609200;-1542.42
1610100;-1509.37
1611000;-1496.8
1611900;-1451.08
1612800;-854.45
1613700;-886.82
1614600;-742.24
1615500;-739.89
1616400;-1189.91
1617300;-765.61
1618200;-716.13
1619100;-689.98
1620000;-688.94
1620900;-689.13
1621800;-685.92
1622700;-694.69
1623600;-664
1624500;-661.69
1625400;-661.63
1626300;-691.62
1627200;-865.03
1628100;-884.43
1629000;-891.9
1629900;-894.44
1630800;-904.52
1631700;-909.8
1632600;-913.81
1633500;-916.29
1634400;-890.46
1635300;-895.21
1636200;-892.85
1637100;-899.64
1638000;-886.43
1638900;-883.12
1639800;-850.06
1640700;-935.46
1641600;-761.33
1642500;-764.33
1643400;-763.08
1644300;-762
1645200;-762.61
1646100;-762.55
1647000;-812.81
1647900;-776.19
1648800;-762.82
1649700;-762.16
1650600;-761.89
1651500;-761.76
1652400;-761.55
1653300;-761.48
1654200;-761.27
1655100;-761.24
1656000;-951.95
1656900;-978.79
1657800;-986.76
1658700;-992.14
1659600;-967.47
1660500;-954.53
1661400;-954.24
1662300;-955.38
1663200;-1130.21
1664100;-1073.54
1665000;-1074.16
1665900;-1078.76
1666800;-1079.81
1667700;-1081.13
1668600;-1081.07
1669500;-1081.66
1670400;-1092.76
1671300;-1302.37
1672200;-1022.83
1673100;-1022.23
1674000;-1021.98
1674900;-1020.42
1675800;-1019.33
1676700;-1017.18
1677600;-1008.27
1678500;-1008.52
1679400;-1008.78
1680300;-1006.83
1681200;-1002.18
1682100;-1001.82
1683000;-1001.94
1683900;-999.68
1684800;-943.71
1685700;-967.98
1686600;-968.84
1687500;-967.8
1688400;-968.72
1689300;-968.54
1690200;-968.72
1691100;-968.63
1692000;-968.07
1692900;-968.44
1693800;-1443.34
1694700;-1225.39
1695600;-982.27
1696500;-976.32
1697400;-972.39
1698300;-979.6
1699200;-923.74
1700100;-895.15
1701000;-881.18
1701900;-877.15
1702800;-879.35
1703700;-884.91
1704600;-882.28
1705500;-883.68
1706400;-885.71
1707300;-885.36
1708200;-884.71
1709100;-883.33
1710000;-799.42
1710900;-797.95
1711800;-798.04
1712700;-795.64
1713600;-1036.12
1714500;-1028.19
1715400;-1022.47
1716300;-1020.73
1717200;-1019.38
1718100;-948.21
1719000;-982.96
1719900;-1002.06
1720800;-1011.72
1721700;-1017.86
1722600;-1024.07
1723500;-1027.39
1724400;-1028.88
1725300;-1026.5
1726200;-1026.74
1727100;-1025.39
1728000;-899.09
1728900;-898.7
1729800;-896.61
1730700;-895.25
1731600;-895.26
1732500;-895.22
1733400;-894.71
1734300;-894.32
1735200;-892.8
1736100;-893.26
1737000;-892.56
1737900;-891.49
1738800;-889.35
1739700;-889.01
1740600;-888.61
1741500;-886.56
1742400;-900.43
1743300;-943.32
1744200;-960.19
1745100;-964.6
1746000;-909.17
1746900;-946.27
1747800;-907.87
1748700;-944.71
1749600;-1051.98
1750500;-1100.75
1751400;-1114.87
1752300;-1121.15
1753200;-1128.96
1754100;-1124.61
1755000;-1056.17
1755900;-991.6
1756800;-1032.72
1757700;-980.26
1758600;-948.13
1759500;-976.01
1760400;-959.61
1761300;-944.34
1762200;-941.65
1763100;-1000.34
1764000;-968.53
1764900;-944.34
1765800;-1000.73
1766700;-1022.15
1767600;-1039.41
1768500;-1039.27
1769400;-1038.78
1770300;-1036.48
1771200;-1057.67
1772100;-1076.76
1773000;-1081.04
1773900;-1080.14
1774800;-1079.6
1775700;-1078.97
1776600;-1078.31
1777500;-1078.17
1778400;-1077.42
1779300;-1076.77
1780200;-1076.13
1781100;-1030.33
1782000;-1058.62
1782900;-1001.09
1783800;-976.8
1784700;-974.96
1785600;-921.4
1786500;-833.18
1787400;-813.25
1788300;-811.66
1789200;-894.2
1790100;-856.79
1791000;-854.68
1791900;-854.72
1792800;-875.37
1793700;-876.29
1794600;-877.74
1795500;-876.3
1796400;-807.9
1797300;-798.51
1798200;-798.92
1799100;-848.56
1800000;-802.62
1800900;-810.95
1801800;-819.89
1802700;-908.59
1803600;-838.75
1804500;-902.39
1805400;-888.31
1806300;-948.19
1807200;-850.73
1808100;-854.43
1809000;-953.54
1809900;-977.39
1810800;-925.82
1811700;-959.77
1812600;-978.61
1813500;-977.96
1814400;-895.38
1815300;-887.77
1816200;-897.77
1817100;-902.8
1818000;-903.53
1818900;-903.46
1819800;-903.44
1820700;-902.61
1821600;-902.65
1822500;-902.57
1823400;-902.41
1824300;-901.65
1825200;-902
1826100;-901.75
1827000;-901.65
1827900;-901.39
1828800;-933.51
1829700;-932.14
1830600;-929.67
1831500;-929.45
1832400;-931.05
1833300;-931.94
1834200;-930.91
1835100;-928.47
1836000;-1027.68
1836900;-1041.77
1837800;-1043.67
1838700;-979.74
1839600;-1022.41
1840500;-980.39
1841400;-960.16
1842300;-958.52
1843200;-954.13
1844100;-956.75
1845000;-949.36
1845900;-949.63
1846800;-948.91
1847700;-943.28
1848600;-945.99
1849500;-944.84
1850400;-943.69
1851300;-934.26
1852200;-931.23
1853100;-928.19
1854000;-921.79
1854900;-924.94
1855800;-928
1856700;-926.97
1857600;-828.03
1858500;-836.91
1859400;-832.13
1860300;-829.73
1861200;-829.16
1862100;-829.21
1863000;-829.21
1863900;-852.83
1864800;-860.05
1865700;-836.41
1866600;-829.64
1867500;-829.1
1868400;-853.81
1869300;-862.72
1870200;-830.36
1871100;-820.97
1872000;-995.85
1872900;-967.18
1873800;-952.33
1874700;-952.09
1875600;-957.35
1876500;-960.99
1877400;-960.2
1878300;-960.36
1879200;-960.43
1880100;-958.69
1881000;-959.85
1881900;-959.7
1882800;-859.16
1883700;-854.86
1884600;-858.92
1885500;-860.65
1886400;-820.81
1887300;-844.64
1888200;-847.04
1889100;-844.64
1890000;-842.06
1890900;-842.29
1891800;-901.83
1892700;-919.73
1893600;-861.28
1894500;-902.13
1895400;-919.42
1896300;-919.23
1897200;-860.31
1898100;-844.61
1899000;-898.55
1899900;-941.05
1900800;-835.72
1901700;-816.77
1902600;-842.64
1903500;-846.23
1904400;-848.57
1905300;-848.88
1906200;-848.89
1907100;-848.79
1908000;-850.74
1908900;-851.85
1909800;-852.13
1910700;-856.38
1911600;-817.99
1912500;-812.7
1913400;-808.65
1914300;-805.11
1915200;-846.12
1916100;-847.35
1917000;-847.07
1917900;-846.75
1918800;-847.03
1919700;-847.34
1920600;-843.01
1921500;-842.94
1922400;-930.33
1923300;-945.97
1924200;-945.97
1925100;-946.68
1926000;-950.84
1926900;-953.44
1927800;-953.13
1928700;-2799.14
1929600;-1012.79
1930500;-921.77
1931400;-916.15
1932300;-924.66
1933200;-920.77
1934100;-917.15
1935000;-925.32
1935900;-924.2
1936800;-883.24
1937700;-888.65
1938600;-911.15
1939500;-919.84
1940400;-893.01
1941300;-871.19
1942200;-846.08
1943100;-859.8
1944000;-817.86
1944900;-795.03
1945800;-803.92
1946700;-809.66
1947600;-811.52
1948500;-1278.63
1949400;-1278.37
1950300;-1281.18
1951200;-1276.92
1952100;-1275.01
1953000;-1509.39
1953900;-1384.23
1954800;-1279.49
1955700;-1281.14
1956600;-1269.41
1957500;-1262.58
1958400;-1056.35
1959300;-983.8
1960200;-966.03
1961100;-965.33
1962000;-965.4
1962900;-966.54
1963800;-938.58
1964700;-932.2
1965600;-929.57
1966500;-929.63
1967400;-929.21
1968300;-928.23
1969200;-828.5
1970100;-828.11
1971000;-834.84
1971900;-880.91
1972800;-892.31
1973700;-912.8
1974600;-917.96
1975500;-916.15
1976400;-910.11
1977300;-909.41
1978200;-909.3
1979100;-907.38
1980000;-904.75
1980900;-904.66
1981800;-904.66
1982700;-904.02
1983600;-903.38
1984500;-903.36
1985400;-903.34
1986300;-922.38
1987200;-946.76
1988100;-948.19
1989000;-986.4
1989900;-990.96
1990800;-972.32
1991700;-968.78
1992600;-968.58
1993500;-964.95
1994400;-963.67
1995300;-962.28
1996200;-961.24
1997100;-960.67
1998000;-960.8
1998900;-960.34
1999800;-960.06
2000700;-959.84
2001600;-940.4
2002500;-936.31
2003400;-935.94
2004300;-936.05
2005200;-936.14
2006100;-937.33
2007000;-937.14
2007900;-937.12
2008800;-1038.73
2009700;-1043.42
2010600;-1043.38
2011500;-980.7
2012400;-1039.28
2013300;-1019.64
2014200;-1013.32
2015100;-1035.37
2016000;-972.59
2016900;-865.59
2017800;-888.84
2018700;-858.08
2019600;-850.42
2020500;-883.5
2021400;-853.29
2022300;-846.28
2023200;-845.69
2024100;-844.83
2025000;-844.15
2025900;-880.1
2026800;-855.46
2027700;-866.84
2028600;-877.91
2029500;-916.81
2030400;-875.53
2031300;-926.38
2032200;-965.04
2033100;-937.27
2034000;-930.44
2034900;-962.91
2035800;-967.39
2036700;-959.38
2037600;-965.62
2038500;-966.71
2039400;-935.72
2040300;-930.91
2041200;-931.11
2042100;-930.3
2043000;-871.09
2043900;-859.28
2044800;-935.52
2045700;-937.84
2046600;-883.05
2047500;-882.87
2048400;-938.83
2049300;-885.95
2050200;-885.08
2051100;-884.72
2052000;-884.88
2052900;-884.51
2053800;-884.14
2054700;-881.38
2055600;-774.11
2056500;-772.19
2057400;-769.82
2058300;-765.72
2059200;-770.72
2060100;-766.82
2061000;-818.21
2061900;-816.87
2062800;-765.98
2063700;-766.2
2064600;-818.94
2065500;-819.54
2066400;-768.43
2067300;-768.11
2068200;-819.84
2069100;-819.33
2070000;-768.89
2070900;-804.94
2071800;-821.02
2072700;-820.52
2073600;-690.31
2074500;-712.26
2075400;-718.08
2076300;-717.99
2077200;-696.22
2078100;-707.81
2079000;-713.13
2079900;-711.77
2080800;-711.73
2081700;-711.68
2082600;-711.66
2083500;-711.72
2084400;-711.76
2085300;-712.5
2086200;-694.21
2087100;-689.05
2088000;-963.21
2088900;-977.41
2089800;-952.92
2090700;-915.43
2091600;-964.32
2092500;-979.96
2093400;-911.3
2094300;-897.68
2095200;-1062.49
2096100;-999.5
2097000;-995.55
2097900;-997.07
2098800;-1000.12
2099700;-1000.46
2100600;-991.14
2101500;-991.44
2102400;-989.3
2103300;-1027.75
2104200;-1021.19
2105100;-974.56
2106000;-960.53
2106900;-866.39
2107800;-895.92
2108700;-894.82
2109600;-892.97
2110500;-895.88
2111400;-904.47
2112300;-903.57
2113200;-896.55
2114100;-896.14
2115000;-898.02
2115900;-895.61
2116800;-802.62
2117700;-800.3
2118600;-845.29
2119500;-1278.76
2120400;-798.4
2121300;-815.18
2122200;-1081.9
2123100;-1036.05
2124000;-1078.43
2124900;-1077.86
2125800;-1077.26
2126700;-812.27
2127600;-780.82
2128500;-780.11
2129400;-779.47
2130300;-780.04
2131200;-866.32
2132100;-839.42
2133000;-838.75
2133900;-838.28
2134800;-840.97
2135700;-843.34
2136600;-842.93
2137500;-842.72
2138400;-843.72
2139300;-844.1
2140200;-1286.67
2141100;-1286.73
2142000;-1198.43
2142900;-1197.99
2143800;-1198.23
2144700;-1197.27
2145600;-1386.3
2146500;-1454.46
2147400;-1394.41
2148300;-1391.2
2149200;-1452.61
2150100;-1455.25
2151000;-1524.81
2151900;-1530.7
2152800;-1536.04
2153700;-1541.25
2154600;-1545.61
2155500;-1548.54
2156400;-1550.78
2157300;-1552.56
2158200;-1554.99
2159100;-1608.2
2160000;-2953.31
2160900;-2971.19
2161800;-2977.67
2162700;-2983.95
2163600;-2988.61
2164500;-2991.83
2165400;-2995.03
2166300;-2999.35
2167200;-3003.11
2168100;-3005.57
2169000;-3007.35
2169900;-3007.88
2170800;-3009.84
2171700;-3010.18
2172600;-3011.16
2173500;-3012.47
2174400;-3068.91
2175300;-3068.4
2176200;-3063.59
2177100;-3061.94
2178000;-3061.01
2178900;-3060.18
2179800;-3060.51
2180700;-3058.52
2181600;-3119.69
2182500;-3120.96
2183400;-3120.75
2184300;-3083.36
2185200;-2942
2186100;-3052.2
2187000;-2952.19
2187900;-2945.59
2188800;-2712.67
2189700;-2554.84
2190600;-2549.26
2191500;-2660.4
2192400;-2662.5
2193300;-2662.76
2194200;-2550.72
2195100;-2547.65
2196000;-976.26
2196900;-1015.44
2197800;-1003.59
2198700;-976.54
2199600;-1163.59
2200500;-1158.79
2201400;-1088.51
2202300;-1092.14
2203200;-1019.36
2204100;-1016.29
2205000;-980.06
2205900;-969.54
2206800;-959.58
2207700;-1016.16
2208600;-1003.43
2209500;-1019.25
2210400;-1023.4
2211300;-1008.16
2212200;-974.24
2213100;-980.53
2214000;-1016.63
2214900;-989.98
2215800;-1007.37
2216700;-1013.4
2217600;-967.1
2218500;-956.11
2219400;-892.38
2220300;-889.26
2221200;-944.83
2222100;-888.83
2223000;-884.85
2223900;-883.92
2224800;-884.41
2225700;-884.04
2226600;-883.46
2227500;-882.53
2228400;-868.53
2229300;-1141.37
2230200;-868.28
2231100;-866
2232000;-890.17
2232900;-867.52
2233800;-893.24
2234700;-854.99
2235600;-851.82
2236500;-853.88
2237400;-889.75
2238300;-852.96
2239200;-888.45
2240100;-891.09
2241000;-891.58
2241900;-888.99
2242800;-887.33
2243700;-887.02
2244600;-886.73
2245500;-944.5
2246400;-792.33
2247300;-785.69
2248200;-785.28
2249100;-814.53
2250000;-815.34
2250900;-814.57
2251800;-814.97
2252700;-814.18
2253600;-813.45
2254500;-813.87
2255400;-813.68
2256300;-813.44
2257200;-813.17
2258100;-812.97
2259000;-812.79
2259900;-812.57
2260800;-553.36
2261700;-701.42
2262600;-545.59
2263500;-545.18
2264400;-559.79
2265300;-545.19
2266200;-544.31
2267100;-544.12
2268000;-646.14
2268900;-629.11
2269800;-668.23
2270700;-711.82
2271600;-736.19
2272500;-726.94
2273400;-730.38
2274300;-731.28
2275200;-991.38
2276100;-978.44
2277000;-963.89
2277900;-955.91
2278800;-948.48
2279700;-941.26
2280600;-918.2
2281500;-927.3
2282400;-907.21
2283300;-944.09
2284200;-953.34
2285100;-969.19
2286000;-910.99
2286900;-995.93
2287800;-1018.16
2288700;-1015.85
2289600;-1071.59
2290500;-1243.35
2291400;-1272.49
2292300;-1125.92
2293200;-1126.59
2294100;-1127.11
2295000;-1125.49
2295900;-1123.48
2296800;-1127.4
2297700;-1123.45
2298600;-1075.83
2299500;-1072.67
2300400;-1122.09
2301300;-1077.06
2302200;-1072.74
2303100;-1071.64
2304000;-1139.37
2304900;-1132.97
2305800;-1124.95
2306700;-1122.8
2307600;-1123.24
2308500;-1131.01
2309400;-1127.38
2310300;-1125.07
2311200;-1123.29
2312100;-1122.76
2313000;-1122.45
2313900;-1107.92
2314800;-1016.11
2315700;-1005.16
2316600;-1005.29
2317500;-1004.17
2318400;-935.55
2319300;-896.74
2320200;-833.88
2321100;-817.56
2322000;-808.36
2322900;-806.7
2323800;-809.97
2324700;-805.57
2325600;-804.16
2326500;-804.04
2327400;-803.79
2328300;-801.52
2329200;-799.84
2330100;-799.72
2331000;-799.56
2331900;-798.84
2332800;-744.45
2333700;-737.6
2334600;-741.85
2335500;-775.55
2336400;-790.81
2337300;-799.37
2338200;-769.63
2339100;-832.16
2340000;-751.38
2340900;-741.52
2341800;-770.1
2342700;-781.55
2343600;-771.65
2344500;-757.89
2345400;-775.08
2346300;-768.43
2347200;-727.59
2348100;-734.58
2349000;-716.28
2349900;-709.84
2350800;-669.57
2351700;-696.53
2352600;-670.33
2353500;-699.89
2354400;-731.55
2355300;-735.7
2356200;-705.19
2357100;-805.78
2358000;-839.06
2358900;-857.74
2359800;-865.77
2360700;-868.66
2361600;-1028.85
2362500;-1047.2
2363400;-1092.51
2364300;-1105.18
2365200;-1055.72
2366100;-1099.82
2367000;-1074.32
2367900;-1097.12
2368800;-1057.42
2369700;-1102.86
2370600;-1114.15
2371500;-1114.72
2372400;-1121.61
2373300;-1112.05
2374200;-1111.69
2375100;-1109.67
2376000;-1124.83
2376900;-1138.25
2377800;-1138.49
2378700;-1138.01
2379600;-1136.93
2380500;-1136.55
2381400;-1136
2382300;-1135.46
2383200;-1134.91
2384100;-1134.84
2385000;-1134.15
2385900;-1122.5
2386800;-1129.83
2387700;-1133.02
2388600;-1121.53
2389500;-1117.41
2390400;-1146.9
2391300;-1078.52
2392200;-1070.16
2393100;-1069.54
2394000;-1072.57
2394900;-1074.02
2395800;-1073.04
2396700;-1072.7
2397600;-1073.02
2398500;-1074.01
2399400;-1027.21
2400300;-1023.35
2401200;-918.4
2402100;-917.09
2403000;-916.02
2403900;-942.98
2404800;-787.03
2405700;-768.07
2406600;-829.21
2407500;-823.62
2408400;-770.23
2409300;-796.16
2410200;-833.44
2411100;-829.58
2412000;-793.7
2412900;-797.7
2413800;-785.8
2414700;-819.84
2415600;-798.98
2416500;-789.2
2417400;-817.55
2418300;-826.82
2419200;-994.28
2420100;-1017.54
2421000;-1031.45
2421900;-1018.06
2422800;-1015.71
2423700;-1014.38
2424600;-1014.18
2425500;-1192.57
2426400;-1002.62
2427300;-1004.23
2428200;-1044.59
2429100;-1015.03
2430000;-1000.16
2430900;-1004.37
2431800;-1042.07
2432700;-1040.5
2433600;-983.05
2434500;-981.22
2435400;-959
2436300;-955.03
2437200;-1003.6
2438100;-1016.95
2439000;-1001.05
2439900;-1004.48
2440800;-1100.11
2441700;-1089.95
2442600;-1098.27
2443500;-1099.77
2444400;-1101.36
2445300;-1102.51
2446200;-1102.42
2447100;-1114.74
2448000;-945.61
2448900;-933.78
2449800;-930.29
2450700;-924.28
2451600;-872.35
2452500;-865.75
2453400;-847.14
2454300;-831.76
2455200;-825
2456100;-826.27
2457000;-832.97
2457900;-881.36
2458800;-883.66
2459700;-885.55
2460600;-885.32
2461500;-881.23
2462400;-935.72
2463300;-910.09
2464200;-909.82
2465100;-910.6
2466000;-911.43
2466900;-912.33
2467800;-883.62
2468700;-884.44
2469600;-885.21
2470500;-1371.85
2471400;-1372.03
2472300;-1373.8
2473200;-1376.64
2474100;-850.8
2475000;-841.79
2475900;-805.05
2476800;-849.1
2477700;-847.08
2478600;-852.75
2479500;-852.56
2480400;-853.59
2481300;-854.4
2482200;-852.84
2483100;-851.97
2484000;-851.97
2484900;-851.94
2485800;-851.69
2486700;-850.75
2487600;-746.04
2488500;-745.55
2489400;-744.93
2490300;-743.52
2491200;-747.92
2492100;-749.42
2493000;-749.7
2493900;-747.49
2494800;-748.08
2495700;-766.57
2496600;-753.28
2497500;-770.3
2498400;-750.21
2499300;-781.07
2500200;-778.65
2501100;-871.7
2502000;-820.99
2502900;-820.63
2503800;-800.31
2504700;-806.63
2505600;-837.48
2506500;-836.27
2507400;-834.52
2508300;-814.24
2509200;-821.27
2510100;-798.73
2511000;-802.95
2511900;-819.48
2512800;-828.21
2513700;-830.24
2514600;-807.19
2515500;-816.22
2516400;-806.06
2517300;-826.24
2518200;-829.25
2519100;-830.76
2520000;-549.57
2520900;-558.14
2521800;-559.58
2522700;-560.31
2523600;-560.68
2524500;-737.26
2525400;-1084.97
2526300;-1183.75
2527200;-1139.98
2528100;-1262.27
2529000;-1296.06
2529900;-1270.17
2530800;-647.25
2531700;-822.54
2532600;-820.71
2533500;-624.49
2534400;-880.52
2535300;-867.93
2536200;-867.13
2537100;-867.14
2538000;-866.97
2538900;-1408.17
2539800;-1014.28
2540700;-1024.32
2541600;-1551.61
2542500;-1491.31
2543400;-898.76
2544300;-929.67
2545200;-893.72
2546100;-1456.65
2547000;-1492.06
2547900;-1450.65
2548800;-1364.21
2549700;-1368.71
2550600;-834.54
2551500;-834.88
2552400;-836.6
2553300;-1231.18
2554200;-840.36
2555100;-841.72
2556000;-858.18
2556900;-846.4
2557800;-847.63
2558700;-844.84
2559600;-844.76
2560500;-811.37
2561400;-802.5
2562300;-795.51
2563200;-886.27
2564100;-848.01
2565000;-845.06
2565900;-845.94
2566800;-880.69
2567700;-884.56
2568600;-884.06
2569500;-884.13
2570400;-885.51
2571300;-885.97
2572200;-885.98
2573100;-884.65
2574000;-790.85
2574900;-789.67
2575800;-789.24
2576700;-789.38
2577600;-785.22
2578500;-818.61
2579400;-825.16
2580300;-823.31
2581200;-820.6
2582100;-820.91
2583000;-821.31
