timestep;aFRR_neg_cap_EUR_MW_h
1683900;2.98
1684800;3.57
1685700;3.57
1686600;3.57
1687500;3.57
1688400;3.57
1689300;3.57
1690200;3.57
1691100;3.57
1692000;3.57
1692900;3.57
1693800;3.57
1694700;3.57
1695600;3.57
1696500;3.57
1697400;3.57
1698300;3.57
1699200;1.55
1700100;1.55
1701000;1.55
1701900;1.55
1702800;1.55
1703700;1.55
1704600;1.55
1705500;1.55
1706400;1.55
1707300;1.55
1708200;1.55
1709100;1.55
1710000;1.55
1710900;1.55
1711800;1.55
1712700;1.55
1713600;3.1
1714500;3.1
1715400;3.1
1716300;3.1
1717200;3.1
1718100;3.1
1719000;3.1
1719900;3.1
1720800;3.1
1721700;3.1
1722600;3.1
1723500;3.1
1724400;3.1
1725300;3.1
1726200;3.1
1727100;3.1
1728000;6.63
1728900;6.63
1729800;6.63
1730700;6.63
1731600;6.63
1732500;6.63
1733400;6.63
1734300;6.63
1735200;6.63
1736100;6.63
1737000;6.63
1737900;6.63
1738800;6.63
1739700;6.63
1740600;6.63
1741500;6.63
1742400;6.16
1743300;6.16
1744200;6.16
1745100;6.16
1746000;6.16
1746900;6.16
1747800;6.16
1748700;6.16
1749600;6.16
1750500;6.16
1751400;6.16
1752300;6.16
1753200;6.16
1754100;6.16
1755000;6.16
1755900;6.16
1756800;4.77
1757700;4.77
1758600;4.77
1759500;4.77
1760400;4.77
1761300;4.77
1762200;4.77
1763100;4.77
1764000;4.77
1764900;4.77
1765800;4.77
1766700;4.77
1767600;4.77
1768500;4.77
1769400;4.77
1770300;4.77
1771200;7.65
1772100;7.65
1773000;7.65
1773900;7.65
1774800;7.65
1775700;7.65
1776600;7.65
1777500;7.65
1778400;7.65
1779300;7.65
1780200;7.65
1781100;7.65
1782000;7.65
1782900;7.65
1783800;7.65
1784700;7.65
1785600;2.62
1786500;2.62
1787400;2.62
1788300;2.62
1789200;2.62
1790100;2.62
1791000;2.62
1791900;2.62
1792800;2.62
1793700;2.62
1794600;2.62
1795500;2.62
1796400;2.62
1797300;2.62
1798200;2.62
1799100;2.62
1800000;4.49
1800900;4.49
1801800;4.49
1802700;4.49
1803600;4.49
1804500;4.49
1805400;4.49
1806300;4.49
1807200;4.49
1808100;4.49
1809000;4.49
1809900;4.49
1810800;4.49
1811700;4.49
1812600;4.49
1813500;4.49
1814400;17.22
1815300;17.22
1816200;17.22
1817100;17.22
1818000;17.22
1818900;17.22
1819800;17.22
1820700;17.22
1821600;17.22
1822500;17.22
1823400;17.22
1824300;17.22
1825200;17.22
1826100;17.22
1827000;17.22
1827900;17.22
1828800;13.1
1829700;13.1
1830600;13.1
1831500;13.1
1832400;13.1
1833300;13.1
1834200;13.1
1835100;13.1
1836000;13.1
1836900;13.1
1837800;13.1
1838700;13.1
1839600;13.1
1840500;13.1
1841400;13.1
1842300;13.1
1843200;4.71
1844100;4.71
1845000;4.71
1845900;4.71
1846800;4.71
1847700;4.71
1848600;4.71
1849500;4.71
1850400;4.71
1851300;4.71
1852200;4.71
1853100;4.71
1854000;4.71
1854900;4.71
1855800;4.71
1856700;4.71
1857600;6.47
1858500;6.47
1859400;6.47
1860300;6.47
1861200;6.47
1862100;6.47
1863000;6.47
1863900;6.47
1864800;6.47
1865700;6.47
1866600;6.47
1867500;6.47
1868400;6.47
1869300;6.47
1870200;6.47
1871100;6.47
1872000;2.42
1872900;2.42
1873800;2.42
1874700;2.42
1875600;2.42
1876500;2.42
1877400;2.42
1878300;2.42
1879200;2.42
1880100;2.42
1881000;2.42
1881900;2.42
1882800;2.42
1883700;2.42
1884600;2.42
1885500;2.42
1886400;4.65
1887300;4.65
1888200;4.65
1889100;4.65
1890000;4.65
1890900;4.65
1891800;4.65
1892700;4.65
1893600;4.65
1894500;4.65
1895400;4.65
1896300;4.65
1897200;4.65
1898100;4.65
1899000;4.65
1899900;4.65
1900800;17.14
1901700;17.14
1902600;17.14
1903500;17.14
1904400;17.14
1905300;17.14
1906200;17.14
1907100;17.14
1908000;17.14
1908900;17.14
1909800;17.14
1910700;17.14
1911600;17.14
1912500;17.14
1913400;17.14
1914300;17.14
1915200;12.69
1916100;12.69
1917000;12.69
1917900;12.69
1918800;12.69
1919700;12.69
1920600;12.69
1921500;12.69
1922400;12.69
1923300;12.69
1924200;12.69
1925100;12.69
1926000;12.69
1926900;12.69
1927800;12.69
1928700;12.69
1929600;4.11
1930500;4.11
1931400;4.11
1932300;4.11
1933200;4.11
1934100;4.11
1935000;4.11
1935900;4.11
1936800;4.11
1937700;4.11
1938600;4.11
1939500;4.11
1940400;4.11
1941300;4.11
1942200;4.11
1943100;4.11
1944000;4.95
1944900;4.95
1945800;4.95
1946700;4.95
1947600;4.95
1948500;4.95
1949400;4.95
1950300;4.95
1951200;4.95
1952100;4.95
1953000;4.95
1953900;4.95
1954800;4.95
1955700;4.95
1956600;4.95
1957500;4.95
1958400;2.07
1959300;2.07
1960200;2.07
1961100;2.07
1962000;2.07
1962900;2.07
1963800;2.07
1964700;2.07
1965600;2.07
1966500;2.07
1967400;2.07
1968300;2.07
1969200;2.07
1970100;2.07
1971000;2.07
1971900;2.07
1972800;4.33
1973700;4.33
1974600;4.33
1975500;4.33
1976400;4.33
1977300;4.33
1978200;4.33
1979100;4.33
1980000;4.33
1980900;4.33
1981800;4.33
1982700;4.33
1983600;4.33
1984500;4.33
1985400;4.33
1986300;4.33
1987200;24.75
1988100;24.75
1989000;24.75
1989900;24.75
1990800;24.75
1991700;24.75
1992600;24.75
1993500;24.75
1994400;24.75
1995300;24.75
1996200;24.75
1997100;24.75
1998000;24.75
1998900;24.75
1999800;24.75
2000700;24.75
2001600;17.16
2002500;17.16
2003400;17.16
2004300;17.16
2005200;17.16
2006100;17.16
2007000;17.16
2007900;17.16
2008800;17.16
2009700;17.16
2010600;17.16
2011500;17.16
2012400;17.16
2013300;17.16
2014200;17.16
2015100;17.16
2016000;3.83
2016900;3.83
2017800;3.83
2018700;3.83
2019600;3.83
2020500;3.83
2021400;3.83
2022300;3.83
2023200;3.83
2024100;3.83
2025000;3.83
2025900;3.83
2026800;3.83
2027700;3.83
2028600;3.83
2029500;3.83
2030400;5.02
2031300;5.02
2032200;5.02
2033100;5.02
2034000;5.02
2034900;5.02
2035800;5.02
2036700;5.02
2037600;5.02
2038500;5.02
2039400;5.02
2040300;5.02
2041200;5.02
2042100;5.02
2043000;5.02
2043900;5.02
2044800;1.94
2045700;1.94
2046600;1.94
2047500;1.94
2048400;1.94
2049300;1.94
2050200;1.94
2051100;1.94
2052000;1.94
2052900;1.94
2053800;1.94
2054700;1.94
2055600;1.94
2056500;1.94
2057400;1.94
2058300;1.94
2059200;4.19
2060100;4.19
2061000;4.19
2061900;4.19
2062800;4.19
2063700;4.19
2064600;4.19
2065500;4.19
2066400;4.19
2067300;4.19
2068200;4.19
2069100;4.19
2070000;4.19
2070900;4.19
2071800;4.19
2072700;4.19
2073600;21.47
2074500;21.47
2075400;21.47
2076300;21.47
2077200;21.47
2078100;21.47
2079000;21.47
2079900;21.47
2080800;21.47
2081700;21.47
2082600;21.47
2083500;21.47
2084400;21.47
2085300;21.47
2086200;21.47
2087100;21.47
2088000;13.3
2088900;13.3
2089800;13.3
2090700;13.3
2091600;13.3
2092500;13.3
2093400;13.3
2094300;13.3
2095200;13.3
2096100;13.3
2097000;13.3
2097900;13.3
2098800;13.3
2099700;13.3
2100600;13.3
2101500;13.3
2102400;3.69
2103300;3.69
2104200;3.69
2105100;3.69
2106000;3.69
2106900;3.69
2107800;3.69
2108700;3.69
2109600;3.69
2110500;3.69
2111400;3.69
2112300;3.69
2113200;3.69
2114100;3.69
2115000;3.69
2115900;3.69
2116800;4.36
2117700;4.36
2118600;4.36
2119500;4.36
2120400;4.36
2121300;4.36
2122200;4.36
2123100;4.36
2124000;4.36
2124900;4.36
2125800;4.36
2126700;4.36
2127600;4.36
2128500;4.36
2129400;4.36
2130300;4.36
2131200;1.64
2132100;1.64
2133000;1.64
2133900;1.64
2134800;1.64
2135700;1.64
2136600;1.64
2137500;1.64
2138400;1.64
2139300;1.64
2140200;1.64
2141100;1.64
2142000;1.64
2142900;1.64
2143800;1.64
2144700;1.64
2145600;3.38
2146500;3.38
2147400;3.38
2148300;3.38
2149200;3.38
2150100;3.38
2151000;3.38
2151900;3.38
2152800;3.38
2153700;3.38
2154600;3.38
2155500;3.38
2156400;3.38
2157300;3.38
2158200;3.38
2159100;3.38
2160000;13.34
2160900;13.34
2161800;13.34
2162700;13.34
2163600;13.34
2164500;13.34
2165400;13.34
2166300;13.34
2167200;13.34
2168100;13.34
2169000;13.34
2169900;13.34
2170800;13.34
2171700;13.34
2172600;13.34
2173500;13.34
2174400;9.38
2175300;9.38
2176200;9.38
2177100;9.38
2178000;9.38
2178900;9.38
2179800;9.38
2180700;9.38
2181600;9.38
2182500;9.38
2183400;9.38
2184300;9.38
2185200;9.38
2186100;9.38
2187000;9.38
2187900;9.38
2188800;3.7
2189700;3.7
2190600;3.7
2191500;3.7
2192400;3.7
2193300;3.7
2194200;3.7
2195100;3.7
2196000;3.7
2196900;3.7
2197800;3.7
2198700;3.7
2199600;3.7
2200500;3.7
2201400;3.7
2202300;3.7
2203200;4.91
2204100;4.91
2205000;4.91
2205900;4.91
2206800;4.91
2207700;4.91
2208600;4.91
2209500;4.91
2210400;4.91
2211300;4.91
2212200;4.91
2213100;4.91
2214000;4.91
2214900;4.91
2215800;4.91
2216700;4.91
2217600;1.62
2218500;1.62
2219400;1.62
2220300;1.62
2221200;1.62
2222100;1.62
2223000;1.62
2223900;1.62
2224800;1.62
2225700;1.62
2226600;1.62
2227500;1.62
2228400;1.62
2229300;1.62
2230200;1.62
2231100;1.62
2232000;3.79
2232900;3.79
2233800;3.79
2234700;3.79
2235600;3.79
2236500;3.79
2237400;3.79
2238300;3.79
2239200;3.79
2240100;3.79
2241000;3.79
2241900;3.79
2242800;3.79
2243700;3.79
2244600;3.79
2245500;3.79
2246400;12.09
2247300;12.09
2248200;12.09
2249100;12.09
2250000;12.09
2250900;12.09
2251800;12.09
2252700;12.09
2253600;12.09
2254500;12.09
2255400;12.09
2256300;12.09
2257200;12.09
2258100;12.09
2259000;12.09
2259900;12.09
2260800;8.24
2261700;8.24
2262600;8.24
2263500;8.24
2264400;8.24
2265300;8.24
2266200;8.24
2267100;8.24
2268000;8.24
2268900;8.24
2269800;8.24
2270700;8.24
2271600;8.24
2272500;8.24
2273400;8.24
2274300;8.24
2275200;3.56
2276100;3.56
2277000;3.56
2277900;3.56
2278800;3.56
2279700;3.56
2280600;3.56
2281500;3.56
2282400;3.56
2283300;3.56
2284200;3.56
2285100;3.56
2286000;3.56
2286900;3.56
2287800;3.56
2288700;3.56
2289600;4.87
2290500;4.87
2291400;4.87
2292300;4.87
2293200;4.87
2294100;4.87
2295000;4.87
2295900;4.87
2296800;4.87
2297700;4.87
2298600;4.87
2299500;4.87
2300400;4.87
2301300;4.87
2302200;4.87
2303100;4.87
2304000;1.59
2304900;1.59
2305800;1.59
2306700;1.59
2307600;1.59
2308500;1.59
2309400;1.59
2310300;1.59
2311200;1.59
2312100;1.59
2313000;1.59
2313900;1.59
2314800;1.59
2315700;1.59
2316600;1.59
2317500;1.59
2318400;3.43
2319300;3.43
2320200;3.43
2321100;3.43
2322000;3.43
2322900;3.43
2323800;3.43
2324700;3.43
2325600;3.43
2326500;3.43
2327400;3.43
2328300;3.43
2329200;3.43
2330100;3.43
2331000;3.43
2331900;3.43
2332800;9.85
2333700;9.85
2334600;9.85
2335500;9.85
2336400;9.85
2337300;9.85
2338200;9.85
2339100;9.85
2340000;9.85
2340900;9.85
2341800;9.85
2342700;9.85
2343600;9.85
2344500;9.85
2345400;9.85
2346300;9.85
2347200;6.74
2348100;6.74
2349000;6.74
2349900;6.74
2350800;6.74
2351700;6.74
2352600;6.74
2353500;6.74
2354400;6.74
2355300;6.74
2356200;6.74
2357100;6.74
2358000;6.74
2358900;6.74
2359800;6.74
2360700;6.74
2361600;3.79
2362500;3.79
2363400;3.79
2364300;3.79
2365200;3.79
2366100;3.79
2367000;3.79
2367900;3.79
2368800;3.79
2369700;3.79
2370600;3.79
2371500;3.79
2372400;3.79
2373300;3.79
2374200;3.79
2375100;3.79
2376000;7.63
2376900;7.63
2377800;7.63
2378700;7.63
2379600;7.63
2380500;7.63
2381400;7.63
2382300;7.63
2383200;7.63
2384100;7.63
2385000;7.63
2385900;7.63
2386800;7.63
2387700;7.63
2388600;7.63
2389500;7.63
2390400;2.05
2391300;2.05
2392200;2.05
2393100;2.05
2394000;2.05
2394900;2.05
2395800;2.05
2396700;2.05
2397600;2.05
2398500;2.05
2399400;2.05
2400300;2.05
2401200;2.05
2402100;2.05
2403000;2.05
2403900;2.05
2404800;3.46
2405700;3.46
2406600;3.46
2407500;3.46
2408400;3.46
2409300;3.46
2410200;3.46
2411100;3.46
2412000;3.46
2412900;3.46
2413800;3.46
2414700;3.46
2415600;3.46
2416500;3.46
2417400;3.46
2418300;3.46
2419200;10.59
2420100;10.59
2421000;10.59
2421900;10.59
2422800;10.59
2423700;10.59
2424600;10.59
2425500;10.59
2426400;10.59
2427300;10.59
2428200;10.59
2429100;10.59
2430000;10.59
2430900;10.59
2431800;10.59
2432700;10.59
2433600;7.1
2434500;7.1
2435400;7.1
2436300;7.1
2437200;7.1
2438100;7.1
2439000;7.1
2439900;7.1
2440800;7.1
2441700;7.1
2442600;7.1
2443500;7.1
2444400;7.1
2445300;7.1
2446200;7.1
2447100;7.1
2448000;3.41
2448900;3.41
2449800;3.41
2450700;3.41
2451600;3.41
2452500;3.41
2453400;3.41
2454300;3.41
2455200;3.41
2456100;3.41
2457000;3.41
2457900;3.41
2458800;3.41
2459700;3.41
2460600;3.41
2461500;3.41
2462400;5.7
2463300;5.7
2464200;5.7
2465100;5.7
2466000;5.7
2466900;5.7
2467800;5.7
2468700;5.7
2469600;5.7
2470500;5.7
2471400;5.7
2472300;5.7
2473200;5.7
2474100;5.7
2475000;5.7
2475900;5.7
2476800;1.77
2477700;1.77
2478600;1.77
2479500;1.77
2480400;1.77
2481300;1.77
2482200;1.77
2483100;1.77
2484000;1.77
2484900;1.77
2485800;1.77
2486700;1.77
2487600;1.77
2488500;1.77
2489400;1.77
2490300;1.77
2491200;2.93
2492100;2.93
2493000;2.93
2493900;2.93
2494800;2.93
2495700;2.93
2496600;2.93
2497500;2.93
2498400;2.93
2499300;2.93
2500200;2.93
2501100;2.93
2502000;2.93
2502900;2.93
2503800;2.93
2504700;2.93
2505600;8.8
2506500;8.8
2507400;8.8
2508300;8.8
2509200;8.8
2510100;8.8
2511000;8.8
2511900;8.8
2512800;8.8
2513700;8.8
2514600;8.8
2515500;8.8
2516400;8.8
2517300;8.8
2518200;8.8
2519100;8.8
2520000;5.93
2520900;5.93
2521800;5.93
2522700;5.93
2523600;5.93
2524500;5.93
2525400;5.93
2526300;5.93
2527200;5.93
2528100;5.93
2529000;5.93
2529900;5.93
2530800;5.93
2531700;5.93
2532600;5.93
2533500;5.93
2534400;2.93
2535300;2.93
2536200;2.93
2537100;2.93
2538000;2.93
2538900;2.93
2539800;2.93
2540700;2.93
2541600;2.93
2542500;2.93
2543400;2.93
2544300;2.93
2545200;2.93
2546100;2.93
2547000;2.93
2547900;2.93
2548800;4.95
2549700;4.95
2550600;4.95
2551500;4.95
2552400;4.95
2553300;4.95
2554200;4.95
2555100;4.95
2556000;4.95
2556900;4.95
2557800;4.95
2558700;4.95
2559600;4.95
2560500;4.95
2561400;4.95
2562300;4.95
2563200;1.58
2564100;1.58
2565000;1.58
2565900;1.58
2566800;1.58
2567700;1.58
2568600;1.58
2569500;1.58
2570400;1.58
2571300;1.58
2572200;1.58
2573100;1.58
2574000;1.58
2574900;1.58
2575800;1.58
2576700;1.58
2577600;2.71
2578500;2.71
2579400;2.71
2580300;2.71
2581200;2.71
2582100;2.71
2583000;2.71
2583900;2.71
2584800;2.71
2585700;2.71
2586600;2.71
2587500;2.71
2588400;2.71
2589300;2.71
2590200;2.71
2591100;2.71
2592000;7.45
2592900;7.45
2593800;7.45
2594700;7.45
2595600;7.45
2596500;7.45
2597400;7.45
2598300;7.45
2599200;7.45
2600100;7.45
2601000;7.45
2601900;7.45
2602800;7.45
2603700;7.45
2604600;7.45
2605500;7.45
2606400;4.98
2607300;4.98
2608200;4.98
2609100;4.98
2610000;4.98
2610900;4.98
2611800;4.98
2612700;4.98
2613600;4.98
2614500;4.98
2615400;4.98
2616300;4.98
2617200;4.98
2618100;4.98
2619000;4.98
2619900;4.98
2620800;2.56
2621700;2.56
2622600;2.56
2623500;2.56
2624400;2.56
2625300;2.56
2626200;2.56
2627100;2.56
2628000;2.56
2628900;2.56
2629800;2.56
2630700;2.56
2631600;2.56
2632500;2.56
2633400;2.56
2634300;2.56
2635200;4.44
2636100;4.44
2637000;4.44
2637900;4.44
2638800;4.44
2639700;4.44
2640600;4.44
2641500;4.44
2642400;4.44
2643300;4.44
2644200;4.44
2645100;4.44
2646000;4.44
2646900;4.44
2647800;4.44
2648700;4.44
2649600;1.43
2650500;1.43
2651400;1.43
2652300;1.43
2653200;1.43
2654100;1.43
2655000;1.43
2655900;1.43
2656800;1.43
2657700;1.43
2658600;1.43
2659500;1.43
2660400;1.43
2661300;1.43
2662200;1.43
2663100;1.43
2664000;3
2664900;3
2665800;3
2666700;3
2667600;3
2668500;3
2669400;3
2670300;3
2671200;3
2672100;3
2673000;3
2673900;3
2674800;3
2675700;3
2676600;3
2677500;3
2678400;11.9
2679300;11.9
2680200;11.9
2681100;11.9
2682000;11.9
2682900;11.9
2683800;11.9
2684700;11.9
2685600;11.9
2686500;11.9
2687400;11.9
2688300;11.9
2689200;11.9
2690100;11.9
2691000;11.9
2691900;11.9
2692800;7.66
2693700;7.66
2694600;7.66
2695500;7.66
2696400;7.66
2697300;7.66
2698200;7.66
2699100;7.66
2700000;7.66
2700900;7.66
2701800;7.66
2702700;7.66
2703600;7.66
2704500;7.66
2705400;7.66
2706300;7.66
2707200;2.52
2708100;2.52
2709000;2.52
2709900;2.52
2710800;2.52
2711700;2.52
2712600;2.52
2713500;2.52
2714400;2.52
2715300;2.52
2716200;2.52
2717100;2.52
2718000;2.52
2718900;2.52
2719800;2.52
2720700;2.52
2721600;4.51
2722500;4.51
2723400;4.51
2724300;4.51
2725200;4.51
2726100;4.51
2727000;4.51
2727900;4.51
2728800;4.51
2729700;4.51
2730600;4.51
2731500;4.51
2732400;4.51
2733300;4.51
2734200;4.51
2735100;4.51
2736000;1.39
2736900;1.39
2737800;1.39
2738700;1.39
2739600;1.39
2740500;1.39
2741400;1.39
2742300;1.39
2743200;1.39
2744100;1.39
2745000;1.39
2745900;1.39
2746800;1.39
2747700;1.39
2748600;1.39
2749500;1.39
2750400;2.83
2751300;2.83
2752200;2.83
2753100;2.83
2754000;2.83
2754900;2.83
2755800;2.83
2756700;2.83
2757600;2.83
2758500;2.83
2759400;2.83
2760300;2.83
2761200;2.83
2762100;2.83
2763000;2.83
2763900;2.83
2764800;9.91
2765700;9.91
2766600;9.91
2767500;9.91
2768400;9.91
2769300;9.91
2770200;9.91
2771100;9.91
2772000;9.91
2772900;9.91
2773800;9.91
2774700;9.91
2775600;9.91
2776500;9.91
2777400;9.91
2778300;9.91
2779200;7.28
2780100;7.28
2781000;7.28
2781900;7.28
2782800;7.28
2783700;7.28
2784600;7.28
2785500;7.28
2786400;7.28
2787300;7.28
2788200;7.28
2789100;7.28
2790000;7.28
2790900;7.28
2791800;7.28
2792700;7.28
2793600;2.6
2794500;2.6
2795400;2.6
2796300;2.6
2797200;2.6
2798100;2.6
2799000;2.6
2799900;2.6
2800800;2.6
2801700;2.6
2802600;2.6
2803500;2.6
2804400;2.6
2805300;2.6
2806200;2.6
2807100;2.6
2808000;4.31
2808900;4.31
2809800;4.31
2810700;4.31
2811600;4.31
2812500;4.31
2813400;4.31
2814300;4.31
2815200;4.31
2816100;4.31
2817000;4.31
2817900;4.31
2818800;4.31
2819700;4.31
2820600;4.31
2821500;4.31
2822400;1.52
2823300;1.52
2824200;1.52
2825100;1.52
2826000;1.52
2826900;1.52
2827800;1.52
2828700;1.52
2829600;1.52
2830500;1.52
2831400;1.52
2832300;1.52
2833200;1.52
2834100;1.52
2835000;1.52
2835900;1.52
2836800;3.88
2837700;3.88
2838600;3.88
2839500;3.88
2840400;3.88
2841300;3.88
2842200;3.88
2843100;3.88
2844000;3.88
2844900;3.88
2845800;3.88
2846700;3.88
2847600;3.88
2848500;3.88
2849400;3.88
2850300;3.88
2851200;17.3
2852100;17.3
2853000;17.3
2853900;17.3
2854800;17.3
2855700;17.3
2856600;17.3
2857500;17.3
2858400;17.3
2859300;17.3
2860200;17.3
2861100;17.3
2862000;17.3
2862900;17.3
2863800;17.3
2864700;17.3
2865600;14.4
2866500;14.4
2867400;14.4
2868300;14.4
2869200;14.4
2870100;14.4
2871000;14.4
2871900;14.4
2872800;14.4
2873700;14.4
2874600;14.4
2875500;14.4
2876400;14.4
2877300;14.4
2878200;14.4
2879100;14.4
2880000;4.79
2880900;4.79
2881800;4.79
2882700;4.79
2883600;4.79
2884500;4.79
2885400;4.79
2886300;4.79
2887200;4.79
2888100;4.79
2889000;4.79
2889900;4.79
2890800;4.79
2891700;4.79
2892600;4.79
2893500;4.79
2894400;7.22
2895300;7.22
2896200;7.22
2897100;7.22
2898000;7.22
2898900;7.22
2899800;7.22
2900700;7.22
2901600;7.22
2902500;7.22
2903400;7.22
2904300;7.22
2905200;7.22
2906100;7.22
2907000;7.22
2907900;7.22
2908800;2.22
2909700;2.22
2910600;2.22
2911500;2.22
2912400;2.22
2913300;2.22
2914200;2.22
2915100;2.22
2916000;2.22
2916900;2.22
2917800;2.22
2918700;2.22
2919600;2.22
2920500;2.22
2921400;2.22
2922300;2.22
2923200;4.59
2924100;4.59
2925000;4.59
2925900;4.59
2926800;4.59
2927700;4.59
2928600;4.59
2929500;4.59
2930400;4.59
2931300;4.59
2932200;4.59
2933100;4.59
2934000;4.59
2934900;4.59
2935800;4.59
2936700;4.59
2937600;18.62
2938500;18.62
2939400;18.62
2940300;18.62
2941200;18.62
2942100;18.62
2943000;18.62
2943900;18.62
2944800;18.62
2945700;18.62
2946600;18.62
2947500;18.62
2948400;18.62
2949300;18.62
2950200;18.62
2951100;18.62
2952000;18.22
2952900;18.22
2953800;18.22
2954700;18.22
2955600;18.22
2956500;18.22
2957400;18.22
2958300;18.22
2959200;18.22
2960100;18.22
2961000;18.22
2961900;18.22
2962800;18.22
2963700;18.22
2964600;18.22
2965500;18.22
2966400;7.86
2967300;7.86
2968200;7.86
2969100;7.86
2970000;7.86
2970900;7.86
2971800;7.86
2972700;7.86
2973600;7.86
2974500;7.86
2975400;7.86
2976300;7.86
2977200;7.86
2978100;7.86
2979000;7.86
2979900;7.86
2980800;12.21
2981700;12.21
2982600;12.21
2983500;12.21
2984400;12.21
2985300;12.21
2986200;12.21
2987100;12.21
2988000;12.21
2988900;12.21
2989800;12.21
2990700;12.21
2991600;12.21
2992500;12.21
2993400;12.21
2994300;12.21
2995200;4.89
2996100;4.89
2997000;4.89
2997900;4.89
2998800;4.89
2999700;4.89
3000600;4.89
3001500;4.89
3002400;4.89
3003300;4.89
3004200;4.89
3005100;4.89
3006000;4.89
3006900;4.89
3007800;4.89
3008700;4.89
3009600;5.53
3010500;5.53
3011400;5.53
3012300;5.53
3013200;5.53
3014100;5.53
3015000;5.53
3015900;5.53
3016800;5.53
3017700;5.53
3018600;5.53
3019500;5.53
3020400;5.53
3021300;5.53
3022200;5.53
3023100;5.53
3024000;19.4
3024900;19.4
3025800;19.4
3026700;19.4
3027600;19.4
3028500;19.4
3029400;19.4
3030300;19.4
3031200;19.4
3032100;19.4
3033000;19.4
3033900;19.4
3034800;19.4
3035700;19.4
3036600;19.4
3037500;19.4
3038400;16.54
3039300;16.54
3040200;16.54
3041100;16.54
3042000;16.54
3042900;16.54
3043800;16.54
3044700;16.54
3045600;16.54
3046500;16.54
3047400;16.54
3048300;16.54
3049200;16.54
3050100;16.54
3051000;16.54
3051900;16.54
3052800;6.16
3053700;6.16
3054600;6.16
3055500;6.16
3056400;6.16
3057300;6.16
3058200;6.16
3059100;6.16
3060000;6.16
3060900;6.16
3061800;6.16
3062700;6.16
3063600;6.16
3064500;6.16
3065400;6.16
3066300;6.16
3067200;8.8
3068100;8.8
3069000;8.8
3069900;8.8
3070800;8.8
3071700;8.8
3072600;8.8
3073500;8.8
3074400;8.8
3075300;8.8
3076200;8.8
3077100;8.8
3078000;8.8
3078900;8.8
3079800;8.8
3080700;8.8
3081600;3.43
3082500;3.43
3083400;3.43
3084300;3.43
3085200;3.43
3086100;3.43
3087000;3.43
3087900;3.43
3088800;3.43
3089700;3.43
3090600;3.43
3091500;3.43
3092400;3.43
3093300;3.43
3094200;3.43
3095100;3.43
3096000;4.64
3096900;4.64
3097800;4.64
3098700;4.64
3099600;4.64
3100500;4.64
3101400;4.64
3102300;4.64
3103200;4.64
3104100;4.64
3105000;4.64
3105900;4.64
3106800;4.64
3107700;4.64
3108600;4.64
3109500;4.64
3110400;18.48
3111300;18.48
3112200;18.48
3113100;18.48
3114000;18.48
3114900;18.48
3115800;18.48
3116700;18.48
3117600;18.48
3118500;18.48
3119400;18.48
3120300;18.48
3121200;18.48
3122100;18.48
3123000;18.48
3123900;18.48
3124800;15.65
3125700;15.65
3126600;15.65
3127500;15.65
3128400;15.65
3129300;15.65
3130200;15.65
3131100;15.65
3132000;15.65
3132900;15.65
3133800;15.65
3134700;15.65
3135600;15.65
3136500;15.65
3137400;15.65
3138300;15.65
3139200;5.48
3140100;5.48
3141000;5.48
3141900;5.48
3142800;5.48
3143700;5.48
3144600;5.48
3145500;5.48
3146400;5.48
3147300;5.48
3148200;5.48
3149100;5.48
3150000;5.48
3150900;5.48
3151800;5.48
3152700;5.48
3153600;7.79
3154500;7.79
3155400;7.79
3156300;7.79
3157200;7.79
3158100;7.79
3159000;7.79
3159900;7.79
3160800;7.79
3161700;7.79
3162600;7.79
3163500;7.79
3164400;7.79
3165300;7.79
3166200;7.79
3167100;7.79
3168000;3.27
3168900;3.27
3169800;3.27
3170700;3.27
3171600;3.27
3172500;3.27
3173400;3.27
3174300;3.27
3175200;3.27
3176100;3.27
3177000;3.27
3177900;3.27
3178800;3.27
3179700;3.27
3180600;3.27
3181500;3.27
3182400;4.19
