timestep;TWW Bedarf dezentral Booster;TWW Bedarf Vorerwärmung DLE (bis 40°C);TWW Bedarf dezentral DLE (40-56°C)
26388000;50,4731869;73,96551883;39,44827671
26388900;39,99320943;69,79911539;37,22619487
26389800;38,29559646;58,5167055;31,2089096
26390700;31,97460822;53,88460821;28,73845771
26391600;30,84712862;49,86700654;26,59573682
26392500;31,42286122;52,79285632;28,15619004
26393400;29,68455746;47,23940577;25,19434974
26394300;30,77090875;50,73980509;27,06122938
26395200;22,17643056;39,40077489;21,01374661
26396100;24,13252439;40,79971036;21,75984553
26397000;18,67563268;34,58516534;18,44542152
26397900;19,0092649;36,01180048;19,20629359
26398800;14,26380682;30,0374458;16,0199711
26399700;13,04147135;28,95987369;15,44526597
26400600;12,94522149;28,48034265;15,18951608
26401500;11,51568688;27,07673106;14,44092323
26402400;12,51184349;27,73890715;14,79408382
26403300;12,41226262;28,02684276;14,94764947
26404200;12,19840699;27,68510135;14,76538739
26405100;12,96903351;28,05779353;14,96415655
26406000;14,81270939;29,74041677;15,86155561
26406900;12,81387746;27,46511779;14,64806282
26407800;16,0626998;30,99932288;16,5329722
26408700;20,13628856;34,23390286;18,25808153
26409600;14,88346382;29,0294753;15,48238683
26410500;30,95563321;48,4363545;25,8327224
26411400;34,95689417;48,89337536;26,07646686
26412300;22,37715482;37,82197649;20,17172079
26413200;45,45060621;65,37024642;34,86413143
26414100;50,08627849;62,72480701;33,45323041
26415000;32,38934206;56,89784228;30,34551588
26415900;54,87366748;73,87146842;39,39811649
26416800;68,80243181;85,49663878;45,59820735
26417700;42,83921589;75,46248076;40,2466564
26418600;74,68860258;93,72553649;49,98695279
26419500;86,69631644;109,5849295;58,44529572
26420400;68,61313532;101,4485948;54,10591722
26421300;83,13407127;100,9997493;53,86653296
26422200;76,36734645;96,81513213;51,63473714
26423100;77,90016511;106,5611905;56,83263494
26424000;61,60281804;74,67257692;39,82537436
26424900;66,7522392;87,11787243;46,46286529
26425800;57,55898378;75,19563325;40,10433773
26426700;53,9175653;64,77183171;34,54497691
26427600;45,2326327;62,30425341;33,22893515
26428500;51,91328688;61,50738769;32,8039401
26429400;28,91533317;37,72153657;20,11815284
26430300;21,57042286;34,54823463;18,42572513
26431200;17,19802379;24,38777949;13,00681573
26432100;11,80607953;18,47800591;9,854936486
26433000;18,43160895;33,56636624;17,90206199
26433900;14,19896172;21,69673319;11,57159104
26434800;13,86024833;21,61091752;11,52582268
26435700;12,02262797;21,54160534;11,48885618
26436600;12,84715564;19,18540325;10,23221507
26437500;12,3576831;18,40921175;9,818246265
26438400;13,16036855;22,75398004;12,13545602
26439300;12,17707631;18,87863005;10,06860269
26440200;11,29108164;17,30203509;9,227752048
26441100;10,8256693;16,46454495;8,781090637
26442000;10,70189158;16,23634309;8,659382982
26442900;11,65624466;17,4655747;9,314973174
26443800;11,13649275;16,79430641;8,956963418
26444700;11,63095939;17,44309816;9,302985686
26445600;11,01249171;16,56086288;8,832460204
26446500;10,09326928;15,6259056;8,333816318
26447400;10,08221113;15,58889143;8,314075427
26448300;9,669339372;15,38962548;8,207800258
26449200;10,09600691;15,70719079;8,377168421
26450100;9,424093123;15,00406499;8,002167995
26451000;9,165483725;14,75337442;7,868466358
26451900;9,085408576;15,91396162;8,487446197
26452800;9,016588984;15,01025499;8,005469326
26453700;9,309186788;16,27006244;8,677366633
26454600;9,04122361;18,12907505;9,668840028
26455500;9,369426775;22,70926964;12,11161047
26456400;9,949474062;21,96885072;11,71672039
26457300;9,373268433;25,35325268;13,52173476
26458200;11,30554471;26,56079624;14,16575799
26459100;11,96487135;27,30788372;14,56420465
26460000;10,74938784;39,16565275;20,88834813
26460900;15,18590688;28,6825713;15,29737136
26461800;17,52752715;36,77821039;19,61504554
26462700;17,59540532;43,90315087;23,4150138
26463600;26,97666566;42,2471904;22,53183488
26464500;27,18241061;47,33867144;25,24729144
26465400;30,03940391;50,58709436;26,97978366
26466300;43,17537115;62,80625252;33,49666801
26467200;43,46988878;65,74462233;35,06379858
26468100;43,19928119;66,27537934;35,34686898
26469000;51,8466578;78,83113749;42,04327333
26469900;51,12974852;82,49453873;43,99708732
26470800;50,64022826;75,6141535;40,32754853
26471700;52,44401605;77,50931306;41,3383003
26472600;66,89225967;91,00283162;48,53484353
26473500;71,21560786;94,38284418;50,33751689
26474400;79,33007092;104,1156352;55,5283388
26475300;84,98999358;116,8124478;62,29997215
26476200;87,49457443;109,9205547;58,62429581
26477100;51,62743184;74,41818071;39,68969638
26478000;46,63186085;66,35913764;35,39154007
26478900;52,77337708;75,1002038;40,05344202
26479800;39,45639862;57,44917576;30,63956041
26480700;66,55432252;88,12686636;47,00099539
26481600;55,53004219;74,2491415;39,59954213
26482500;57,45766541;75,61833045;40,32977624
26483400;38,49302081;55,29067738;29,48836127
26484300;37,21800514;55,03657244;29,35283864
26485200;39,60641992;56,51579789;30,14175887
26486100;37,77589061;54,8027755;29,22814693
26487000;48,90872606;66,05556556;35,22963496
26487900;47,94610051;65,13978774;34,74122013
26488800;44,71786346;61,38825234;32,74040125
26489700;44,60254156;61,65974147;32,88519545
26490600;52,51714358;69,81073769;37,23239343
26491500;48,3780078;65,05363467;34,69527183
26492400;42,07161756;58,22094343;31,05116983
26493300;54,56253608;71,08475866;37,91187129
26494200;52,0843646;68,63531249;36,60549999
26495100;48,68175921;64,0586498;34,16461322
26496000;66,92888023;83,40732714;44,48390781
26496900;57,99948461;76,69218654;40,90249949
26497800;56,08895179;70,97247429;37,85198629
26498700;43,16327066;59,53963014;31,75446941
26499600;35,06606794;54,52032106;29,07750456
26500500;29,10671747;40,80503887;21,7626874
26501400;40,69457453;65,57527694;34,97348104
26502300;45,71287994;64,30013665;34,29340621
26503200;49,47160229;65,29949068;34,82639503
26504100;54,65308831;87,80579643;46,82975809
26505000;59,85805861;78,23035597;41,72285651
26505900;49,8814434;71,1201837;37,93076464
26506800;33,48830648;64,74963319;34,5331377
26507700;27,7656606;43,14998193;23,0133237
26508600;24,18777999;42,29711826;22,55846307
26509500;39,23626702;66,1645549;35,28776261
26510400;36,07160778;47,99717561;25,59849366
26511300;30,67519434;49,42402088;26,3594778
26512200;31,108113;47,55935648;25,36499012
26513100;28,90518654;38,63851354;20,60720722
26514000;22,27581855;38,31862076;20,43659774
26514900;27,78238102;36,29504596;19,35735785
26515800;33,67217968;42,691563;22,7688336
26516700;29,2376197;42,55903985;22,69815459
26517600;41,72634098;50,01534268;26,67484943
26518500;36,89280033;44,71315199;23,8470144
26519400;37,40508651;53,39014751;28,47474534
26520300;15,81560347;23,41434147;12,48764878
26521200;12,79919661;20,67835469;11,02845583
26522100;13,07491291;22,74562857;12,1310019
26523000;14,90744441;21,63742617;11,53996062
26523900;17,1717228;23,69109844;12,6352525
26524800;13,15004596;22,96583597;12,24844585
26525700;10,74331826;18,05790848;9,63088452
26526600;10,28726843;16,57579594;8,840424502
26527500;10,73029792;16,87886194;9,002059699
26528400;10,67060916;16,7133345;8,913778402
26529300;11,55175745;17,67842327;9,428492411
26530200;10,96350583;17,21473456;9,181191765
26531100;11,41706341;17,34444403;9,250370149
26532000;10,96670395;16,71533226;8,914843874
26532900;10,09326928;15,8593387;8,458313974
26533800;10,08221113;15,61044883;8,325572709
26534700;9,669339372;15,49662063;8,264864338
26535600;10,09600691;15,8650093;8,461338293
26536500;9,424093123;15,10428281;8,055617497
26537400;9,165483725;14,70273135;7,841456721
26538300;9,085408576;14,57349093;7,772528494
26539200;9,016588984;14,49000553;7,728002948
26540100;9,309186788;14,88917882;7,94089537
26541000;9,04122361;14,65619023;7,816634789
26541900;9,369426775;14,94438118;7,970336627
26542800;9,949474062;15,52089654;8,27781149
26543700;9,373268433;14,84817718;7,919027831
26544600;11,30554471;17,09902904;9,119482152
26545500;11,96487135;17,659517;9,418409066
26546400;10,74938784;16,54140302;8,822081609
26547300;15,18590688;22,00569556;11,73637097
26548200;17,52752715;23,6819387;12,63036731
26549100;17,59540532;25,15230507;13,41456271
26550000;26,97666566;34,54662696;18,42486771
26550900;27,18241061;34,31970106;18,30384057
26551800;30,03940391;42,40770261;22,61744139
26552700;43,17537115;55,72890849;29,72208453
26553600;43,46988878;56,20117223;29,97395852
26554500;43,19928119;61,44187272;32,76899879
26555400;51,8466578;66,34728047;35,38521625
26556300;51,12974852;71,0006497;37,86701317
26557200;50,64022826;74,32434914;39,63965288
26558100;52,44401605;68,29897251;36,42611867
26559000;66,89225967;94,71976966;50,51721049
26559900;71,21560786;91,92828183;49,02841698
26560800;79,33007092;100,4953895;53,59754104
26561700;84,98999358;108,3228275;57,77217469
26562600;87,49457443;101,9727162;54,38544865
26563500;51,62743184;74,0427463;39,48946469
26564400;46,63186085;57,64344953;30,74317308
26565300;52,77337708;67,36827733;35,92974791
26566200;39,45639862;59,43514439;31,69874367
26567100;66,55432252;84,63223938;45,13719433
26568000;55,53004219;71,59589417;38,18447689
26568900;57,45766541;71,70796249;38,24424666
26569800;38,49302081;51,56333799;27,50044693
26570700;37,21800514;48,54455958;25,89043178
26571600;39,60641992;57,28075435;30,54973566
26572500;37,77589061;55,92756685;29,82803565
26573400;48,90872606;67,31827807;35,90308164
26574300;47,94610051;68,83891327;36,71408707
26575200;44,71786346;58,97860329;31,45525509
26576100;44,60254156;60,83077488;32,44307994
26577000;52,51714358;69,35994064;36,99196834
26577900;48,3780078;64,65824355;34,48439656
26578800;42,07161756;64,70990347;34,51194852
26579700;54,56253608;66,7314207;35,59009104
26580600;52,0843646;67,27427449;35,87961306
26581500;48,68175921;67,89687256;36,21166537
26582400;66,92888023;81,99578753;43,73108668
26583300;57,99948461;73,95797412;39,44425286
26584200;56,08895179;73,50941864;39,20502327
26585100;43,16327066;56,17739638;29,96127807
26586000;35,06606794;52,87167499;28,19822666
26586900;29,10671747;47,30962055;25,23179762
26587800;40,69457453;56,70751333;30,24400711
26588700;45,71287994;65,99881421;35,19936758
26589600;49,47160229;67,09156482;35,7821679
26590500;54,65308831;69,90143601;37,28076587
26591400;59,85805861;72,80326335;38,82840712
26592300;49,8814434;61,33326721;32,71107585
26593200;33,48830648;43,63071277;23,26971348
26594100;27,7656606;39,54079244;21,08842263
26595000;24,18777999;34,70084195;18,50711571
26595900;39,23626702;54,70697605;29,17705389
26596800;36,07160778;49,55545987;26,4295786
26597700;30,67519434;44,17546161;23,56024619
26598600;31,108113;42,47094474;22,65117053
26599500;28,90518654;41,03980725;21,8878972
26600400;22,25968922;38,64293883;20,60956738
26601300;27,78238102;39,29471809;20,95718298
26602200;33,62930648;50,49126418;26,92867423
26603100;29,09317683;43,09271266;22,98278008
26604000;41,63607339;51,1165368;27,26215296
26604900;36,50662708;46,70094791;24,90717222
26605800;36,87212625;44,83330196;23,91109438
26606700;15,3677416;21,366938;11,39570027
26607600;11,93843274;18,54252904;9,889348822
26608500;11,99818055;18,33927817;9,780948356
26609400;13,86247006;21,65379089;11,54868848
26610300;16,03176489;25,57034513;13,6375174
26611200;11,98296607;18,23954774;9,727758795
26612100;9,458032001;15,63330063;8,337760333
26613000;8,995673065;14,77622007;7,880650705
26613900;9,268141028;15,34000811;8,181337658
26614800;9,032676133;16,57044508;8,83757071
26615700;9,331393482;18,44919284;9,839569514
26616600;9,085523025;15,15921054;8,084912287
26617500;8,985674589;14,56804085;7,769621785
26618400;8,983245716;14,64298458;7,809591776
26619300;9,064909305;14,84713911;7,918474189
26620200;9,895776582;15,41972023;8,22385079
26621100;9,460985908;15,25616616;8,136621952
26622000;11,46184902;17,19362922;9,169935584
26622900;13,41565937;19,17194725;10,22503853
26623800;15,76662381;21,59970407;11,51984217
26624700;17,69429802;23,56819108;12,56970191
26625600;30,94364334;37,39972929;19,94652229
26626500;27,59238361;33,99174417;18,12893022
26627400;26,75648062;33,16536332;17,68819377
26628300;47,06416465;54,32842328;28,97515908
26629200;47,17258802;54,41217872;29,01982865
26630100;31,00574671;37,45012333;19,97339911
26631000;54,78869895;62,53089762;33,34981206
26631900;51,79554457;59,27521721;31,61344918
26632800;47,33513707;54,76675672;29,20893692
26633700;57,12307486;65,82229391;35,10522342
26634600;87,14959151;96,42414276;51,42620947
26635500;65,25185288;74,94449473;39,97039719
26636400;96,93572513;107,6409287;57,4084953
26637300;87,79797063;97,6517708;52,08094443
26638200;96,93872904;112,3051468;59,8960783
26639100;55,564208;68,67295586;36,62557646
26640000;51,49419817;64,58509414;34,44538354
26640900;47,69066078;66,13453523;35,27175212
26641800;57,77193301;72,53809918;38,68698623
26642700;61,6594686;82,00226325;43,7345404
26643600;70,20658945;94,76758436;50,54271166
26644500;51,77333967;67,59823951;36,0523944
26645400;58,4288058;85,87702284;45,80107885
26646300;47,59570029;67,24983899;35,86658079
26647200;50,4731869;70,34527304;37,51747896
26648100;39,99320943;61,30949515;32,69839741
26649000;38,29559646;50,56886706;26,97006243
26649900;31,97460822;53,5091738;28,53822603
26650800;30,84712862;41,15131843;21,94736983
26651700;31,42286122;45,06092985;24,03249592
26652600;29,68455746;49,22537439;26,25353301
26653500;30,77090875;47,24517811;25,19742832
26654400;22,17643056;36,74752755;19,59868136
26655300;24,13252439;36,8893424;19,67431595
26656200;18,67563268;30,85782595;16,45750718
26657100;19,0092649;29,51978762;15,74388673
26658000;14,26380682;30,80240227;16,42794788
26658900;13,04147135;30,08466505;16,04515469
26659800;12,94522149;29,74305516;15,86296275
26660700;11,51568688;30,77585659;16,41379018
26661600;12,51184349;25,3292581;13,50893765
26662500;12,41226262;27,19787617;14,50553396
26663400;12,19840699;27,2343043;14,5249623
26664300;12,96903351;27,66240241;14,75328129
26665200;14,81270939;36,2293768;19,3223343
26666100;12,81387746;23,11177983;12,32628257
26667000;16,0626998;29,63828487;15,80708527
26667900;20,13628856;38,07212563;20,30513367
26668800;14,88346382;27,61793569;14,7295657
26669700;30,95563321;45,70214207;24,37447577
26670600;34,95689417;51,43031971;27,42950385
26671500;22,37715482;34,45974273;18,37852946
26672400;45,45060621;63,72160036;33,98485352
26673300;50,08627849;69,22938869;36,92234064
26674200;32,38934206;48,03007866;25,61604195
26675100;54,87366748;75,57014598;40,30407785
26676000;68,80243181;87,28871292;46,55398023
26676900;42,83921589;57,55812034;30,69766418
26677800;74,68860258;88,29844388;47,0925034
26678700;86,69631644;99,798013;53,22560693
26679600;68,61313532;80,32967437;42,842493
26680500;83,13407127;97,3905598;51,94163189
26681400;76,36734645;89,21885583;47,58338978
26682300;77,90016511;95,10361166;50,72192622
26683200;61,60281804;76,23086118;40,65645929
26684100;66,7522392;81,86931315;43,66363368
26685000;57,55898378;70,10722151;37,39051814
26685900;53,9175653;67,17312542;35,82566689
26686800;45,21650337;62,62857147;33,40190479
26687700;51,91328688;64,50705982;34,40376524
26688600;28,87245997;45,52123775;24,27799347
26689500;21,42597999;35,08190743;18,71035063
26690400;17,1077562;25,48897361;13,59411926
26691300;11,41990628;20,46580182;10,91509431
26692200;17,89864869;25,00952068;13,33841103
26693100;13,75109986;19,64932972;10,47964252
26694000;12,99948446;19,47509187;10,38671567
26694900;10,94589561;17,13525494;9,138802635
26695800;11,80218129;19,20176798;10,24094292
26696700;11,21772519;20,28845843;10,82051116
26697600;11,99328865;18,0276918;9,614768962
26698500;10,89179005;16,4540222;8,775478508
26699400;9,999486275;15,50245922;8,26797825
26700300;9,363512408;14,92569112;7,960368596
26701200;9,063958556;16,09345367;8,58317529
26702100;9,435880695;18,23634427;9,726050277
26703000;9,258509949;14,73878239;7,860683941
26703900;9,199570565;14,66669498;7,822237322
26704800;9,029033472;14,4885152;7,727208107
26705700;9,064909305;14,613706;7,793976534
26706600;9,895776582;15,39816283;8,212353508
26707500;9,460985908;15,14917101;8,079557872
26708400;11,46184902;17,03581071;9,085765712
26709300;13,41565937;19,07172943;10,17158903
26710200;15,76662381;21,65034714;11,54685181
26711100;17,69429802;24,90866177;13,28461961
26712000;30,94364334;37,91997875;20,22398866
26712900;27,59238361;35,37262779;18,86540149
26713800;26,75648062;36,63824815;19,54039901
26714700;47,06416465;62,09331174;33,11643293
26715600;47,17258802;60,8601329;32,45873755
26716500;31,00574671;47,95519882;25,57610604
26717400;54,78869895;71,99266482;38,3960879
26718300;51,79554457;68,92358393;36,75924476
26719200;47,33513707;77,39100646;41,27520344
26720100;57,12307486;72,49916965;38,66622381
26721000;87,14959151;109,5204144;58,41088771
26721900;65,25185288;93,69534052;49,97084828
26722800;96,93572513;115,3414921;61,51546247
26723700;87,79797063;110,6707412;59,0243953
26724600;96,93872904;120,4845386;64,25842057
26725500;55,564208;75,75029989;40,40015994
26726400;51,49419817;74,12854424;39,53522359
26727300;47,69066078;70,96804184;37,84962232
26728200;57,77193301;85,0219562;45,34504331
26729100;61,6594686;93,49615228;49,86461455
26730000;70,20658945;96,05738871;51,23060731
26730900;51,77333967;76,80858006;40,96457603
26731800;58,4288058;82,16008479;43,81871189
26732700;47,59570029;69,70440133;37,17568071
26733600;50,4731869;73,96551883;39,44827671
26734500;39,99320943;69,79911539;37,22619487
26735400;38,29559646;58,5167055;31,2089096
26736300;31,97460822;53,88460821;28,73845771
26737200;30,84712862;49,86700654;26,59573682
26738100;31,42286122;52,79285632;28,15619004
26739000;29,68455746;47,23940577;25,19434974
26739900;30,77090875;50,73980509;27,06122938
26740800;22,17643056;39,40077489;21,01374661
26741700;24,13252439;40,79971036;21,75984553
26742600;18,67563268;34,58516534;18,44542152
26743500;19,0092649;36,01180048;19,20629359
26744400;14,26380682;30,0374458;16,0199711
26745300;13,04147135;28,95987369;15,44526597
26746200;12,94522149;28,48034265;15,18951608
26747100;11,51568688;27,07673106;14,44092323
26748000;12,51184349;27,73890715;14,79408382
26748900;12,41226262;28,02684276;14,94764947
26749800;12,19840699;27,68510135;14,76538739
26750700;12,96903351;28,05779353;14,96415655
26751600;14,81270939;29,74041677;15,86155561
26752500;12,81387746;27,46511779;14,64806282
26753400;16,0626998;30,99932288;16,5329722
26754300;20,13628856;34,23390286;18,25808153
26755200;14,88346382;29,0294753;15,48238683
26756100;30,95563321;48,4363545;25,8327224
26757000;34,95689417;48,89337536;26,07646686
26757900;22,37715482;37,82197649;20,17172079
26758800;45,45060621;65,37024642;34,86413143
26759700;50,08627849;62,72480701;33,45323041
26760600;32,38934206;56,89784228;30,34551588
26761500;54,87366748;73,87146842;39,39811649
26762400;68,80243181;85,49663878;45,59820735
26763300;42,83921589;75,46248076;40,2466564
26764200;74,68860258;93,72553649;49,98695279
26765100;86,69631644;109,5849295;58,44529572
26766000;68,61313532;101,4485948;54,10591722
26766900;83,13407127;100,9997493;53,86653296
26767800;76,36734645;96,81513213;51,63473714
26768700;77,90016511;106,5611905;56,83263494
26769600;61,60281804;74,67257692;39,82537436
26770500;66,7522392;87,11787243;46,46286529
26771400;57,55898378;75,19563325;40,10433773
26772300;53,9175653;64,77183171;34,54497691
26773200;45,21650337;62,28740123;33,21994732
26774100;51,91328688;61,50738769;32,8039401
26775000;28,87245997;37,67674199;20,0942624
26775900;21,42597999;34,39731849;18,34523653
26776800;17,1077562;24,29346652;12,95651548
26777700;11,41990628;18,07452616;9,639747284
26778600;17,89864869;33,00952116;17,60507795
26779500;13,75109986;21,22880022;11,32202679
26780400;12,99948446;20,71157818;11,04617503
26781300;10,94589561;20,41661881;10,88886336
26782200;11,80218129;18,09359797;9,649918918
26783100;11,21772519;17,21816618;9,183021962
26784000;11,99328865;21,534597;11,4851184
26784900;10,89179005;17,53574319;9,352396367
26785800;9,999486275;15,95255638;8,508030068
26786700;9,363512408;14,93686093;7,966325827
26787600;9,063958556;14,52500547;7,746669581
26788500;9,435880695;15,14570427;8,077708942
26789400;9,258509949;14,83216108;7,910485909
26790300;9,199570565;14,90274571;7,948131045
26791200;9,029033472;14,4885152;7,727208107
26792100;9,064909305;14,55145927;7,760778277
26793000;9,895776582;15,39410174;8,210187593
26793900;9,460985908;15,17193458;8,091698442
26794800;11,46184902;17,13424364;9,138263277
26795700;13,41565937;19,17451482;10,2264079
26796600;15,76662381;21,65034714;11,54685181
26797500;17,69429802;24,90866177;13,28461961
26798400;30,94364334;37,91997875;20,22398866
26799300;27,59238361;35,37262779;18,86540149
26800200;26,75648062;36,63824815;19,54039901
26801100;47,06416465;62,09331174;33,11643293
26802000;47,17258802;60,8601329;32,45873755
26802900;31,00574671;47,95519882;25,57610604
26803800;54,78869895;71,99266482;38,3960879
26804700;51,79554457;68,92358393;36,75924476
26805600;47,33513707;77,39100646;41,27520344
26806500;57,12307486;72,49916965;38,66622381
26807400;87,14959151;109,5204144;58,41088771
26808300;65,25185288;93,69534052;49,97084828
26809200;96,93572513;115,3414921;61,51546247
26810100;87,79797063;110,6707412;59,0243953
26811000;96,93872904;120,4845386;64,25842057
26811900;55,564208;75,75029989;40,40015994
26812800;51,49419817;74,12854424;39,53522359
26813700;47,69066078;70,96804184;37,84962232
26814600;57,77193301;85,0219562;45,34504331
26815500;61,6594686;93,49615228;49,86461455
26816400;70,20658945;96,05738871;51,23060731
26817300;51,77333967;76,80858006;40,96457603
26818200;58,4288058;82,16008479;43,81871189
26819100;47,59570029;69,70440133;37,17568071
26820000;50,4731869;73,96551883;39,44827671
26820900;39,99320943;69,79911539;37,22619487
26821800;38,29559646;58,5167055;31,2089096
26822700;31,97460822;53,88460821;28,73845771
26823600;30,84712862;49,86700654;26,59573682
26824500;31,42286122;52,79285632;28,15619004
26825400;29,68455746;47,23940577;25,19434974
26826300;30,77090875;50,73980509;27,06122938
26827200;22,17643056;39,40077489;21,01374661
26828100;24,13252439;40,79971036;21,75984553
26829000;18,67563268;34,58516534;18,44542152
26829900;19,0092649;36,01180048;19,20629359
26830800;14,26380682;30,0374458;16,0199711
26831700;13,04147135;28,95987369;15,44526597
26832600;12,94522149;28,48034265;15,18951608
26833500;11,51568688;27,07673106;14,44092323
26834400;12,51184349;27,73890715;14,79408382
26835300;12,41226262;28,02684276;14,94764947
26836200;12,19840699;27,68510135;14,76538739
26837100;12,96903351;28,05779353;14,96415655
26838000;14,81270939;29,74041677;15,86155561
26838900;12,81387746;27,46511779;14,64806282
26839800;16,0626998;30,99932288;16,5329722
26840700;20,13628856;34,23390286;18,25808153
26841600;14,88346382;29,0294753;15,48238683
26842500;30,95563321;48,4363545;25,8327224
26843400;34,95689417;48,89337536;26,07646686
26844300;22,37715482;37,82197649;20,17172079
26845200;45,45060621;65,37024642;34,86413143
26846100;50,08627849;62,72480701;33,45323041
26847000;32,38934206;56,89784228;30,34551588
26847900;54,87366748;73,87146842;39,39811649
26848800;68,80243181;85,49663878;45,59820735
26849700;42,83921589;75,46248076;40,2466564
26850600;74,68860258;93,72553649;49,98695279
26851500;86,69631644;109,5849295;58,44529572
26852400;68,61313532;101,4485948;54,10591722
26853300;83,13407127;100,9997493;53,86653296
26854200;76,36734645;96,81513213;51,63473714
26855100;77,90016511;106,5611905;56,83263494
26856000;61,60281804;74,67257692;39,82537436
26856900;66,7522392;87,11787243;46,46286529
26857800;57,55898378;75,19563325;40,10433773
26858700;53,9175653;64,77183171;34,54497691
26859600;45,21650337;62,28740123;33,21994732
26860500;51,91328688;61,50738769;32,8039401
26861400;28,87245997;37,67674199;20,0942624
26862300;21,42597999;34,39731849;18,34523653
26863200;17,1077562;24,29346652;12,95651548
26864100;11,41990628;18,07452616;9,639747284
26865000;17,89864869;33,00952116;17,60507795
26865900;13,75109986;21,22880022;11,32202679
26866800;12,99948446;20,71157818;11,04617503
26867700;10,94589561;20,41661881;10,88886336
26868600;11,80218129;18,09359797;9,649918918
26869500;11,21772519;17,21816618;9,183021962
26870400;11,99328865;21,534597;11,4851184
26871300;10,89179005;17,53574319;9,352396367
26872200;9,999486275;15,95255638;8,508030068
26873100;9,363512408;14,93686093;7,966325827
26874000;9,063958556;14,52500547;7,746669581
26874900;9,435880695;15,14570427;8,077708942
26875800;9,258509949;14,83216108;7,910485909
26876700;9,199570565;14,90274571;7,948131045
26877600;9,029033472;14,4885152;7,727208107
26878500;9,064909305;14,55145927;7,760778277
26879400;9,895776582;15,39410174;8,210187593
26880300;9,460985908;15,17193458;8,091698442
26881200;11,46184902;17,13424364;9,138263277
26882100;13,41565937;19,17451482;10,2264079
26883000;15,76662381;21,65034714;11,54685181
26883900;17,69429802;24,90866177;13,28461961
26884800;30,94364334;37,91997875;20,22398866
26885700;27,59238361;35,37262779;18,86540149
26886600;26,75648062;36,63824815;19,54039901
26887500;47,06416465;62,09331174;33,11643293
26888400;47,17258802;60,8601329;32,45873755
26889300;31,00574671;47,95519882;25,57610604
26890200;54,78869895;71,99266482;38,3960879
26891100;51,79554457;68,92358393;36,75924476
26892000;47,33513707;77,39100646;41,27520344
26892900;57,12307486;72,49916965;38,66622381
26893800;87,14959151;109,5204144;58,41088771
26894700;65,25185288;93,69534052;49,97084828
26895600;96,93572513;115,3414921;61,51546247
26896500;87,79797063;110,6707412;59,0243953
26897400;96,93872904;120,4845386;64,25842057
26898300;55,564208;75,75029989;40,40015994
26899200;51,49419817;74,12854424;39,53522359
26900100;47,69066078;70,96804184;37,84962232
26901000;57,77193301;85,0219562;45,34504331
26901900;61,6594686;93,49615228;49,86461455
26902800;70,20658945;96,05738871;51,23060731
26903700;51,77333967;76,80858006;40,96457603
26904600;58,4288058;82,16008479;43,81871189
26905500;47,59570029;69,70440133;37,17568071
26906400;50,4731869;73,96551883;39,44827671
26907300;39,99320943;69,79911539;37,22619487
26908200;38,29559646;58,5167055;31,2089096
26909100;31,97460822;53,88460821;28,73845771
26910000;30,84712862;49,86700654;26,59573682
26910900;31,42286122;52,79285632;28,15619004
26911800;29,68455746;47,23940577;25,19434974
26912700;30,77090875;50,73980509;27,06122938
26913600;22,17643056;39,40077489;21,01374661
26914500;24,13252439;40,79971036;21,75984553
26915400;18,67563268;34,58516534;18,44542152
26916300;19,0092649;36,01180048;19,20629359
26917200;14,26380682;30,0374458;16,0199711
26918100;13,04147135;28,95987369;15,44526597
26919000;12,94522149;28,48034265;15,18951608
26919900;11,51568688;27,07673106;14,44092323
26920800;12,51184349;27,73890715;14,79408382
26921700;12,41226262;28,02684276;14,94764947
26922600;12,19840699;27,68510135;14,76538739
26923500;12,96903351;28,05779353;14,96415655
26924400;14,81270939;29,74041677;15,86155561
26925300;12,81387746;27,46511779;14,64806282
26926200;16,0626998;30,99932288;16,5329722
26927100;20,13628856;34,23390286;18,25808153
26928000;14,88346382;29,0294753;15,48238683
26928900;30,95563321;48,4363545;25,8327224
26929800;34,95689417;48,89337536;26,07646686
26930700;22,37715482;37,82197649;20,17172079
26931600;45,45060621;65,37024642;34,86413143
26932500;50,08627849;62,72480701;33,45323041
26933400;32,38934206;56,89784228;30,34551588
26934300;54,87366748;73,87146842;39,39811649
26935200;68,80243181;85,49663878;45,59820735
26936100;42,83921589;75,46248076;40,2466564
26937000;74,68860258;93,72553649;49,98695279
26937900;86,69631644;109,5849295;58,44529572
26938800;68,61313532;101,4485948;54,10591722
26939700;83,13407127;100,9997493;53,86653296
26940600;76,36734645;96,81513213;51,63473714
26941500;77,90016511;106,5611905;56,83263494
26942400;61,60281804;74,67257692;39,82537436
26943300;66,7522392;87,11787243;46,46286529
26944200;57,55898378;75,19563325;40,10433773
26945100;53,9175653;64,77183171;34,54497691
26946000;45,21650337;62,28740123;33,21994732
26946900;51,91328688;61,50738769;32,8039401
26947800;28,87245997;37,67674199;20,0942624
26948700;21,42597999;34,39731849;18,34523653
26949600;17,1077562;24,29346652;12,95651548
26950500;11,41990628;18,07452616;9,639747284
26951400;17,89864869;33,00952116;17,60507795
26952300;13,75109986;21,22880022;11,32202679
26953200;12,99948446;20,71157818;11,04617503
26954100;10,94589561;20,41661881;10,88886336
26955000;11,80218129;18,09359797;9,649918918
26955900;11,21772519;17,21816618;9,183021962
26956800;11,99328865;21,534597;11,4851184
