timestep;amb_temp;wind_speed;beam_irr;diffuse_irr;long_wave_irr
2818800;1.5;4.3;0;58;289
2822400;1.3;3.7;0;28;284
2826000;1.2;4;0;0;292
2829600;1.4;4.9;0;0;299
2833200;1.8;6.8;0;0;301
2836800;1.4;5.3;0;0;295
2840400;2.1;4.3;0;0;290
2844000;1.9;5.2;0;0;296
2847600;1;5.2;0;0;294
2851200;0.9;4.4;0;0;292
2854800;1.5;8.8;0;0;296
2858400;1.5;8.4;0;0;296
2862000;2.3;7.3;0;0;296
2865600;2.6;8.9;0;0;296
2869200;2;8.8;0;0;292
2872800;1.7;8.8;0;0;286
2876400;1.7;7.6;0;1;286
2880000;2.1;7;0;31;286
2883600;2.4;6.3;1;75;287
2887200;2.5;6.9;0;79;286
2890800;3.1;6.5;0;105;287
2894400;4.4;6.3;0;100;284
2898000;5.9;5.3;0;109;283
2901600;6.5;6.1;37;154;276
2905200;5.9;5.3;58;101;266
2908800;5.1;4.1;6;42;274
2912400;4.7;3.6;0;0;289
2916000;4.1;3.5;0;0;288
2919600;3.9;2.5;0;0;283
2923200;4.4;3.5;0;0;283
2926800;4.2;1.6;0;0;285
2930400;4.8;2.8;0;0;285
2934000;4.8;1.6;0;0;285
2937600;3.9;1.3;0;0;294
2941200;4.2;1.6;0;0;303
2944800;1.9;1.6;0;0;292
2948400;1.2;1.8;0;0;262
2952000;0.3;1.6;0;0;245
2955600;-0.3;0.9;0;0;241
2959200;-0.4;1.1;0;0;239
2962800;-1.1;0.8;0;2;243
2966400;-1.3;0.9;5;42;243
2970000;-0.9;0.8;30;111;246
2973600;-0.2;1.7;59;170;249
2977200;0.7;1.8;70;210;255
2980800;2.5;1.6;82;225;257
2984400;4.3;1.6;86;212;261
2988000;5.8;1.2;142;161;281
2991600;5.9;1.1;81;115;295
2995200;4.6;1.4;22;54;296
2998800;2.5;1.2;0;0;293
3002400;1.8;1.5;0;0;282
3006000;1;1.7;0;0;271
3009600;0.4;1;0;0;284
3013200;-0.4;1.4;0;0;287
3016800;-0.5;1.2;0;0;276
3020400;-0.8;1.3;0;0;281
3024000;-0.6;1.9;0;0;297
3027600;-0.5;1.4;0;0;308
3031200;-0.3;1.2;0;0;310
3034800;-0.2;0.8;0;0;310
3038400;0.2;1.4;0;0;312
3042000;0.5;1;0;0;307
3045600;0;1;0;0;302
3049200;0.3;0.9;0;1;301
3052800;0.6;0.5;0;14;306
3056400;0.6;1.2;0;45;312
3060000;1.1;0.9;0;73;305
3063600;1.8;1.1;0;67;306
3067200;1.8;0.8;0;96;307
3070800;2;1.1;0;119;300
3074400;1.8;2;0;99;301
3078000;1.8;1.6;0;48;306
3081600;2;0.9;0;22;314
3085200;2.1;1.5;0;0;304
3088800;2.3;3.5;0;0;303
3092400;1.6;2.8;0;0;313
3096000;1.4;3.5;0;0;302
3099600;1.2;3.5;0;0;292
3103200;1.5;3.5;0;0;293
3106800;1.8;2.7;0;0;300
3110400;2.2;3.3;0;0;301
3114000;2.2;3;0;0;291
3117600;2.4;2.8;0;0;293
3121200;2.4;2.3;0;0;294
3124800;2.3;2.1;0;0;294
3128400;2.1;1;0;0;293
3132000;1.6;1;0;0;300
3135600;1.8;1.2;0;1;308
3139200;2.1;0.7;0;20;308
3142800;2.9;0.7;0;66;308
3146400;3.4;1.5;3;125;302
3150000;4.2;0.8;5;162;297
3153600;4.2;1;23;206;290
3157200;4.7;1.7;36;206;284
3160800;4.9;0.7;19;161;290
3164400;4.6;1.2;20;112;294
3168000;4.3;1.1;3;43;293
3171600;3;1.2;0;0;286
3175200;2.6;1.3;0;0;278
3178800;2.4;1.3;0;0;277
3182400;2;2.3;0;0;279
3186000;1.8;1.5;0;0;284
3189600;1.8;1.6;0;0;287
3193200;1.7;1.3;0;0;285
3196800;1.6;2.2;0;0;282
3200400;1.6;2;0;0;278
3204000;1.7;1.9;0;0;274
3207600;1.8;1.3;0;0;270
3211200;1.7;1.3;0;0;268
3214800;1.7;1.2;0;0;266
3218400;1.7;0.9;0;0;264
3222000;1.9;1.1;0;2;261
3225600;2;1.1;0;32;260
3229200;2.4;1;0;73;256
3232800;2.5;1.7;0;83;255
3236400;2.7;1.7;0;78;258
3240000;2.8;1.8;0;74;262
3243600;2.8;2.5;0;59;271
3247200;2.4;2.4;0;64;272
3250800;2.6;1.8;0;47;270
3254400;2.3;2.6;0;24;269
3258000;1.9;1;0;1;263
3261600;1.3;2.2;0;0;259
3265200;1.2;1.8;0;0;256
3268800;0.9;1.8;0;0;253
3272400;0.8;1.7;0;0;251
3276000;0.2;1.5;0;0;249
3279600;-0.6;1.4;0;0;246
3283200;-1.5;1.1;0;0;217
3286800;-2.2;1;0;0;239
3290400;-2.7;0.9;0;0;257
3294000;-2.7;0.9;0;0;259
3297600;-3;0.9;0;0;251
3301200;-3.1;0.8;0;0;233
3304800;-3.8;1.3;0;0;235
3308400;-3.6;0.8;0;0;253
3312000;-3.6;0.7;36;38;247
3315600;-3.1;0.9;61;100;245
3319200;-2.2;1.1;108;142;241
3322800;0.2;1.1;192;156;233
3326400;1.9;1.3;317;113;229
3330000;2.2;1.7;311;104;223
3333600;2.9;1.7;303;78;229
3337200;3.5;1;195;68;239
3340800;2.7;1.3;85;43;242
3344400;1.8;1.5;5;9;240
3348000;1.4;1.6;0;0;247
3351600;0.7;1.3;0;0;253
3355200;0.3;1.2;0;0;256
3358800;0.1;1;0;0;264
3362400;0.2;1;0;0;267
3366000;0;1.6;0;0;266
3369600;-0.6;1.3;0;0;261
3373200;-0.6;0.8;0;0;256
3376800;-0.7;1.3;0;0;256
3380400;-1.1;1.6;0;0;247
3384000;-1.6;1.1;0;0;238
3387600;-1.8;0.9;0;0;248
3391200;-2.3;0.7;0;0;258
3394800;-2.5;0.4;0;0;250
3398400;-1.7;1.3;44;36;236
3402000;-0.3;1.2;139;70;232
3405600;1.5;0.7;127;133;239
3409200;3.8;0.9;326;86;244
3412800;5.7;1.3;449;50;239
3416400;7;1.4;399;81;236
3420000;8.2;1.4;344;70;235
3423600;6.9;1.1;235;53;232
3427200;6.1;1.2;102;36;233
3430800;4.3;1.5;10;8;236
3434400;2.9;1.6;0;0;235
3438000;1.3;1.7;0;0;227
3441600;0.2;0.8;0;0;221
3445200;-0.1;1.7;0;0;223
3448800;-0.8;1.4;0;0;225
3452400;-1;1.3;0;0;221
3456000;-1.9;0.6;0;0;213
3459600;-2.2;0.9;0;0;213
3463200;-2.8;1.4;0;0;214
3466800;-3.3;2.1;0;0;214
3470400;-3.1;1.5;0;0;218
3474000;-2.8;1.5;0;0;217
3477600;-3.4;1.7;0;0;217
3481200;-2.9;1.4;0;0;228
3484800;-2.5;1.3;40;59;244
3488400;0;1.6;77;118;251
3492000;1.3;1.5;77;176;256
3495600;2.5;1.7;2;144;274
3499200;4.7;1.7;31;213;290
3502800;5.2;2.9;40;207;289
3506400;5;2.1;5;134;288
3510000;5.5;2.6;0;59;296
3513600;5.3;2.4;0;21;304
3517200;5.7;3.5;0;3;306
3520800;5.7;3.7;0;0;301
3524400;5.8;3.3;0;0;302
3528000;5.3;3;0;0;311
3531600;4.4;4.1;0;0;303
3535200;5.2;5.2;0;0;304
3538800;5.6;4.4;0;0;305
3542400;5.9;4.1;0;0;298
3546000;5.9;4.1;0;0;307
3549600;5.9;5.7;0;0;315
3553200;5.9;4.8;0;0;316
3556800;5.9;4.4;0;0;317
3560400;5.6;3.6;0;0;317
3564000;5.6;4.3;0;0;318
3567600;5.3;3;0;0;312
3571200;5.4;4.5;0;10;307
3574800;5.8;4.6;13;119;307
3578400;6.2;4.2;1;114;309
3582000;6.5;5.4;0;91;317
3585600;5.5;6.5;0;86;324
3589200;4.7;4.2;0;76;323
3592800;4.9;4.1;0;64;324
3596400;4.8;4.1;0;40;325
3600000;4.8;4.2;0;26;320
3603600;4.6;4.1;0;4;316
3607200;4.8;3.5;0;0;322
3610800;4.7;3.5;0;0;328
3614400;4.9;3.9;0;0;329
3618000;5.4;4.6;0;0;330
3621600;5.7;4.7;0;0;333
3625200;5.8;3.6;0;0;334
3628800;5.6;3.8;0;0;334
3632400;5.8;2.8;0;0;335
3636000;5.8;2.5;0;0;335
3639600;6.2;3.3;0;0;337
3643200;6.4;3.5;0;0;337
3646800;6.6;2.9;0;0;339
3650400;7.2;5.1;0;0;340
3654000;7.3;6;0;0;341
3657600;7.5;6.5;8;56;331
3661200;7.9;5.2;40;140;303
3664800;8.6;7;21;177;281
3668400;9.3;7.8;2;143;290
3672000;10.6;8.3;1;142;315
3675600;11;8.7;0;67;341
3679200;10.4;9.7;0;53;342
3682800;9.5;8.2;0;45;341
3686400;8.7;8.7;0;33;344
3690000;8.2;8.9;0;4;343
3693600;8.1;9.8;0;0;342
3697200;8.7;10.7;0;0;343
3700800;8.5;10;0;0;337
3704400;8.6;8.4;0;0;336
3708000;5.3;5.9;0;0;334
3711600;5.7;5;0;0;323
3715200;6.1;6.5;0;0;305
3718800;6;7.6;0;0;275
3722400;5.4;7.4;0;0;272
3726000;2.8;4.5;0;0;290
3729600;2.8;6.4;0;0;301
3733200;3.1;7.1;0;0;299
3736800;2.6;5.9;0;0;281
3740400;3;5.7;0;1;275
3744000;3.5;5.3;22;54;284
3747600;2.7;6.1;15;112;293
3751200;2.2;5.5;6;138;289
3754800;4.1;6.5;243;174;262
3758400;4.9;6.7;217;199;259
3762000;1.7;6.6;3;151;281
3765600;0.9;4.3;0;95;269
3769200;0.5;3.5;3;96;258
3772800;1;4.4;1;47;272
3776400;0.9;2.9;0;4;282
3780000;0.5;2;0;0;275
3783600;0.5;2;0;0;267
3787200;0.4;2.4;0;0;253
3790800;0.4;3.1;0;0;246
3794400;0.3;2.6;0;0;255
3798000;0.2;3.5;0;0;244
3801600;0.2;3.4;0;0;245
3805200;-0.3;3.8;0;0;258
3808800;-0.2;4.2;0;0;264
3812400;-0.4;3.6;0;0;270
3816000;-0.4;4.9;0;0;275
3819600;-0.5;4.8;0;0;281
3823200;-0.8;3.7;0;0;267
3826800;-1;3.2;0;7;255
3830400;-0.5;2.3;11;51;266
3834000;-0.1;2.9;19;107;265
3837600;-0.3;3.1;10;139;253
3841200;0.6;3.9;12;167;249
3844800;0.8;4.4;3;153;256
3848400;2.5;3.5;77;190;265
3852000;1.5;4.5;98;155;247
3855600;2.5;3.9;77;105;230
3859200;2.4;3.9;130;40;232
3862800;1;4.2;10;12;240
3866400;0.2;4;0;0;243
3870000;0.2;3.7;0;0;237
3873600;0.2;4.4;0;0;243
3877200;-0.2;4.8;0;0;264
3880800;0;4;0;0;274
3884400;-0.4;4.9;0;0;274
3888000;-0.2;4.5;0;0;273
3891600;-0.2;3.9;0;0;273
3895200;-0.3;3;0;0;273
3898800;-0.3;0.8;0;0;272
3902400;-0.2;3.1;0;0;265
3906000;-0.4;2.7;0;0;264
3909600;-0.5;2.4;0;0;253
3913200;-1;2.6;0;1;243
3916800;-0.8;2.2;0;29;256
3920400;-1.3;2.5;7;114;267
3924000;-1.3;2.9;1;115;261
3927600;-1.4;2.9;0;89;256
3931200;-0.8;2.8;0;78;263
3934800;-0.1;1.8;0;104;264
3938400;-0.7;2.8;0;113;259
3942000;-1.1;1.3;7;121;259
3945600;-1.2;1.4;3;62;258
3949200;-1.8;1.7;1;14;257
3952800;-2.4;2.1;0;0;262
3956400;-2.6;2.1;0;0;265
3960000;-2.5;1.6;0;0;264
3963600;-2.6;0.8;0;0;264
3967200;-2.4;0.8;0;0;265
3970800;-2.1;1.4;0;0;266
3974400;-2.3;0.6;0;0;267
3978000;-2.1;1.5;0;0;268
3981600;-1.8;3.1;0;0;263
3985200;-1.5;2.4;0;0;258
3988800;-1.7;3.5;0;0;264
3992400;-1.9;3.2;0;0;265
3996000;-2;3.3;0;0;259
3999600;-1.8;2.6;0;8;259
4003200;-1.4;2.2;13;72;260
4006800;-1.3;2.9;57;163;241
4010400;-0.9;3.1;89;229;224
4014000;-0.8;3.8;5;179;244
4017600;-0.3;2.6;0;93;271
4021200;-0.7;2.9;0;111;280
4024800;-1;3;0;123;274
4028400;-1.2;2.4;0;55;274
4032000;-1.6;2;0;25;279
4035600;-1.9;1.9;0;6;278
4039200;-2.1;1.9;0;0;278
4042800;-2.2;1.6;0;0;264
4046400;-2.4;1.6;0;0;241
4050000;-2.5;0.8;0;0;252
4053600;-2.6;1.5;0;0;276
4057200;-2.4;2;0;0;274
4060800;-2.6;1.8;0;0;272
4064400;-2.5;1.8;0;0;271
4068000;-2.6;1.8;0;0;270
4071600;-2.6;1.6;0;0;270
4075200;-2.7;2;0;0;269
4078800;-2.8;2.5;0;0;269
4082400;-2.7;1.5;0;0;270
4086000;-2.8;1.8;0;6;270
4089600;-1.7;1.7;15;73;265
4093200;-0.6;1.3;75;168;257
4096800;-0.9;1.7;112;237;241
4100400;-0.7;1.6;56;256;235
4104000;0.8;1.6;20;236;249
4107600;1.7;2.3;31;237;250
4111200;1.9;2;68;229;245
4114800;0.7;2;25;150;248
4118400;0.7;2.3;16;83;257
4122000;-0.4;2.6;0;14;261
4125600;-1.2;1.7;0;0;252
4129200;-1.2;1.9;0;0;244
4132800;-1.3;1.6;0;0;249
4136400;-1.4;1.6;0;0;258
4140000;-1.1;1.7;0;0;263
4143600;-0.6;2;0;0;259
4147200;-0.1;2.5;0;0;257
4150800;0.3;2.9;0;0;273
4154400;0.4;3.1;0;0;278
4158000;0.2;3;0;0;284
4161600;0;2.6;0;0;280
4165200;-0.3;3;0;0;274
4168800;-0.7;1.5;0;0;278
4172400;-0.3;1.2;0;7;280
4176000;0.1;1.1;2;52;283
4179600;0.9;2.4;0;69;285
4183200;-0.3;2.1;0;88;285
4186800;-0.4;2.2;0;83;285
4190400;0.1;2.3;0;100;287
4194000;1.4;3.8;0;93;291
4197600;2.4;4;0;77;296
4201200;3.2;4.6;0;70;300
4204800;3.8;4;0;26;306
4208400;4.2;4;0;7;307
4212000;4.7;4.1;0;0;308
4215600;4.8;4.8;0;0;309
4219200;4.8;6.2;0;0;306
4222800;5.7;5.2;0;0;314
4226400;5.6;3.9;0;0;320
4230000;5.9;4.4;0;0;320
4233600;5.7;3.1;0;0;320
4237200;5.6;4.5;0;0;309
4240800;5.1;3.9;0;0;292
4244400;6;5.4;0;0;291
4248000;5.9;5.2;0;0;296
4251600;5.9;6.3;0;0;299
4255200;4.3;4;0;0;294
4258800;4.7;4.2;0;10;288
4262400;4.9;5;8;74;287
4266000;5.3;6.8;28;159;277
4269600;5.3;6.2;12;174;272
4273200;4.8;5.5;0;131;284
4276800;5.4;4.5;0;113;295
4280400;3.9;3.8;2;148;293
4284000;5.9;5.8;96;247;274
4287600;7;5.7;70;176;259
4291200;6.5;6.2;27;92;258
4294800;5.8;4.1;2;18;273
4298400;5.1;4;0;0;283
4302000;4;3.5;0;0;278
4305600;3.4;2.9;0;0;273
4309200;3.8;3.8;0;0;275
4312800;2.4;3.1;0;0;276
4316400;2;2.3;0;0;272
4320000;2;1.7;0;0;267
4323600;2.3;3.1;0;0;268
4327200;2.2;3.1;0;0;272
4330800;1.5;3.2;0;0;261
4334400;0.7;2.2;0;0;246
4338000;1.2;2.1;0;0;250
4341600;1.2;3;0;0;261
4345200;1.3;2.9;0;7;270
4348800;1;2.2;14;47;272
4352400;1;3;17;92;268
4356000;0.9;3.1;0;102;258
4359600;1.5;4;0;96;254
4363200;1.7;3.9;0;137;254
4366800;1.7;3.1;2;129;251
4370400;2.1;3.8;2;116;254
4374000;1.7;3.7;0;77;258
4377600;1.7;2.8;0;30;261
4381200;1.3;2.1;0;8;256
4384800;0.6;1.3;0;0;248
4388400;0.5;1.8;0;0;252
4392000;0.5;1.3;0;0;254
4395600;0.3;1.8;0;0;247
4399200;-0.2;1.9;0;0;243
4402800;-0.6;1;0;0;235
4406400;-1.4;1;0;0;224
4410000;-1.8;1.1;0;0;215
4413600;-2.3;1.8;0;0;210
4417200;-2.3;1.1;0;0;214
4420800;-2.9;0.9;0;0;219
4424400;-2.9;1;0;0;214
4428000;-3.6;1.1;0;0;201
4431600;-3.6;1.1;3;13;200
4435200;-2.8;1.1;78;58;203
4438800;-1.1;0.6;168;100;198
4442400;0.9;2.1;252;130;194
4446000;2.2;2.3;374;111;203
4449600;2.9;2.1;391;124;212
4453200;3.5;1.7;419;91;218
4456800;3;1.9;361;80;223
4460400;3.4;2;251;74;225
4464000;2.5;1.1;122;57;233
4467600;1.5;1;10;21;244
4471200;0.7;1;0;0;251
4474800;-0.4;1;0;0;252
4478400;-0.7;1;0;0;248
4482000;-1.2;0.9;0;0;230
4485600;-1.3;0.6;0;0;215
4489200;-1.7;0.7;0;0;224
4492800;-1.8;0.9;0;0;228
4496400;-2.1;0.8;0;0;225
4500000;-2.1;1.6;0;0;224
4503600;-2.5;0.9;0;0;222
4507200;-1.8;0.9;0;0;225
4510800;-2.1;1;0;0;230
4514400;-2.2;1.1;0;0;236
4518000;-2.2;1;4;13;237
4521600;-1.7;1.8;72;67;233
4525200;0.2;1.9;157;114;232
4528800;1.2;1.3;298;117;230
4532400;2.3;2;380;120;227
4536000;4;1.9;453;100;227
4539600;5;2;421;103;229
4543200;4.4;2.1;373;81;228
4546800;4.5;1.7;265;69;226
4550400;4.3;1.7;137;53;223
4554000;3;1.1;26;20;223
4557600;1.6;0.3;0;0;222
4561200;0.6;0.2;0;0;216
4564800;-0.2;0.9;0;0;205
4568400;-0.6;0.9;0;0;195
4572000;-1;0.9;0;0;193
4575600;-1.9;0.2;0;0;191
4579200;-2;1;0;0;187
4582800;-2.4;1.8;0;0;182
4586400;-2.9;1.8;0;0;182
4590000;-2.5;1.2;0;0;201
4593600;-2.2;1.3;0;0;231
4597200;-2.4;1.3;0;0;246
4600800;-2.3;0.6;0;0;252
4604400;-2.1;1.3;0;11;253
4608000;-1.5;1.2;3;66;254
4611600;-0.4;0.6;16;148;252
4615200;1;1.3;111;242;239
4618800;3.1;1.9;222;271;224
4622400;4.3;1.4;237;287;221
4626000;5;2.1;155;292;228
4629600;4.8;1.7;47;229;253
4633200;4.7;2.4;11;137;269
4636800;4.2;1.6;6;79;272
4640400;3.4;2.7;2;22;269
4644000;2.7;0.9;0;0;262
4647600;2.4;2.3;0;0;260
4651200;2.3;0.6;0;0;264
4654800;2.3;1.5;0;0;267
4658400;1.5;1.4;0;0;264
4662000;1.1;1.3;0;0;275
4665600;0.1;0.7;0;0;286
4669200;0.4;1.4;0;0;283
4672800;0.5;2;0;0;281
4676400;0.8;1.4;0;0;284
4680000;0.9;1.3;0;0;285
4683600;0.7;1.2;0;0;290
4687200;0.4;1.1;0;0;278
4690800;-0.4;1.1;5;15;257
4694400;1;1.4;18;76;259
4698000;2.6;2.3;45;145;267
4701600;3;1.8;5;145;275
4705200;3.5;3.8;0;90;289
4708800;4.2;2.5;0;98;301
4712400;4.2;3.2;0;102;307
4716000;3.9;3.9;2;132;305
4719600;3.5;1.4;0;65;308
4723200;3.3;1.2;2;58;301
4726800;3.1;0.6;3;20;302
4730400;2.9;1.3;0;0;318
4734000;3.1;0.9;0;0;318
4737600;3.2;0.9;0;0;309
4741200;3.3;1.4;0;0;310
4744800;3.3;1.3;0;0;319
4748400;3.5;1.7;0;0;320
4752000;3.5;2.2;0;0;322
4755600;3.7;1.9;0;0;322
4759200;3.8;1.9;0;0;317
4762800;4;2.5;0;0;303
4766400;4.1;1;0;0;304
4770000;4.5;3.2;0;0;312
4773600;5.8;3.7;0;0;314
4777200;6.4;3.3;0;10;315
4780800;6.6;3.3;16;70;317
4784400;8.1;4.8;0;89;325
4788000;8.1;3.7;0;97;333
4791600;8.4;5;0;70;332
4795200;9;4.6;0;88;326
4798800;9.3;5.3;0;76;328
4802400;9.4;4.9;0;63;333
4806000;8;4.5;0;49;328
4809600;7.6;3.6;0;53;322
4813200;7.8;2.6;11;18;322
4816800;7.1;2.4;0;0;326
4820400;5.8;0.3;0;0;306
4824000;5.5;0.4;0;0;288
4827600;5.5;0.8;0;0;300
4831200;4.9;1.8;0;0;308
4834800;4.5;1.8;0;0;305
4838400;4.3;0.9;0;0;303
4842000;4;0.9;0;0;294
4845600;3.4;0.9;0;0;280
4849200;3.4;1.7;0;0;277
4852800;3.4;1;0;0;287
4856400;3.3;0.1;0;0;287
4860000;3.4;0.8;0;0;275
4863600;3.3;0.3;2;12;274
4867200;3.6;0.5;38;54;286
4870800;4;0.9;31;111;292
4874400;4.8;1;13;141;293
4878000;6.3;1.1;85;174;296
4881600;7.6;1.7;341;50;295
4885200;8.6;1.1;338;69;293
4888800;8.6;1.9;92;136;307
4892400;8.2;1.8;15;105;312
4896000;8.2;1.1;36;60;302
4899600;7.8;1.2;30;11;304
4903200;7.3;0.8;0;0;305
4906800;6.3;1.1;0;0;299
4910400;5.6;1.1;0;0;292
4914000;5.2;1.1;0;0;298
4917600;5.2;1.5;0;0;308
4921200;4.9;1.1;0;0;302
4924800;4.6;1.1;0;0;296
4928400;4.6;1.1;0;0;297
4932000;4.7;0.4;0;0;303
4935600;4.2;1.1;0;0;302
4939200;3.9;1.1;0;0;295
4942800;3.4;1.7;0;0;284
4946400;3.1;1.1;0;0;257
4950000;2.7;1.8;3;17;270
4953600;3.1;1;17;86;303
4957200;4.1;1.1;21;155;304
4960800;4.6;1;19;199;290
4964400;5.9;1.7;30;242;295
4968000;6.2;1.7;73;281;304
4971600;8.4;1.1;264;253;276
4975200;10;1.3;282;211;250
4978800;10.7;2;213;170;244
4982400;10.2;1.2;110;109;249
4986000;9.5;1.2;23;34;257
4989600;7.2;1.3;0;0;261
4993200;6.2;1.4;0;0;261
4996800;5;1.5;0;0;254
5000400;4.2;1.5;0;0;243
5004000;3.5;1.4;0;0;238
5007600;3.1;1.2;0;0;236
5011200;2.8;1.2;0;0;279
5014800;2.4;1.2;0;0;273
5018400;2.2;1.2;0;0;281
5022000;2.1;1.3;0;0;289
5025600;2.3;1.3;0;0;294
5029200;2.6;1.4;0;0;291
5032800;2.8;1.7;0;0;292
5036400;3.3;2;0;3;297
5040000;3.8;3.1;1;64;298
5043600;4.1;3.4;0;98;295
5047200;4.6;3.2;0;74;296
5050800;5.6;3.4;0;100;302
5054400;5.4;4;0;84;303
5058000;5.1;4.5;0;71;302
5061600;4.6;4.6;0;61;299
5065200;4.6;3.8;0;67;299
5068800;4.7;3.8;2;72;293
5072400;4.6;3;2;17;292
5076000;4.5;2.9;0;0;295
5079600;4.4;3;0;0;293
5083200;4.3;3;0;0;291
5086800;4.2;1.9;0;0;290
5090400;4.2;2;0;0;284
5094000;4.3;1.5;0;0;279
5097600;4.1;1.9;0;0;285
5101200;4.2;2.7;0;0;286
5104800;3.5;3;0;0;280
5108400;3.1;2.7;0;0;274
5112000;2.9;1.9;0;0;277
5115600;2.9;1.2;0;0;282
5119200;2.9;2.3;0;0;283
5122800;2.6;4.1;0;14;283
5126400;2.6;4.2;0;73;284
5130000;3;4.6;6;154;282
5133600;3.8;3.8;27;226;281
5137200;6.2;3;218;257;266
5140800;7.2;2.7;358;209;240
5144400;9;5.4;231;255;239
5148000;9.3;6.1;246;198;247
5151600;8.9;6.3;195;147;241
5155200;7.8;5.7;91;102;235
5158800;6;6;13;33;248
5162400;4.6;5.5;0;0;257
5166000;3.7;5.8;0;0;254
5169600;2.8;5;0;0;256
5173200;2.2;5.6;0;0;263
5176800;1.7;4;0;0;275
5180400;1.7;4.2;0;0;283
5184000;1.6;4.1;0;0;284
5187600;1.3;4.1;0;0;285
5191200;1;4.9;0;0;285
5194800;0.5;4.8;0;0;280
5198400;-0.1;5.1;0;0;274
5202000;-0.4;5;0;0;264
5205600;-0.4;4.7;0;0;241
5209200;0;4.9;13;31;227
5212800;1;5.8;105;79;219
5216400;2.5;6.6;237;104;210
5220000;4.2;6.9;359;114;213
5223600;5.3;7.4;437;122;218
5227200;6.5;6.7;460;130;221
5230800;6.7;7.8;418;136;221
5234400;7.5;7.2;366;119;220
5238000;7.5;7.1;258;106;224
5241600;6.2;7;127;82;223
5245200;4.8;6.4;21;32;224
5248800;3.8;5.6;0;0;226
5252400;3.2;4.5;0;0;225
5256000;2.7;4.8;0;0;224
5259600;1.9;4.8;0;0;222
5263200;1.4;4.6;0;0;219
5266800;0.7;4.5;0;0;217
5270400;0.1;3.5;0;0;217
5274000;-0.3;3.7;0;0;215
5277600;-0.9;2.6;0;0;212
5281200;-1.2;2.6;0;0;212
5284800;-1.5;2.6;0;0;207
5288400;-1.8;2.2;0;0;218
5292000;-2;2;0;0;249
5295600;-1.8;2.2;11;32;266
5299200;-0.4;2;82;93;252
5302800;1;2;176;142;240
5306400;2.2;2.3;265;173;243
5310000;2.6;2.1;338;184;245
5313600;4.1;2.6;356;195;242
5317200;5.4;3.6;350;181;241
5320800;5.6;4;318;149;242
5324400;6.3;3.5;221;126;243
5328000;6;3.1;111;91;244
5331600;4.4;3.6;20;34;247
5335200;3.3;2.4;0;0;242
5338800;3.2;3.7;0;0;234
5342400;2.6;3.8;0;0;239
5346000;1.7;3.6;0;0;226
5349600;1.6;3;0;0;214
5353200;1.3;3.5;0;0;221
5356800;0.6;3.3;0;0;226
5360400;0.1;3;0;0;229
5364000;-0.7;1.9;0;0;227
5367600;-1.4;1.9;0;0;220
5371200;-1.7;1.6;0;0;220
5374800;-1.8;1.9;0;0;220
5378400;-2.1;2.1;0;0;219
5382000;-1.6;1.9;16;32;224
5385600;0.1;2;90;94;217
5389200;1.5;1.6;177;149;209
5392800;2.4;2.3;250;191;217
5396400;3.4;2.3;353;187;231
5400000;5.6;2;375;201;236
5403600;6.7;2.1;357;196;236
5407200;7.2;3.9;313;171;238
5410800;7.5;2.2;219;142;235
5414400;6.6;1.7;88;101;234
5418000;5.1;1.6;10;32;247
5421600;3;2.3;0;0;252
5425200;1.7;2;0;0;241
5428800;1.2;1.4;0;0;230
5432400;0.1;1.1;0;0;223
5436000;-0.5;0.7;0;0;222
5439600;-1;1;0;0;222
5443200;-1.1;1.1;0;0;227
5446800;-1.4;1.2;0;0;231
5450400;-1.4;0.6;0;0;229
5454000;-0.8;0.9;0;0;233
5457600;-0.7;0.5;0;0;238
5461200;-0.5;0.6;0;0;238
5464800;-0.4;0.8;0;0;256
5468400;-0.3;1.1;0;21;273
5472000;0.1;1.3;0;68;271
5475600;0.6;1.1;0;83;268
5479200;0.9;1.5;0;90;270
5482800;1.3;1.7;0;128;273
5486400;2.3;1.2;22;253;263
5490000;3.7;2.7;351;183;239
5493600;4.9;2.7;358;152;227
5497200;5.4;2.3;258;131;230
5500800;4.5;2;133;95;233
5504400;3.4;2;27;38;239
5508000;2.1;1.5;0;0;238
5511600;1.3;1.5;0;0;229
5515200;0.7;1.6;0;0;229
5518800;0.1;1.4;0;0;236
5522400;-0.2;1.4;0;0;245
5526000;-0.5;1.5;0;0;249
5529600;-0.6;1.3;0;0;261
5533200;0.3;1.6;0;0;264
5536800;-1.6;1.3;0;0;255
5540400;-1.4;0.8;0;0;249
5544000;-1.2;1.6;0;0;251
5547600;-1.4;0.7;0;0;256
5551200;-0.8;1.2;0;0;267
5554800;-1;1.3;10;34;272
5558400;-0.2;0.6;80;104;244
5562000;2.2;0.5;192;159;228
5565600;3.7;2.2;279;199;232
5569200;5.3;2.5;202;277;236
5572800;3.3;3.9;16;251;253
5576400;2.9;3.4;0;154;263
5580000;2.6;3.5;0;127;267
5583600;2;3.9;2;132;267
5587200;2;3.4;4;96;268
5590800;2.1;2.3;2;25;269
5594400;1.5;3.5;0;0;250
5598000;1.1;3.1;0;0;231
5601600;0.7;3.5;0;0;243
5605200;1.3;4;0;0;261
5608800;1;4.2;0;0;260
5612400;0.5;3.5;0;0;245
5616000;0.1;3.7;0;0;230
5619600;-0.1;3.6;0;0;222
5623200;-0.2;3.6;0;0;217
5626800;-0.4;4.2;0;0;213
