timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed
23260500;13.4;0;0;0;0;325.03;0.913
23261400;13.5;0;0;0;0;326.78;0.838
23262300;13.5;0;0;0;0;328.53;0.763
23263200;13.5;0;0;2;2;330.2978;0.704566667
23264100;13.6;0;0;2;2;332.03;0.729
23265000;13.8;0;0;2;2;333.78;0.754
23265900;13.9;0;0;2;2;335.53;0.779
23266800;14;0;0;34;34;336.7125;0.847866667
23267700;14.2;0;0;34;34;335.97;0.971666667
23268600;14.3;0;0;34;34;335.22;1.096666667
23269500;14.4;0;0;34;34;334.4687289;1.22188
23270400;14.6;0;0;82;82;334.1028578;1.238206667
23271300;14.7;0;0;82;82;334.3519733;1.088795556
23272200;14.9;0;0;82;82;334.5972133;0.941644444
23273100;15;0;0;82;82;334.8519733;0.788795556
23274000;15.2;0;0;103;103;335.4889067;0.709833333
23274900;15.4;0;0;103;103;336.7598222;0.73524
23275800;15.6;0;0;103;103;338.0098222;0.76024
23276700;15.8;0;0;103;103;339.2598222;0.78524
23277600;15.9;0;0;133;133;340;0.851333333
23278500;16;0;0;133;133;340;0.976155556
23279400;16;0;0;133;133;340;1.101155556
23280300;16.1;0;0;133;133;340;1.226155556
23281200;16.2;0;0;159;159;340.1028578;1.238206667
23282100;16.4;0;0;159;159;340.3519733;1.088795556
23283000;16.6;0;0;159;159;340.6019733;0.938795556
23283900;16.8;0;0;159;159;340.8519733;0.788795556
23284800;16.9;1.7;1;180;181;341.4116778;0.761793333
23285700;17;1.7;1;180;181;342.4075111;0.911204444
23286600;17.1;1.7;1;180;181;343.4075111;1.061204444
23287500;17.2;1.7;1;180;181;344.4075111;1.211204444
23288400;17.2;12.4;7;194;201;345.3086289;1.289731111
23289300;17.2;12.4;7;194;201;346.0557289;1.26476
23290200;17.2;12.4;7;194;201;346.8057289;1.23976
23291100;17.2;12.4;7;194;201;347.5557289;1.21476
23292000;17.2;12;6;169;175;347.6913711;1.179462222
23292900;17.2;12;6;169;175;346.9442711;1.12952
23293800;17.1;12;6;169;175;346.1942711;1.07952
23294700;17.1;12;6;169;175;345.4442711;1.02952
23295600;17.1;43;17;156;173;344.3825733;1.051333333
23296500;17;43;17;156;173;342.8883956;1.176155556
23297400;17;43;17;156;173;341.3883956;1.301155556
23298300;16.9;43;17;156;173;339.8883956;1.426155556
23299200;16.8;269;70;104;174;339.2057489;1.510268889
23300100;16.6;269;70;104;174;339.7039467;1.53524
23301000;16.4;269;70;104;174;340.2039467;1.56024
23301900;16.2;269;70;104;174;340.7039467;1.58524
23302800;16;283;26;38;64;341.7203067;1.610268889
23303700;15.9;283;26;38;64;343.4633867;1.63524
23304600;15.8;283;26;38;64;345.1563022;1.659377778
23305500;15.7;283;26;38;64;346.9633867;1.68524
23306400;15.5;0;0;3;3;347.8083667;1.671233333
23307300;15.3;0;0;3;3;347.3133333;1.597
23308200;15.1;0;0;3;3;346.8133333;1.522
23309100;14.8;0;0;3;3;346.3133333;1.447
23310000;14.7;0;0;0;0;345.9153;1.4173
23310900;14.6;0;0;0;0;345.42;1.516
23311800;14.4;0;0;0;0;344.92;1.616
23312700;14.3;0;0;0;0;344.42;1.716
23313600;14.2;0;0;0;0;343.7022;1.769933333
23314500;14.1;0;0;0;0;341.97;1.597
23315400;14.1;0;0;0;0;340.22;1.422
23316300;14;0;0;0;0;338.47;1.247
23317200;14;0;0;0;0;336.6603;1.1255
23318100;13.9;0;0;0;0;334.68;1.274
23319000;13.7;0;0;0;0;332.68;1.424
23319900;13.6;0;0;0;0;330.68;1.574
23320800;13.5;0;0;0;0;329;1.653566667
23321700;13.6;0;0;0;0;329;1.381
23322600;13.6;0;0;0;0;329;1.106
23323500;13.7;0;0;0;0;329;0.831
23324400;13.7;0;0;0;0;328.8297;0.638266667
23325300;13.6;0;0;0;0;327.84;0.861
23326200;13.6;0;0;0;0;326.84;1.086
23327100;13.5;0;0;0;0;325.84;1.311
23328000;13.5;0;0;0;0;324.8297;1.4663
23328900;13.4;0;0;0;0;323.84;1.268
23329800;13.4;0;0;0;0;322.84;1.068
23330700;13.3;0;0;0;0;321.84;0.868
23331600;13.3;0;0;0;0;321.255;0.730066667
23332500;13.1;0;0;0;0;322.74;0.903
23333400;12.9;0;0;0;0;324.24;1.078
23334300;12.7;0;0;0;0;325.74;1.253
23335200;12.5;0;0;0;0;327.4253;1.404566667
23336100;12.5;0;0;0;0;329.9;1.429
23337000;12.5;0;0;0;0;332.4;1.454
23337900;12.5;0;0;0;0;334.9;1.479
23338800;12.5;0;0;0;0;336.8297;1.4827
23339700;12.5;0;0;0;0;335.84;1.384
23340600;12.6;0;0;0;0;334.84;1.284
23341500;12.6;0;0;0;0;333.84;1.184
23342400;12.6;0;0;0;0;332.4472;1.120933333
23343300;12.5;0;0;0;0;329.23;1.245
23344200;12.4;0;0;0;0;325.98;1.37
23345100;12.4;0;0;0;0;322.73;1.495
23346000;12.3;0;0;0;0;319.9153;1.5663
23346900;12.4;0;0;0;0;319.42;1.368
23347800;12.4;0;0;0;0;318.92;1.168
23348700;12.5;0;0;0;0;318.42;0.968
23349600;12.5;0;0;4;4;318.6803;0.8082
23350500;12.7;0;0;4;4;322.64;0.858
23351400;12.9;0;0;4;4;326.64;0.908
23352300;13.1;0;0;4;4;330.64;0.958
23353200;13.4;65.3;7;71;78;334.2875;0.952133333
23354100;13.6;65.3;7;71;78;335.0415644;0.826377778
23355000;13.8;65.3;7;71;78;335.8057289;0.698844444
23355900;14.1;65.3;7;71;78;336.5557289;0.573844444
23356800;14.5;73.9;20;143;163;337.1956422;0.627086667
23357700;15.1;73.9;20;143;163;337.7039467;0.957311111
23358600;15.8;73.9;20;143;163;338.2039467;1.282311111
23359500;16.4;73.9;20;143;163;338.7039467;1.607311111
23360400;16.9;89.3;36;204;240;340.2346844;1.820537778
23361300;17.2;89.3;36;204;240;343.2230622;1.87048
23362200;17.5;89.3;36;204;240;346.2230622;1.92048
23363100;17.7;89.3;36;204;240;349.2230622;1.97048
23364000;18;117;59;250;309;350.8971422;2.061793333
23364900;18.3;117;59;250;309;350.6480267;2.211204444
23365800;18.6;117;59;250;309;350.3980267;2.361204444
23366700;18.9;117;59;250;309;350.1480267;2.511204444
23367600;19.1;214;121;277;398;350.2057489;2.702857778
23368500;19.1;214;121;277;398;350.7039467;2.951973333
23369400;19.1;214;121;277;398;351.2039467;3.201973333
23370300;19.1;214;121;277;398;351.7039467;3.451973333
23371200;19.1;6.9;4;195;199;352.3086289;3.538206667
23372100;19.1;6.9;4;195;199;353.0557289;3.388795556
23373000;19.1;6.9;4;195;199;353.8057289;3.238795556
23373900;19.1;6.9;4;195;199;354.5557289;3.088795556
23374800;19.2;12.5;7;193;200;354.4856222;3.020537778
23375700;19.3;12.5;7;193;200;353.2401778;3.07048
23376600;19.5;12.5;7;193;200;351.9901778;3.12048
23377500;19.6;12.5;7;193;200;350.7401778;3.17048
23378400;19.7;288;142;224;366;349.5883222;3.127915556
23379300;19.7;288;142;224;366;348.5924889;2.953746667
23380200;19.8;288;142;224;366;347.5924889;2.778746667
23381100;19.8;288;142;224;366;346.5924889;2.603746667
23382000;19.7;301;117;167;284;346.1028578;2.448666667
23382900;19.4;301;117;167;284;346.3519733;2.323844444
23383800;19.1;301;117;167;284;346.6019733;2.198844444
23384700;18.8;301;117;167;284;346.8519733;2.073844444
23385600;18.4;71;18;98;116;347.3086289;2.030828889
23386500;18;71;18;98;116;348.0557289;2.105528889
23387400;17.6;71;18;98;116;348.8057289;2.180528889
23388300;17.2;71;18;98;116;349.5557289;2.255528889
23389200;16.8;84;7;34;41;350.1028578;2.289731111
23390100;16.6;84;7;34;41;350.34984;2.264982222
23391000;16.4;84;7;34;41;350.59376;2.240622222
23391900;16.1;84;7;34;41;350.8519733;2.21476
23392800;15.9;0;0;2;2;351.0958667;2.132866667
23393700;15.7;0;0;2;2;351.3433333;1.959666667
23394600;15.5;0;0;2;2;351.5933333;1.784666667
23395500;15.3;0;0;2;2;351.8433333;1.609666667
23396400;15.2;0;0;0;0;351.5328;1.4572
23397300;14.9;0;0;0;0;348.81;1.21
23398200;14.6;0;0;0;0;346.06;0.96
23399100;14.3;0;0;0;0;343.31;0.71
23400000;14.1;0;0;0;0;340.7022;0.551
23400900;14;0;0;0;0;338.97;0.848
23401800;13.9;0;0;0;0;337.22;1.148
23402700;13.9;0;0;0;0;335.47;1.448
23403600;13.8;0;0;0;0;334.1275;1.6663
23404500;13.7;0;0;0;0;334.87;1.468
23405400;13.7;0;0;0;0;335.62;1.268
23406300;13.6;0;0;0;0;336.37;1.068
23407200;13.6;0;0;0;0;336.9572;0.895433333
23408100;13.5;0;0;0;0;336.71;0.871
23409000;13.4;0;0;0;0;336.46;0.846
23409900;13.4;0;0;0;0;336.21;0.821
23410800;13.3;0;0;0;0;335.745;0.7827
23411700;13.2;0;0;0;0;334.26;0.684
23412600;13.1;0;0;0;0;332.76;0.584
23413500;13;0;0;0;0;331.26;0.484
23414400;12.9;0;0;0;0;330;0.4337
23415300;12.8;0;0;0;0;330;0.632
23416200;12.7;0;0;0;0;330;0.832
23417100;12.7;0;0;0;0;330;1.032
23418000;12.6;0;0;0;0;330.2122;1.169933333
23418900;12.5;0;0;0;0;331.45;0.997
23419800;12.4;0;0;0;0;332.7;0.822
23420700;12.4;0;0;0;0;333.95;0.647
23421600;12.3;0;0;0;0;335;0.487266667
23422500;12.2;0;0;0;0;335;0.413
23423400;12.2;0;0;0;0;335;0.338
23424300;12.1;0;0;0;0;335;0.263
23425200;12.1;0;0;0;0;335;0.2428
23426100;12.1;0;0;0;0;335;0.49
23427000;12.2;0;0;0;0;335;0.74
23427900;12.2;0;0;0;0;335;0.99
23428800;12.2;0;0;0;0;335.2978;1.2082
23429700;12.2;0;0;0;0;337.03;1.258
23430600;12.2;0;0;0;0;338.78;1.308
23431500;12.2;0;0;0;0;340.53;1.358
23432400;12.2;0;0;0;0;342.255;1.3918
23433300;12.3;0;0;0;0;343.74;1.342
23434200;12.3;0;0;0;0;345.24;1.292
23435100;12.4;0;0;0;0;346.74;1.242
23436000;12.4;0;0;11;11;348.0428;1.2592
23436900;12.5;0;0;11;11;348.29;1.606
23437800;12.5;0;0;11;11;348.54;1.956
23438700;12.6;0;0;11;11;348.79;2.306
23439600;12.6;0;0;32;32;349.0958667;2.676633333
23440500;12.7;0;0;32;32;349.3433333;2.874666667
23441400;12.7;0;0;32;32;349.5933333;3.074666667
23442300;12.8;0;0;32;32;349.8433333;3.274666667
23443200;12.9;0;0;63;63;349.7067356;3.468364444
23444100;13.1;0;0;63;63;348.9442711;3.646253333
23445000;13.3;0;0;63;63;348.2187289;3.815626667
23445900;13.5;0;0;63;63;347.4442711;3.996253333
23446800;13.7;40.2;16;179;195;346.1200333;4.188013333
23447700;13.9;40.2;16;179;195;343.8326667;4.416733333
23448600;14.1;40.2;16;179;195;341.5826667;4.641733333
23449500;14.3;40.2;16;179;195;339.3326667;4.866733333
23450400;14.5;50.2;25;223;248;337.7942511;4.958744444
23451300;14.8;50.2;25;223;248;337.2960533;4.859422222
23452200;15.1;50.2;25;223;248;336.7960533;4.759422222
23453100;15.4;50.2;25;223;248;336.2960533;4.659422222
23454000;15.6;60.8;34;243;277;336.3086289;4.630795556
23454900;15.6;60.8;34;243;277;337.0557289;4.705528889
23455800;15.5;60.8;34;243;277;337.8057289;4.780528889
23456700;15.5;60.8;34;243;277;338.5557289;4.855528889
23457600;15.5;8.7;5;191;196;339.7203067;4.786873333
23458500;15.4;8.7;5;191;196;341.4633867;4.512786667
23459400;15.4;8.7;5;191;196;343.2133867;4.237786667
23460300;15.3;8.7;5;191;196;344.9633867;3.962786667
23461200;15.2;0;0;110;110;346.4116778;3.841255556
23462100;15.1;0;0;110;110;347.4075111;3.940577778
23463000;14.9;0;0;110;110;348.4075111;4.040577778
23463900;14.8;0;0;110;110;349.4075111;4.140577778
23464800;14.6;0;0;103;103;349.9021867;4.248906667
23465700;14.3;0;0;103;103;349.6480267;4.376155556
23466600;14;0;0;103;103;349.3980267;4.501155556
23467500;13.8;0;0;103;103;349.1527867;4.623622222
23468400;13.5;0;0;90;90;348.2796933;4.638206667
23469300;13.4;0;0;90;90;346.5366133;4.488795556
23470200;13.2;0;0;90;90;344.8436978;4.343742222
23471100;13;0;0;90;90;343.0366133;4.188795556
23472000;12.7;4;1;72;73;342;3.982728889
23472900;12.3;4;1;72;73;342;3.677737778
23473800;11.9;4;1;72;73;342;3.387493333
23474700;11.5;4;1;72;73;342;3.077737778
23475600;11.2;13.4;1;25;26;341.5208667;2.823366667
23476500;11.1;13.4;1;25;26;340.2833333;2.625333333
23477400;11;13.4;1;25;26;339.0333333;2.425333333
23478300;10.9;13.4;1;25;26;337.7833333;2.225333333
23479200;10.8;0;0;1;1;335.6583667;2.080866667
23480100;10.7;0;0;1;1;332.1933333;2.031333333
23481000;10.6;0;0;1;1;328.6933333;1.981333333
23481900;10.5;0;0;1;1;325.1933333;1.931333333
23482800;10.5;0;0;0;0;322.8297;1.9173
23483700;10.6;0;0;0;0;321.84;2.016
23484600;10.7;0;0;0;0;320.84;2.116
23485500;10.7;0;0;0;0;319.84;2.216
23486400;10.8;0;0;0;0;318.7878;2.295433333
23487300;10.7;0;0;0;0;317.55;2.271
23488200;10.5;0;0;0;0;316.3;2.246
23489100;10.4;0;0;0;0;315.05;2.221
23490000;10.3;0;0;0;0;314.0428;2.195433333
23490900;10.3;0;0;0;0;314.29;2.171
23491800;10.4;0;0;0;0;314.54;2.146
23492700;10.4;0;0;0;0;314.79;2.121
23493600;10.4;0;0;0;0;315.0847;2.1
23494500;10.3;0;0;0;0;315.58;2.1
23495400;10.3;0;0;0;0;316.08;2.1
23496300;10.2;0;0;0;0;316.58;2.1
23497200;10.1;0;0;0;0;316.49;2.061733333
23498100;9.9;0;0;0;0;313.52;1.839
23499000;9.6;0;0;0;0;310.52;1.614
23499900;9.3;0;0;0;0;307.52;1.389
23500800;9;0;0;0;0;304.1922;1.204566667
23501700;8.8;0;0;0;0;299.49;1.229
23502600;8.6;0;0;0;0;294.74;1.254
23503500;8.4;0;0;0;0;289.99;1.279
23504400;8.3;0;0;0;0;285.6175;1.295433333
23505300;8;0;0;0;0;283.39;1.271
23506200;7.8;0;0;0;0;281.14;1.246
23507100;7.6;0;0;0;0;278.89;1.221
23508000;7.4;0;0;0;0;276.9153;1.2
23508900;7.3;0;0;0;0;276.42;1.2
23509800;7.2;0;0;0;0;275.92;1.2
23510700;7.1;0;0;0;0;275.42;1.2
23511600;7;0;0;0;0;275.1703;1.2337
23512500;7.1;0;0;0;0;276.16;1.432
23513400;7.2;0;0;0;0;277.16;1.632
23514300;7.3;0;0;0;0;278.16;1.832
23515200;7.4;0;0;0;0;279.5947;1.9572
23516100;7.5;0;0;0;0;283.06;1.71
23517000;7.5;0;0;0;0;286.56;1.46
23517900;7.6;0;0;0;0;290.06;1.21
23518800;7.6;0;0;0;0;293.4672;0.995433333
23519700;7.6;0;0;0;0;296.19;0.971
23520600;7.6;0;0;0;0;298.94;0.946
23521500;7.6;0;0;0;0;301.69;0.921
23522400;7.6;0;0;8;8;303.9153;0.895433333
23523300;7.8;0;0;8;8;303.42;0.871
23524200;8;0;0;8;8;302.92;0.846
23525100;8.2;0;0;8;8;302.42;0.821
23526000;8.5;93.6;9;68;77;302.575;0.8575
23526900;8.8;93.6;9;68;77;304.06;1.006
23527800;9.2;93.6;9;68;77;305.56;1.156
23528700;9.7;93.6;9;68;77;307.1116044;1.311204444
23529600;10.1;379;99;134;233;307.7942511;1.420537778
23530500;10.6;379;99;134;233;307.2960533;1.47048
23531400;11;379;99;134;233;306.7960533;1.52048
23532300;11.5;379;99;134;233;306.2960533;1.57048
23533200;11.8;773;304;108;412;305.4856222;1.579462222
23534100;11.8;773;304;108;412;304.2401778;1.52952
23535000;11.8;773;304;108;412;302.9901778;1.47952
23535900;11.8;773;304;108;412;301.7401778;1.42952
23536800;12;321;158;220;378;301.3086289;1.564673333
23537700;12.5;321;158;220;378;302.0557289;1.962986667
23538600;12.9;321;158;220;378;302.8057289;2.362986667
23539500;13.4;321;158;220;378;303.5557289;2.762986667
23540400;13.8;356;197;237;434;304.3086289;2.886873333
23541300;14.1;356;197;237;434;305.0557289;2.612786667
23542200;14.4;356;197;237;434;305.8057289;2.337786667
23543100;14.6;356;197;237;434;306.5557289;2.062786667
23544000;14.8;411;235;237;472;306.6913711;1.992622222
23544900;14.9;411;235;237;472;305.9442711;2.216733333
23545800;15;411;235;237;472;305.1942711;2.441733333
23546700;15.1;411;235;237;472;304.4442711;2.666733333
23547600;15.2;428;234;216;450;304.3086289;2.8
23548500;15.3;428;234;216;450;305.0557289;2.8
23549400;15.4;428;234;216;450;305.8057289;2.8
23550300;15.5;428;234;216;450;306.5557289;2.8
23551200;15.4;410;197;185;382;307.1028578;2.748666667
23552100;14.8;410;197;185;382;307.3519733;2.623844444
23553000;14.3;410;197;185;382;307.6019733;2.498844444
23553900;13.7;410;197;185;382;307.8519733;2.373844444
23554800;13.4;374;141;141;282;307.8971422;2.248666667
23555700;13.3;374;141;141;282;307.6480267;2.123844444
23556600;13.2;374;141;141;282;307.3980267;1.998844444
23557500;13.1;374;141;141;282;307.1480267;1.873844444
23558400;12.9;287;69;91;160;308.4404333;1.769171111
23559300;12.6;287;69;91;160;311.9271556;1.694471111
23560200;12.4;287;69;91;160;315.4271556;1.619471111
23561100;12.1;287;69;91;160;318.9271556;1.544471111
23562000;11.9;293;19;32;51;322.8521111;1.489731111
23562900;11.8;293;19;32;51;327.1876444;1.465711111
23563800;11.6;293;19;32;51;331.6876444;1.440622222
23564700;11.5;293;19;32;51;336.3346667;1.41476
23565600;11.4;0;0;0;0;339.9583667;1.371233333
23566500;11.3;0;0;0;0;342.4333333;1.297
23567400;11.2;0;0;0;0;344.9333333;1.222
23568300;11.1;0;0;0;0;347.4333333;1.147
23569200;11;0;0;0;0;349.0428;1.069933333
23570100;11;0;0;0;0;349.29;0.897
23571000;10.9;0;0;0;0;349.54;0.722
23571900;10.9;0;0;0;0;349.79;0.547
23572800;10.9;0;0;0;0;350;0.4255
23573700;10.9;0;0;0;0;350;0.574
23574600;10.8;0;0;0;0;350;0.724
23575500;10.8;0;0;0;0;350;0.874
23576400;10.8;0;0;0;0;350;0.9745
23577300;10.7;0;0;0;0;350;0.826
23578200;10.7;0;0;0;0;350;0.676
23579100;10.6;0;0;0;0;350;0.526
23580000;10.6;0;0;0;0;350.0428;0.4428
23580900;10.5;0;0;0;0;350.29;0.69
23581800;10.4;0;0;0;0;350.54;0.94
23582700;10.4;0;0;0;0;350.79;1.19
23583600;10.3;0;0;0;0;350.6175;1.379066667
23584500;10.3;0;0;0;0;348.39;1.255
23585400;10.4;0;0;0;0;346.14;1.13
23586300;10.4;0;0;0;0;343.89;1.005
23587200;10.4;0;0;0;0;342;0.8827
23588100;10.3;0;0;0;0;342;0.784
23589000;10.3;0;0;0;0;342;0.684
23589900;10.2;0;0;0;0;342;0.584
23590800;10.2;0;0;0;0;342;0.5082
23591700;10.2;0;0;0;0;342;0.558
23592600;10.1;0;0;0;0;342;0.608
23593500;10.1;0;0;0;0;342;0.658
23594400;10.1;0;0;0;0;342.2122;0.687233333
23595300;10.1;0;0;0;0;343.45;0.613
23596200;10.1;0;0;0;0;344.7;0.538
23597100;10.1;0;0;0;0;345.95;0.463
23598000;10.1;0;0;0;0;347.255;0.404566667
23598900;10.2;0;0;0;0;348.74;0.429
23599800;10.2;0;0;0;0;350.24;0.454
23600700;10.3;0;0;0;0;351.74;0.479
23601600;10.3;0;0;0;0;353.0428;0.538233333
23602500;10.3;0;0;0;0;353.29;0.761
23603400;10.2;0;0;0;0;353.54;0.986
23604300;10.2;0;0;0;0;353.79;1.211
23605200;10.2;0;0;0;0;353.7022;1.387233333
23606100;10.2;0;0;0;0;351.97;1.313
23607000;10.2;0;0;0;0;350.22;1.238
23607900;10.2;0;0;0;0;348.47;1.163
23608800;10.2;0;0;1;1;346.7022;1.1
23609700;10.3;0;0;1;1;344.97;1.1
23610600;10.3;0;0;1;1;343.22;1.1
23611500;10.4;0;0;1;1;341.47;1.1
23612400;10.5;0;0;50;50;340.1916333;1.128766667
23613300;10.7;0;0;50;50;340.6866667;1.203
23614200;10.9;0;0;50;50;341.1866667;1.278
23615100;11.1;0;0;50;50;341.6866667;1.353
23616000;11.3;74.1;19;133;152;342.0978133;1.351093333
23616900;11.4;74.1;19;133;152;342.3519733;1.223844444
23617800;11.6;74.1;19;133;152;342.6019733;1.098844444
23618700;11.7;74.1;19;133;152;342.8519733;0.973844444
23619600;11.9;15.5;6;161;167;343.1028578;0.9
23620500;12;15.5;6;161;167;343.3519733;0.9
23621400;12.2;15.5;6;161;167;343.6019733;0.9
23622300;12.3;15.5;6;161;167;343.8519733;0.9
23623200;12.5;0;0;132;132;344.1028578;0.992588889
23624100;12.6;0;0;132;132;344.3519733;1.216733333
23625000;12.8;0;0;132;132;344.6019733;1.441733333
23625900;13;0;0;132;132;344.8519733;1.666733333
23626800;13.1;0;0;118;118;345.4889067;1.819648889
23627700;13.3;0;0;118;118;346.7598222;1.87048
23628600;13.4;0;0;118;118;348.0098222;1.92048
23629500;13.5;0;0;118;118;349.2598222;1.97048
23630400;13.5;0;0;97;97;350.4889067;2.048906667
23631300;13.1;0;0;97;97;351.7598222;2.176155556
23632200;12.8;0;0;97;97;352.9860222;2.298622222
23633100;12.5;0;0;97;97;354.2598222;2.426155556
23634000;12.3;0;0;73;73;354.9041333;2.461633333
23634900;12.2;0;0;73;73;354.6480267;2.359422222
23635800;12.1;0;0;73;73;354.40624;2.262497778
23636700;12;0;0;73;73;354.1480267;2.159422222
23637600;12;0;0;79;79;353.3291333;2.080866667
23638500;12;0;0;79;79;351.5366133;2.02952
23639400;11.9;0;0;79;79;349.8436978;1.981244444
23640300;11.9;0;0;79;79;348.0366133;1.92952
23641200;11.9;0;0;68;68;347;1.976633333
23642100;11.8;0;0;68;68;347;2.181493333
23643000;11.7;0;0;68;68;347;2.375004444
23643900;11.6;0;0;68;68;347;2.581493333
23644800;11.6;0;0;61;61;347.4791333;2.661633333
23645700;11.6;0;0;61;61;348.7598222;2.559422222
23646600;11.7;0;0;61;61;349.9666667;2.462666667
23647500;11.7;0;0;61;61;351.2598222;2.359422222
23648400;11.7;149;8;17;25;351.425;2.395866667
23649300;11.8;149;8;17;25;349.94;2.643333333
23650200;11.8;149;8;17;25;348.4047111;2.899253333
23651100;11.9;149;8;17;25;346.94;3.143333333
23652000;11.9;0;0;0;0;345.425;3.223366667
23652900;11.9;0;0;0;0;343.94;3.025333333
23653800;11.9;0;0;0;0;342.44;2.825333333
23654700;11.9;0;0;0;0;340.94;2.625333333
23655600;11.9;0;0;0;0;340.255;2.530066667
23656500;11.9;0;0;0;0;341.74;2.703
23657400;12;0;0;0;0;343.24;2.878
23658300;12;0;0;0;0;344.74;3.053
23659200;12;0;0;0;0;346.2122;3.179066667
23660100;12.1;0;0;0;0;347.45;3.055
23661000;12.1;0;0;0;0;348.7;2.93
23661900;12.2;0;0;0;0;349.95;2.805
23662800;12.2;0;0;0;0;351;2.6745
23663700;12.2;0;0;0;0;351;2.526
23664600;12.3;0;0;0;0;351;2.376
23665500;12.3;0;0;0;0;351;2.226
23666400;12.3;0;0;0;0;351;2.1173
23667300;12.3;0;0;0;0;351;2.216
23668200;12.3;0;0;0;0;351;2.316
23669100;12.3;0;0;0;0;351;2.416
23670000;12.2;0;0;0;0;350.7878;2.5
23670900;11.6;0;0;0;0;349.55;2.5
23671800;10.9;0;0;0;0;348.3;2.5
23672700;10.3;0;0;0;0;347.05;2.5
23673600;9.8;0;0;0;0;345.7878;2.5255
23674500;9.7;0;0;0;0;344.55;2.674
23675400;9.7;0;0;0;0;343.3;2.824
23676300;9.6;0;0;0;0;342.05;2.974
23677200;9.6;0;0;0;0;340.9572;3.0745
23678100;9.5;0;0;0;0;340.71;2.926
23679000;9.4;0;0;0;0;340.46;2.776
23679900;9.4;0;0;0;0;340.21;2.626
23680800;9.3;0;0;0;0;339.9572;2.495433333
23681700;9.3;0;0;0;0;339.71;2.471
23682600;9.2;0;0;0;0;339.46;2.446
23683500;9.2;0;0;0;0;339.21;2.421
23684400;9.2;0;0;0;0;338.745;2.3663
23685300;9.2;0;0;0;0;337.26;2.168
23686200;9.1;0;0;0;0;335.76;1.968
23687100;9.1;0;0;0;0;334.26;1.768
23688000;9.1;0;0;0;0;332.9572;1.595433333
23688900;9.1;0;0;0;0;332.71;1.571
23689800;9;0;0;0;0;332.46;1.546
23690700;9;0;0;0;0;332.21;1.521
23691600;9;0;0;0;0;332.2122;1.4827
23692500;9;0;0;0;0;333.45;1.384
23693400;9.1;0;0;0;0;334.7;1.284
23694300;9.1;0;0;0;0;335.95;1.184
23695200;9.1;0;0;1;1;337.0428;1.104566667
23696100;9.1;0;0;1;1;337.29;1.129
23697000;9.1;0;0;1;1;337.54;1.154
23697900;9.1;0;0;1;1;337.79;1.179
23698800;9.1;0;0;44;44;336.85;1.247866667
23699700;9.1;0;0;44;44;333.88;1.371666667
23700600;9.1;0;0;44;44;330.88;1.496666667
23701500;9.1;0;0;44;44;327.88;1.621666667
23702400;9.1;4;1;94;95;325.425;1.709633333
23703300;9.2;4;1;94;95;323.8883956;1.73524
23704200;9.2;4;1;94;95;322.3883956;1.76024
23705100;9.3;4;1;94;95;320.9374489;1.784377778
23706000;9.3;0;0;119;119;320.6174267;1.8
23706900;9.4;0;0;119;119;322.1116044;1.8
23707800;9.5;0;0;119;119;323.5625511;1.8
23708700;9.6;0;0;119;119;325.1116044;1.8
23709600;9.7;0;0;109;109;326.5867022;1.809833333
23710500;9.6;0;0;109;109;328.1116044;1.83524
23711400;9.5;0;0;109;109;329.5625511;1.859377778
23712300;9.4;0;0;109;109;331.1116044;1.88524
23713200;9.3;0;0;75;75;332.0958667;1.852133333
23714100;9.3;0;0;75;75;332.3519733;1.723844444
23715000;9.4;0;0;75;75;332.5933333;1.603333333
23715900;9.4;0;0;75;75;332.8519733;1.473844444
23716800;9.4;0;0;112;112;333;1.4
23717700;9.4;0;0;112;112;333;1.4
23718600;9.4;0;0;112;112;333;1.4
23719500;9.4;0;0;112;112;333;1.4
23720400;9.4;0;0;80;80;333.3833667;1.419133333
23721300;9.4;0;0;80;80;334.4075111;1.47048
23722200;9.4;0;0;80;80;335.3733333;1.518666667
23723100;9.4;0;0;80;80;336.4075111;1.57048
23724000;9.4;0;0;70;70;336.425;1.628766667
23724900;9.3;0;0;70;70;334.8883956;1.705528889
23725800;9.2;0;0;70;70;333.44;1.778
23726700;9.1;0;0;70;70;331.8883956;1.855528889
23727600;9.1;0;0;97;97;330.6166333;1.9
23728500;9.1;0;0;97;97;329.5924889;1.9
23729400;9;0;0;97;97;328.6249689;1.9
23730300;9;0;0;97;97;327.5924889;1.9
23731200;9;4.4;1;63;64;326.9041333;1.832866667
23732100;8.9;4.4;1;63;64;326.6480267;1.653746667
23733000;8.9;4.4;1;63;64;326.4066667;1.484666667
23733900;8.8;4.4;1;63;64;326.1508489;1.305422222
23734800;8.8;0;0;10;10;326.4791333;1.180866667
23735700;8.8;0;0;10;10;327.7166667;1.131333333
23736600;8.8;0;0;10;10;328.9666667;1.081333333
23737500;8.8;0;0;10;10;330.2166667;1.031333333
23738400;8.8;0;0;0;0;331.2122;1.055566667
23739300;8.7;0;0;0;0;332.45;1.377
23740200;8.6;0;0;0;0;333.7;1.702
23741100;8.6;0;0;0;0;334.95;2.027
23742000;8.5;0;0;0;0;335.9572;2.2827
23742900;8.4;0;0;0;0;335.71;2.184
