timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed;val_beam_irr_in_plane
25318800;7.3;0;0;0;0;294;1.5;0.0
25322400;7.2;0;0;0;0;296;1.4;0.0
25326000;6.9;0;0;0;0;297;1.3;0.0
25329600;6.5;0;0;0;0;287;1.1;0.0
25333200;6.2;0;0;0;0;271;1;0.0
25336800;7.6;0;0;1;1;284;0.7;0.0
25340400;7.7;305.759;15;38;53;300;1.2;99.4
25344000;8.5;86.674;19;104;123;299;0.9;71.9
25347600;8.4;28.644;10;144;154;299;1.2;40.1
25351200;9.1;138.075;61;209;270;293;1.5;165.8
25354800;13.4;649.53;320;153;473;292;1.3;662.7
25358400;15.7;766.041;382;139;521;300;1.4;773.6
25362000;16;748.76;344;132;476;303;1.7;711.0
25365600;15.9;702.279;265;119;384;305;2.1;579.3
25369200;16.9;599.508;154;96;250;309;1.5;386.0
25372800;15.8;434.056;42;47;89;310;1.9;177.5
25376400;13.9;0;0;0;0;306;1.7;0.0
25380000;12.5;0;0;0;0;304;1.7;0.0
25383600;12.3;0;0;0;0;304;2.1;0.0
25387200;11.8;0;0;0;0;302;2.1;0.0
25390800;11.5;0;0;0;0;299;1.7;0.0
25394400;10.5;0;0;0;0;300;2.2;0.0
25398000;10.4;0;0;0;0;304;1.9;0.0
25401600;10.7;0;0;0;0;307;1.8;0.0
25405200;10.2;0;0;0;0;311;2.2;0.0
25408800;10.7;0;0;0;0;315;2.3;0.0
25412400;10.2;0;0;0;0;318;1.7;0.0
25416000;10.1;0;0;0;0;325;1.5;0.0
25419600;11.4;0;0;0;0;331;1.4;0.0
25423200;11.2;0;0;0;0;334;2.4;0.0
25426800;12.1;52.608;2;32;34;336;2;21.7
25430400;12.2;0;0;76;76;341;1.8;-4.0
25434000;12.1;0;0;87;87;350;2;-2.8
25437600;13.5;45.782;20;197;217;348;1.4;70.3
25441200;13.3;86.144;42;238;280;340;2.3;121.7
25444800;16.1;231.033;114;263;377;337;2.4;282.1
25448400;16;211.396;96;238;334;333;2.5;244.4
25452000;16.2;295.681;110;187;297;331;1.9;279.8
25455600;15.5;23.853;6;94;100;345;1.3;24.6
25459200;15;0;0;22;22;357;1;-0.4
25462800;13.8;0;0;0;0;346;0.9;0.0
25466400;13.9;0;0;0;0;343;0.8;0.0
25470000;14.2;0;0;0;0;343;1.8;0.0
25473600;13.4;0;0;0;0;353;0.8;0.0
25477200;13.3;0;0;0;0;351;0.7;0.0
25480800;12.6;0;0;0;0;338;1.4;0.0
25484400;12.4;0;0;0;0;336;0.8;0.0
25488000;11.8;0;0;0;0;333;0.1;0.0
25491600;11.8;0;0;0;0;332;0.3;0.0
25495200;11.8;0;0;0;0;342;1.5;0.0
25498800;11.9;0;0;0;0;354;0.7;0.0
25502400;11.6;0;0;0;0;353;1.1;0.0
25506000;11.5;0;0;0;0;351;1.6;0.0
25509600;11.6;0;0;0;0;351;2.2;0.0
25513200;10.6;0;0;5;5;348;3.2;-0.1
25516800;9.6;0;0;28;28;333;2.8;-0.6
25520400;9;0;0;47;47;322;2;-0.9
25524000;8.8;0;0;53;53;322;2.2;-1.0
25527600;8.7;0;0;53;53;329;2.1;-1.0
25531200;8.9;0;0;60;60;329;2.2;-1.2
25534800;8.8;0;0;50;50;329;1.6;-1.0
25538400;8.2;0;0;47;47;334;2.1;-0.9
25542000;7.7;0;0;33;33;332;1.9;-0.7
25545600;7;0;0;16;16;330;2.8;-0.3
25549200;7;0;0;0;0;323;2.2;0.0
25552800;5.8;0;0;0;0;321;2.6;0.0
25556400;5.3;0;0;0;0;317;2;0.0
25560000;5.1;0;0;0;0;311;1.5;0.0
25563600;5;0;0;0;0;315;0.7;0.0
25567200;5;0;0;0;0;321;0.7;0.0
25570800;5.2;0;0;0;0;322;0.8;0.0
25574400;5.2;0;0;0;0;323;1.3;0.0
25578000;5;0;0;0;0;323;1.6;0.0
25581600;5.1;0;0;0;0;318;1.9;0.0
25585200;4.9;0;0;0;0;314;1.8;0.0
25588800;5;0;0;0;0;314;2.1;0.0
25592400;5.3;0;0;0;0;316;1.5;0.0
25596000;5.7;0;0;0;0;312;1.7;0.0
25599600;6;348.596;17;35;52;308;2.3;109.0
25603200;6.8;564.674;116;84;200;294;2.2;330.3
25606800;8.3;623.988;209;118;327;269;3.1;491.6
25610400;9.1;463.641;198;176;374;266;3.6;457.9
25614000;9.5;140.331;67;220;287;291;3.9;181.3
25617600;9.1;0;0;132;132;319;3.8;-5.9
25621200;8.9;0;0;119;119;325;3.7;-4.7
25624800;8.5;0;0;86;86;331;3.6;-2.1
25628400;8.3;0;0;58;58;341;2.6;-1.1
25632000;8;12.947;1;31;32;340;2.3;7.4
25635600;7.9;0;0;0;0;334;1.8;0.0
25639200;7.8;0;0;0;0;333;1.4;0.0
25642800;7.7;0;0;0;0;338;1.1;0.0
25646400;7.8;0;0;0;0;337;1.2;0.0
25650000;7.5;0;0;0;0;337;1.2;0.0
25653600;7.6;0;0;0;0;337;0.8;0.0
25657200;7.5;0;0;0;0;332;0.9;0.0
25660800;7.6;0;0;0;0;332;0.6;0.0
25664400;7.4;0;0;0;0;337;0.7;0.0
25668000;7.3;0;0;0;0;331;1.2;0.0
25671600;7.3;0;0;0;0;314;1.9;0.0
25675200;7.1;0;0;0;0;303;1.8;0.0
25678800;7.1;0;0;0;0;304;1.8;0.0
25682400;7;0;0;0;0;320;1.8;0.0
25686000;7.2;0;0;23;23;335;1.6;-0.9
25689600;7.5;34.851;7;82;89;331;1.5;30.2
25693200;7.8;57.531;19;143;162;321;1.4;63.0
25696800;8.1;40.266;17;173;190;317;1.3;58.9
25700400;8.3;40.217;19;194;213;318;1.2;65.4
25704000;9.6;278.243;133;210;343;310;1.9;322.0
25707600;11.2;659.009;289;121;410;298;1.2;627.5
25711200;11.6;709.806;253;90;343;289;1.4;575.4
25714800;10.6;597.581;141;76;217;281;1.3;380.4
25718400;10.5;426.566;30;36;66;278;1.4;164.7
25722000;8.7;0;0;0;0;274;1.1;0.0
25725600;7.5;0;0;0;0;276;0.9;0.0
25729200;6.7;0;0;0;0;274;0.8;0.0
25732800;6.2;0;0;0;0;257;0.2;0.0
25736400;5.8;0;0;0;0;242;1.8;0.0
25740000;5.5;0;0;0;0;241;0.6;0.0
25743600;5.1;0;0;0;0;276;1.1;0.0
25747200;5.8;0;0;0;0;320;1;0.0
25750800;6.1;0;0;0;0;306;0.4;0.0
25754400;5.6;0;0;0;0;306;1.3;0.0
25758000;5.3;0;0;0;0;327;1.6;0.0
25761600;5.8;0;0;0;0;328;1.5;0.0
25765200;5.3;0;0;0;0;329;2;0.0
25768800;4.8;0;0;0;0;323;2.2;0.0
25772400;4.3;220.592;6;27;33;312;2.4;69.7
25776000;4.8;137.549;27;75;102;307;1.5;89.2
25779600;5.3;18.428;6;106;112;319;1.4;16.3
25783200;5.5;0;0;104;104;330;1.6;-3.7
25786800;6.3;38.505;18;172;190;327;1.7;57.1
25790400;7.5;600.49;284;63;347;303;2;586.7
25794000;8.4;738.253;320;65;385;281;2.7;671.3
25797600;9.2;776.951;273;56;329;275;1.9;608.6
25801200;9;718.921;166;44;210;265;1.4;436.6
25804800;8.2;614.847;41;24;65;260;1.3;220.9
25808400;6.5;0;0;0;0;255;1.2;0.0
25812000;5.8;0;0;0;0;264;1.1;0.0
25815600;5.1;0;0;0;0;270;0.9;0.0
25819200;5.1;0;0;0;0;253;0.9;0.0
25822800;4.9;0;0;0;0;243;0.8;0.0
25826400;5.5;0;0;0;0;252;1;0.0
25830000;5.9;0;0;0;0;277;0.7;0.0
25833600;5.7;0;0;0;0;300;1;0.0
25837200;6.5;0;0;0;0;315;0.9;0.0
25840800;6.4;0;0;0;0;323;0.8;0.0
25844400;6.1;0;0;0;0;321;1;0.0
25848000;6.5;0;0;0;0;318;0.6;0.0
25851600;6.2;0;0;0;0;314;1;0.0
25855200;5.9;0;0;0;0;311;1.2;0.0
25858800;6.1;0;0;18;18;310;2.6;-0.4
25862400;6.4;0;0;60;60;305;1.3;-2.3
25866000;6.5;0;0;72;72;299;1.5;-1.6
25869600;7.2;0;0;73;73;301;1.7;-1.4
25873200;8.3;0;0;145;145;300;1.8;-8.3
25876800;9.9;393.208;184;221;405;281;1.5;432.0
25880400;10.7;676.883;290;158;448;274;1.9;646.7
25884000;10.4;600.492;208;135;343;275;1.8;501.1
25887600;10.5;402.782;91;99;190;278;1;273.7
25891200;9.2;254.308;14;36;50;281;1.5;104.5
25894800;7.6;0;0;0;0;282;1;0.0
25898400;7.6;0;0;0;0;281;1.3;0.0
25902000;7.8;0;0;0;0;278;1.8;0.0
25905600;8.1;0;0;0;0;284;1.8;0.0
25909200;7.5;0;0;0;0;289;1.7;0.0
25912800;6.8;0;0;0;0;289;1.5;0.0
25916400;6.8;0;0;0;0;293;1.3;0.0
25920000;6.3;0;0;0;0;294;1.1;0.0
25923600;6.3;0;0;0;0;285;1.6;0.0
25927200;6.3;0;0;0;0;265;1.7;0.0
25930800;6.4;0;0;0;0;278;1.5;0.0
25934400;6.7;0;0;0;0;309;1.4;0.0
25938000;7.1;0;0;0;0;311;1.7;0.0
25941600;6.9;0;0;0;0;294;0.7;0.0
25945200;7;0;0;28;28;285;1.1;-1.9
25948800;8.5;32.049;6;88;94;292;0.9;34.5
25952400;9;3.161;1;110;111;269;0.8;7.0
25956000;10.3;36.782;15;186;201;273;1.4;63.3
25959600;13;21.85;10;193;203;298;3.1;35.3
25963200;13.7;0;0;129;129;312;2;-5.8
25966800;13.3;0;0;66;66;328;3;-1.3
25970400;12.3;0;0;52;52;334;3.8;-1.0
25974000;11.7;0;0;35;35;333;1.9;-0.7
25977600;11.4;0;0;15;15;332;1.9;-0.3
25981200;11;0;0;0;0;332;1.9;0.0
25984800;11;0;0;0;0;332;2;0.0
25988400;10.2;0;0;0;0;333;2.3;0.0
25992000;9.6;0;0;0;0;332;1.5;0.0
25995600;9.5;0;0;0;0;331;2.2;0.0
25999200;9.3;0;0;0;0;332;1.4;0.0
26002800;9.3;0;0;0;0;331;1.3;0.0
26006400;9.3;0;0;0;0;324;1.1;0.0
26010000;9.4;0;0;0;0;319;1;0.0
26013600;9.4;0;0;0;0;314;2;0.0
26017200;9.6;0;0;0;0;322;1.9;0.0
26020800;9.6;0;0;0;0;336;1.6;0.0
26024400;7.8;0;0;0;0;333;1.9;0.0
26028000;7.2;0;0;0;0;322;1.7;0.0
26031600;7.1;0;0;17;17;314;1.5;-0.3
26035200;7.3;0;0;54;54;319;1.6;-1.7
26038800;7.5;0;0;66;66;325;1.2;-1.3
26042400;7.8;0;0;59;59;325;1.1;-1.2
26046000;8.1;0;0;61;61;326;1.2;-1.2
26049600;8.2;0;0;94;94;322;1;-2.1
26053200;8;0;0;86;86;323;1.3;-1.7
26056800;7.6;0;0;79;79;322;1.5;-1.7
26060400;7.3;0;0;58;58;315;1.4;-1.2
26064000;6.9;0;0;19;19;318;1.1;-0.4
26067600;6.6;0;0;0;0;321;0.8;0.0
26071200;6.6;0;0;0;0;320;0.7;0.0
26074800;6.3;0;0;0;0;319;0.4;0.0
26078400;6.3;0;0;0;0;317;0.8;0.0
26082000;6.2;0;0;0;0;313;0.6;0.0
26085600;6.3;0;0;0;0;314;1.2;0.0
26089200;6.3;0;0;0;0;315;1.4;0.0
26092800;5.6;0;0;0;0;315;1.8;0.0
26096400;5.3;0;0;0;0;317;1.9;0.0
26100000;5.2;0;0;0;0;312;2.3;0.0
26103600;5;0;0;0;0;312;2.3;0.0
26107200;4.7;0;0;0;0;311;2.5;0.0
26110800;4.9;0;0;0;0;312;2.4;0.0
26114400;4.7;0;0;0;0;319;2.1;0.0
26118000;4.2;0;0;7;7;317;2.6;-0.1
26121600;4.1;0;0;34;34;310;2;-0.7
26125200;4.2;0;0;31;31;311;1.5;-0.6
26128800;4.2;0;0;47;47;318;1.1;-0.9
26132400;4.1;0;0;70;70;312;1.3;-1.4
26136000;3.7;0;0;63;63;305;1.4;-1.2
26139600;3.6;0;0;59;59;304;1.8;-1.2
26143200;3.4;0;0;55;55;304;1.6;-1.1
26146800;3.4;0;0;35;35;310;1.5;-0.7
26150400;3.3;0;0;12;12;314;1.6;-0.2
26154000;3.3;0;0;0;0;314;1.3;0.0
26157600;3.3;0;0;0;0;315;1.7;0.0
26161200;3;0;0;0;0;316;1.4;0.0
26164800;1.9;0;0;0;0;314;1.1;0.0
26168400;0.2;0;0;0;0;308;1.5;0.0
26172000;0.2;0;0;0;0;306;1.2;0.0
26175600;0.2;0;0;0;0;306;1.3;0.0
26179200;0.2;0;0;0;0;300;0.8;0.0
26182800;0.4;0;0;0;0;300;1.2;0.0
26186400;0.6;0;0;0;0;308;1.2;0.0
26190000;0.6;0;0;0;0;302;1.6;0.0
26193600;0.6;0;0;0;0;295;1.6;0.0
26197200;0.4;0;0;0;0;301;1.1;0.0
26200800;0.5;0;0;0;0;305;1.8;0.0
26204400;0.9;0;0;19;19;305;3.3;-0.6
26208000;1.3;0;0;36;36;307;2.9;-0.7
26211600;1.4;0;0;81;81;306;2.5;-2.7
26215200;2.3;2.54;1;136;137;302;2.9;8.4
26218800;3;2.256;1;154;155;299;2.8;9.6
26222400;3.6;2.23;1;151;152;294;3.2;8.7
26226000;3.2;9.78;4;159;163;288;3.3;19.1
26229600;4.6;116.149;38;195;233;279;2.3;137.6
26233200;4.1;164.372;34;128;162;286;1;141.4
26236800;2.9;170.298;7;38;45;298;1.1;71.2
26240400;2.7;0;0;0;0;294;1.2;0.0
26244000;2.5;0;0;0;0;296;1.3;0.0
26247600;2.2;0;0;0;0;294;1.3;0.0
26251200;2;0;0;0;0;290;1.5;0.0
26254800;1.8;0;0;0;0;295;1.6;0.0
26258400;1.8;0;0;0;0;294;1.7;0.0
26262000;1.8;0;0;0;0;282;1.7;0.0
26265600;1.9;0;0;0;0;229;1.6;0.0
26269200;1.8;0;0;0;0;217;1.4;0.0
26272800;1.8;0;0;0;0;217;1.3;0.0
26276400;1.5;0;0;0;0;219;1.3;0.0
26280000;1.4;0;0;0;0;224;1.4;0.0
26283600;0.8;0;0;0;0;232;1.6;0.0
26287200;0.8;0;0;0;0;238;1.5;0.0
26290800;0.8;99.157;5;23;28;238;1.4;36.8
26294400;1.3;413.616;70;68;138;237;0.8;251.2
26298000;2.7;429.24;128;108;236;239;0.9;350.1
26301600;6;704.116;274;85;359;245;1.2;633.9
26305200;8.3;816.211;358;76;434;253;1.3;776.9
26308800;9.6;824.74;366;71;437;256;1.6;788.9
26312400;9.8;754.351;305;73;378;263;1.9;682.4
26316000;8.9;455.727;147;113;260;267;1.1;386.4
26319600;8.6;435.02;88;76;164;261;1.3;284.7
26323200;7.2;443.599;19;33;52;267;1.6;154.4
26326800;6.6;0;0;0;0;275;1.2;0.0
26330400;5.6;0;0;0;0;278;1.1;0.0
26334000;5.6;0;0;0;0;281;0;0.0
26337600;6.5;0;0;0;0;286;1.2;0.0
26341200;7;0;0;0;0;289;1.9;0.0
26344800;7.9;0;0;0;0;289;1.9;0.0
26348400;8.5;0;0;0;0;299;2.2;0.0
26352000;9;0;0;0;0;303;2;0.0
26355600;8.4;0;0;0;0;308;3.4;0.0
26359200;8.5;0;0;0;0;316;3;0.0
26362800;8.4;0;0;0;0;322;3.3;0.0
26366400;8.5;0;0;0;0;327;3.4;0.0
26370000;8.8;0;0;0;0;332;4.4;0.0
26373600;9.1;0;0;0;0;335;6.2;0.0
26377200;9.2;161.728;6;19;25;340;5.2;56.9
26380800;9.7;78.887;13;81;94;344;4.8;68.3
26384400;10;6.809;2;100;102;341;5.2;9.0
26388000;10.4;2.6;1;118;119;330;5.5;5.5
26391600;10.8;0;0;91;91;332;5.3;-2.1
26395200;11.1;0;0;76;76;339;5.2;-1.5
26398800;10.8;0;0;63;63;340;4.7;-1.2
26402400;11;0;0;68;68;340;4.3;-1.3
26406000;11.6;40.441;8;74;82;332;3;32.7
26409600;11.8;62.127;3;21;24;331;3.7;28.4
26413200;11.6;0;0;0;0;337;3.2;0.0
26416800;11.6;0;0;0;0;336;2.6;0.0
26420400;11.5;0;0;0;0;328;2.8;0.0
26424000;11.5;0;0;0;0;307;2.7;0.0
26427600;9.9;0;0;0;0;285;2.3;0.0
26431200;9.2;0;0;0;0;279;2.5;0.0
26434800;10.1;0;0;0;0;292;2.3;0.0
26438400;9.8;0;0;0;0;312;2.2;0.0
26442000;9;0;0;0;0;298;0.9;0.0
26445600;8;0;0;0;0;272;1.2;0.0
26449200;7.7;0;0;0;0;268;1.9;0.0
26452800;7.5;0;0;0;0;260;1.7;0.0
26456400;7.5;0;0;0;0;280;1.5;0.0
26460000;7.5;0;0;0;0;304;1.7;0.0
26463600;7.3;278.5;10;14;24;288;1.4;92.0
26467200;7.5;604.872;97;55;152;272;1.2;345.9
26470800;10.5;725.813;210;77;287;277;0.9;550.7
26474400;12.6;815.657;310;81;391;280;1.4;716.6
26478000;13.5;770.846;331;96;427;283;1.8;747.6
26481600;14.2;619.045;269;125;394;294;3.4;625.4
26485200;14.5;688.296;272;100;372;290;3.5;640.0
26488800;13.5;784.432;246;71;317;280;3.5;611.2
26492400;12.7;692.715;134;57;191;284;3.1;425.0
26496000;11.7;560.911;29;22;51;284;3.1;203.1
26499600;9.7;0;0;0;0;273;2.3;0.0
26503200;9.2;0;0;0;0;269;1.4;0.0
26506800;8.3;0;0;0;0;266;1.6;0.0
26510400;7.6;0;0;0;0;264;1.2;0.0
26514000;7.5;0;0;0;0;262;1.3;0.0
26517600;7.2;0;0;0;0;257;1.4;0.0
26521200;7;0;0;0;0;255;1.3;0.0
26524800;6.3;0;0;0;0;248;0.5;0.0
26528400;6;0;0;0;0;243;0.1;0.0
26532000;5.7;0;0;0;0;238;0.5;0.0
26535600;5.1;0;0;0;0;235;0.9;0.0
26539200;4.9;0;0;0;0;231;1;0.0
26542800;4.4;0;0;0;0;229;0.7;0.0
26546400;4.2;0;0;0;0;230;1.6;0.0
26550000;4.4;41.618;2;12;14;259;2.4;15.7
26553600;5.4;153.888;24;66;90;288;1.5;108.4
26557200;6;182.487;52;118;170;291;0.7;157.2
26560800;7.3;212.996;80;157;237;298;1.6;215.1
26564400;7.6;345.982;147;166;313;282;1.9;366.0
26568000;9.9;658.104;283;111;394;259;0.5;656.1
26571600;11.4;798.518;312;74;386;264;1.6;717.3
26575200;11;740.495;229;66;295;266;1.4;577.3
26578800;11.3;660.834;125;52;177;261;1.1;405.5
26582400;9.7;540.376;25;21;46;273;0.7;193.8
26586000;8.7;0;0;0;0;283;1;0.0
26589600;7.7;0;0;0;0;269;1.4;0.0
26593200;7.6;0;0;0;0;246;2.6;0.0
26596800;7.4;0;0;0;0;235;1.2;0.0
26600400;7.8;0;0;0;0;230;1.4;0.0
26604000;7.6;0;0;0;0;225;1.1;0.0
26607600;7.1;0;0;0;0;230;1.4;0.0
26611200;6.2;0;0;0;0;227;1.1;0.0
26614800;5.6;0;0;0;0;233;1.1;0.0
26618400;4.7;0;0;0;0;239;1.5;0.0
26622000;4.3;0;0;0;0;230;1;0.0
26625600;5;0;0;0;0;236;0.5;0.0
26629200;4.6;0;0;0;0;249;0.7;0.0
26632800;4.6;0;0;0;0;267;0.7;0.0
26636400;5.6;0;0;13;13;277;1;-0.3
26640000;5.6;52.78;8;73;81;275;1;44.9
26643600;6.2;35.636;10;125;135;274;0.7;48.3
26647200;6.6;21.553;8;149;157;273;1.1;29.3
26650800;7.3;76.115;32;209;241;269;1.4;112.5
26654400;9.9;213.828;91;239;330;271;0.8;267.2
26658000;11;305.424;118;223;341;277;1.9;341.5
26661600;10.1;255.745;78;171;249;276;1.2;242.1
26665200;10.1;221.667;41;100;141;274;1.5;168.8
26668800;9.1;192.372;9;28;37;275;1.1;80.1
26672400;7.3;0;0;0;0;271;1.3;0.0
26676000;6;0;0;0;0;266;2;0.0
26679600;5.9;0;0;0;0;265;2.2;0.0
26683200;5.8;0;0;0;0;257;1.2;0.0
26686800;5.6;0;0;0;0;249;1.6;0.0
26690400;5.1;0;0;0;0;243;1.4;0.0
26694000;4.5;0;0;0;0;237;0.9;0.0
26697600;4.4;0;0;0;0;231;1.7;0.0
26701200;5.7;0;0;0;0;232;1.7;0.0
26704800;10.1;0;0;0;0;254;3.7;0.0
26708400;10.6;0;0;0;0;281;2.1;0.0
26712000;8.9;0;0;0;0;280;1.9;0.0
26715600;7.7;0;0;0;0;267;1.3;0.0
26719200;7.3;0;0;0;0;277;2.3;0.0
26722800;10.2;299.101;11;6;17;292;4.7;98.4
26726400;11;597.789;88;18;106;292;4.7;315.2
26730000;11;18.095;5;77;82;304;4.4;18.2
26733600;9.6;0;0;75;75;324;5.3;-1.5
26737200;9.1;0;0;110;110;327;4;-4.2
26740800;9.7;0;0;106;106;319;3.9;-3.6
26744400;8.6;0;0;80;80;321;4.5;-1.6
26748000;9.2;0;0;69;69;318;2.8;-1.4
26751600;9.3;193.515;35;33;68;310;2.2;130.6
26755200;9.6;377.024;17;6;23;309;2.6;133.1
26758800;9.3;0;0;0;0;311;3.7;0.0
26762400;9;0;0;0;0;304;4.3;0.0
26766000;8.3;0;0;0;0;295;2.4;0.0
26769600;7.9;0;0;0;0;296;2.6;0.0
26773200;7.9;0;0;0;0;291;1.8;0.0
26776800;6.5;0;0;0;0;285;1.6;0.0
26780400;6.4;0;0;0;0;277;1.1;0.0
26784000;6.2;0;0;0;0;265;1.5;0.0
26787600;5.5;0;0;0;0;261;1.6;0.0
26791200;4.7;0;0;0;0;265;0.7;0.0
26794800;4.2;0;0;0;0;268;0.8;0.0
26798400;4;0;0;0;0;269;2;0.0
26802000;3.8;0;0;0;0;268;2.5;0.0
26805600;3.6;0;0;0;0;274;1.9;0.0
26809200;3.5;153.484;7;13;20;279;2.2;56.1
26812800;5;538.958;77;57;134;282;1.9;309.6
26816400;8.7;463.124;126;105;231;289;4.2;372.0
26820000;9.3;543.457;197;127;324;290;4.5;506.0
26823600;10.5;731.15;301;110;411;288;4.9;713.2
26827200;12;801.151;334;101;435;286;5.6;778.8
26830800;12.9;730.457;276;102;378;284;5.1;673.1
26834400;12.8;542.557;161;102;263;295;5.2;444.7
26838000;12.8;265.741;47;72;119;311;4.4;190.5
26841600;11.7;396.861;16;21;37;308;3.8;143.4
26845200;11.1;0;0;0;0;300;3.8;0.0
26848800;11.3;0;0;0;0;316;3.1;0.0
26852400;11.7;0;0;0;0;340;4.6;0.0
26856000;11.9;0;0;0;0;342;3.9;0.0
26859600;11.5;0;0;0;0;325;2.1;0.0
26863200;11.8;0;0;0;0;314;3.6;0.0
26866800;11.4;0;0;0;0;315;3.1;0.0
26870400;11.5;0;0;0;0;331;2;0.0
26874000;11.8;0;0;0;0;345;3;0.0
26877600;12.1;0;0;0;0;340;4.4;0.0
26881200;10.8;0;0;0;0;345;3.1;0.0
26884800;10.6;0;0;0;0;345;3.5;0.0
26888400;11.2;0;0;0;0;334;1.2;0.0
26892000;10.8;0;0;0;0;323;2.5;0.0
26895600;10.8;106.991;3;14;17;316;1.5;38.4
26899200;11.1;252.617;35;80;115;322;2.5;170.9
26902800;12.3;141.866;38;141;179;319;3.5;144.4
26906400;14;55.829;20;164;184;317;3.2;78.0
26910000;16.3;90.818;37;199;236;322;4.9;123.1
26913600;18.1;140.546;58;203;261;324;6.4;185.2
26917200;17.8;256.876;96;197;293;327;7;276.8
26920800;16;126.384;37;139;176;330;7.1;133.1
26924400;15.2;0;0;43;43;332;6.2;-0.9
26928000;11.9;0;0;15;15;337;4.6;-0.3
26931600;10.5;0;0;0;0;345;3.2;0.0
26935200;10.1;0;0;0;0;346;3;0.0
26938800;9.8;0;0;0;0;338;3.8;0.0
26942400;9.8;0;0;0;0;331;4.4;0.0
26946000;8.3;0;0;0;0;327;4.3;0.0
26949600;7.8;0;0;0;0;323;3.3;0.0
26953200;7.8;0;0;0;0;316;3.2;0.0
26956800;7.9;0;0;0;0;305;3.6;0.0
26960400;7.7;0;0;0;0;289;3.3;0.0
26964000;7.1;0;0;0;0;267;2.8;0.0
26967600;6.9;0;0;0;0;253;2;0.0
26971200;6.5;0;0;0;0;251;1.9;0.0
26974800;6.1;0;0;0;0;255;2.6;0.0
26978400;6.3;0;0;0;0;260;3.5;0.0
26982000;6.3;69.346;4;12;16;272;2.9;27.2
26985600;7.3;432.015;58;52;110;278;4.4;254.7
26989200;8.3;310.962;82;103;185;280;3.9;252.8
26992800;8.5;19.772;7;117;124;296;4.4;21.0
26996400;10.2;508.424;205;124;329;287;4.5;512.0
27000000;10.7;753.928;308;85;393;262;4.9;728.6
27003600;9.8;687.073;254;81;335;260;4.3;628.2
27007200;10.6;782.358;226;53;279;260;4.1;600.1
27010800;10.4;697.566;118;39;157;261;4.2;414.5
27014400;9;444.795;22;16;38;268;3;166.7
27018000;7.5;0;0;0;0;263;1.7;0.0
27021600;6.4;0;0;0;0;251;1.7;0.0
27025200;6;0;0;0;0;240;1.7;0.0
27028800;5.9;0;0;0;0;239;2.3;0.0
27032400;5.4;0;0;0;0;237;2.1;0.0
27036000;4.6;0;0;0;0;231;1.6;0.0
27039600;4;0;0;0;0;233;1.8;0.0
27043200;4.2;0;0;0;0;235;1.8;0.0
27046800;3.8;0;0;0;0;234;1.6;0.0
27050400;3.1;0;0;0;0;231;1.4;0.0
27054000;3.2;0;0;0;0;229;1.6;0.0
27057600;2.9;0;0;0;0;232;1.3;0.0
27061200;2.8;0;0;0;0;228;1.3;0.0
27064800;2.6;0;0;0;0;218;1.5;0.0
27068400;2;46.222;2;11;13;218;1;17.0
27072000;2.7;592.388;77;47;124;221;2.2;333.6
27075600;5;712.67;185;65;250;230;1.2;533.1
27079200;6.7;843.112;295;61;356;239;1.3;725.2
27082800;8.4;917.127;366;57;423;244;1.1;838.0
27086400;10.2;942.001;381;53;434;249;1.9;865.4
27090000;12;902.291;330;57;387;253;1.9;782.1
27093600;10.2;862.92;246;53;299;248;2.5;657.5
27097200;9.5;755.476;125;45;170;240;1.6;446.9
27100800;7.6;507.539;24;17;41;242;2.1;189.4
27104400;6.3;0;0;0;0;248;1.3;0.0
27108000;5.2;0;0;0;0;258;0.8;0.0
27111600;4.3;0;0;0;0;259;1.1;0.0
27115200;4.1;0;0;0;0;243;1.9;0.0
27118800;3.7;0;0;0;0;216;1.1;0.0
27122400;3.1;0;0;0;0;195;1.9;0.0
27126000;2.3;0;0;0;0;193;1.8;0.0
27129600;1.8;0;0;0;0;194;1.1;0.0
27133200;1.6;0;0;0;0;195;1.6;0.0
27136800;1.3;0;0;0;0;213;0.2;0.0
27140400;1.1;0;0;0;0;225;0.5;0.0
27144000;1.5;0;0;0;0;217;1;0.0
27147600;1.3;0;0;0;0;213;1.2;0.0
27151200;1.6;0;0;0;0;212;0.8;0.0
27154800;0.4;0;0;9;9;232;0.9;-0.2
27158400;0.7;127.254;16;76;92;255;0.9;102.3
27162000;1.9;136.972;35;145;180;258;1.8;147.6
27165600;2.8;95.427;33;186;219;269;1.4;125.1
27169200;4.1;103.795;41;215;256;279;1.1;146.2
27172800;6.6;119.859;48;213;261;275;1.9;159.0
27176400;7.5;135.405;49;192;241;268;1.9;174.9
27180000;7.4;113.723;32;146;178;264;1;130.6
27183600;6.9;12.356;2;57;59;283;0.4;9.5
27187200;6;39.962;2;18;20;305;1.1;16.8
27190800;5.4;0;0;0;0;302;0.7;0.0
27194400;5.8;0;0;0;0;315;1.4;0.0
27198000;6.2;0;0;0;0;329;1;0.0
27201600;5.8;0;0;0;0;315;1.1;0.0
27205200;5.6;0;0;0;0;313;1.4;0.0
27208800;5.3;0;0;0;0;325;1.2;0.0
27212400;4.8;0;0;0;0;309;0.4;0.0
27216000;4.8;0;0;0;0;281;1;0.0
