timestep;Wetterdaten.Mittlere Aussentemperatur (Tamb) [°C];Wetterdaten.Normale Direktstrahlung  (Bn) [W/m²];Wetterdaten.Diffusstrahlung, Jahressumme (Dh) [W/m²];Wetterdaten.Globalstrahlung, Jahressumme (Gh) [W/m²];Wetterdaten.Wärmestrahlung (Lh) [W/m²];Wetterdaten.Windgeschwindigkeit (Vwnd) [m/s];Kollektor.Mitteltemperatur [°C];Kollektor.Durchsatz [l/h];Kollektor.Wärmeverlust (Qhl) [W];Kollektor.Einstrahlung in Kollektorebene (Esol) [W];Kollektor.Kollektorfeldertrag (Qsol) [W];Kollektor.Betriebstemperatur [°C];Kollektor.Austrittstemperatur [°C];Rohr 6.Temperatur [°C];Rohr 6.Wärmekapazität des Fluids [J/(l*K)];Rohr 16.Temperatur [°C];Rohr 16.Wärmekapazität des Fluids [J/(l*K)];Kollektor.Diffusstrahlung nach IAM [W];Kollektor.Globalstrahlung nach IAM  [W];Kollektor.Direktstrahlung nach IAM [W];Kollektor.Einstrahlung auf Kollektor [W/m²]
3247200;2,4;0,0;64,0;64,0;272,0;2,4;10,28275;66,59999999999998;215,31949166666666;256,909;41,58989166666666;10,28275;10,5126;10,0;4200,638400000001;10,5126;4200,855;233,226;233,226;0,0;52,528
3250800;2,6;0,0;47,0;47,0;270,0;1,8;10,057991666666668;66,59999999999998;191,9084;188,638;-3,2699;10,057991666666668;10,035300000000001;10,0;4200,7942;10,035300000000001;4200,7562;171,249;171,249;0,0;38,57
3254400;2,3;0,0;24,0;24,0;269,0;2,6;9,626291666666665;66,59999999999998;161,94981666666666;96,306;-65,6434;9,626291666666665;9,259533333333334;10,0;4200,855;9,2596;4200,627;87,42899999999999;87,42899999999999;0,0;19,691000000000003
3258000;1,9;0,0;1,0;1,0;263,0;1,0;9,161791666666666;66,59999999999998;134,09376666666665;4,010999999999999;-130,08276666666666;9,161791666666666;8,440375;10,0;4200,855;8,440441666666665;4200,4018166666665;3,641;3,641;0,0;0,82
3261600;1,3;0,0;0,0;0,0;259,0;2,2;8,885341666666667;66,6;135,90486666666666;0,0;-135,90486666666666;8,885341666666667;8,290550000000001;10,0;4200,855;8,290550000000001;4200,398;0,0;0,0;0,0;0,0
3265200;1,2;0,0;0,0;0,0;256,0;1,8;8,809658333333333;66,6;137,01023333333333;0,0;-137,01023333333333;8,809658333333333;8,246658333333334;10,0;4200,855;8,246658333333334;4200,3638;0,0;0,0;0,0;0,0
3268800;0,9;0,0;0,0;0,0;253,0;1,8;8,772658333333334;66,6;140,12744166666667;0,0;-140,12744166666667;8,772658333333334;8,202091666666666;10,0;4200,855;8,202091666666666;4200,3638;0,0;0,0;0,0;0,0
3272400;0,8;0,0;0,0;0,0;251,0;1,7;8,741866666666667;66,6;144,82445833333333;0,0;-144,82445833333333;8,741866666666667;8,146975;10,0;4200,855;8,147175;4200,3562;0,0;0,0;0,0;0,0
3276000;0,2;0,0;0,0;0,0;249,0;1,5;8,667166666666665;66,6;155,51324166666666;0,0;-155,51324166666666;8,667166666666665;8,018841666666667;10,0;4200,855;8,018641666666667;4200,3562;0,0;0,0;0,0;0,0
3279600;-0,6;0,0;0,0;0,0;246,0;1,4;8,563216666666667;66,6;168,39216666666667;0,0;-168,39216666666667;8,563216666666667;7,857616666666666;10,0;4200,855;7,857416666666666;4200,1738;0,0;0,0;0,0;0,0
3283200;-1,5;0,0;0,0;0,0;217,0;1,1;8,452750000000002;66,6;180,52506666666667;0,0;-180,52506666666667;8,452750000000002;7,699983333333334;10,0;4200,741;7,699983333333334;4200,1738;0,0;0,0;0,0;0,0
3286800;-2,2;0,0;0,0;0,0;239,0;1,0;8,360516666666665;66,6;189,67110833333336;0,0;-189,67110833333336;8,360516666666665;7,576758333333332;10,0;4200,672600000001;7,577008333333334;4200,1738;0,0;0,0;0,0;0,0
3290400;-2,7;0,0;0,0;0,0;257,0;0,9;8,302475;66,6;193,6323166666667;0,0;-193,6323166666667;8,302475;7,515;10,0;4200,672600000001;7,515;4200,1738;0,0;0,0;0,0;0,0
3294000;-2,7;0,0;0,0;0,0;259,0;0,9;8,282108333333333;66,6;195,50758333333332;0,0;-195,50758333333332;8,282108333333333;7,489591666666667;10,0;4200,672600000001;7,489191666666667;4200,1719;0,0;0,0;0,0;0,0
3297600;-3,0;0,0;0,0;0,0;251,0;0,9;8,25245;66,6;198,76231666666666;0,0;-198,76231666666666;8,25245;7,447100000000001;10,0;4200,672600000001;7,447133333333334;4200,15855;0,0;0,0;0,0;0,0
3301200;-3,1;0,0;0,0;0,0;233,0;0,8;8,216133333333334;66,6;205,090625;0,0;-205,090625;8,216133333333334;7,375116666666667;10,0;4200,672600000001;7,375116666666667;4200,13565;0,0;0,0;0,0;0,0
3304800;-3,8;0,0;0,0;0,0;235,0;1,3;8,152858333333334;66,6;210,12346666666662;0,0;-210,12346666666662;8,152858333333334;7,300708333333332;10,0;4200,672600000001;7,300908333333332;4200,13565;0,0;0,0;0,0;0,0
3308400;-3,6;0,0;0,0;0,0;253,0;0,8;8,162891666666667;66,6;206,85685833333332;0,0;-206,85685833333332;8,162891666666667;7,334275;10,0;4200,7182;7,334275;4200,13565;0,0;0,0;0,0;0,0
3312000;-3,6;387,762;38,0;74,0;247,0;0,7;11,701541666666667;66,59999999999998;658,1242833333333;1034,217;376,09206666666665;11,701541666666667;13,826808333333334;10,0;4200,855;13,826691666666667;4201,628816666666;268,505;828,775;560,27;186,66100000000003
3315600;-3,1;249,379;100,0;161,0;245,0;0,9;14,226583333333332;66,59999999999998;658,2967333333333;1301,365;643,0678;14,226583333333332;17,787824999999998;10,0;4200,855;17,787658333333333;4202,520483333334;549,19;1224,0569999999998;674,8659999999999;275,688
3319200;-2,2;304,043;142,0;250,0;241,0;1,1;17,243608333333334;66,59999999999998;821,2416499999999;1913,345;1092,1034166666666;17,243608333333334;23,291775;10,0;4200,855;23,291641666666667;4203,76605;776,004;1840,7070000000003;1064,704;414,574
3322800;0,2;450,322;156,0;348,0;233,0;1,1;21,763658333333332;66,59999999999998;1069,42495;2822,893;1753,467575;21,763658333333332;31,477108333333334;10,0;4200,855;31,477066666666666;4205,64815;952,75;2758,695;1805,945;621,328
3326400;1,9;697,791;113,0;430,0;229,0;1,3;26,688616666666668;66,59999999999998;1352,9354;3776,251;2423,315916666667;26,688616666666668;40,110225;10,0;4200,855;40,109975000000006;4207,62515;789,745;3728,894;2939,1489999999994;839,8409999999999
3330000;2,2;711,14;104,0;415,0;223,0;1,7;27,4033;66,59999999999998;1350,0750083333332;3697,233;2347,1585666666665;27,4033;40,335208333333334;10,0;4200,8094;40,335;4207,732;735,496;3645,322;2909,8260000000005;821,018
3333600;2,9;804,796;78,0;381,0;229,0;1,7;26,803525;66,59999999999998;1318,2902583333332;3570,555;2252,2644666666665;26,803525;39,203708333333324;10,0;4200,8094;39,203541666666666;4207,40005;549,055;3487,5639999999994;2938,51;785,4870000000001
3337200;3,5;708,602;68,0;263,0;239,0;1,0;23,020983333333337;66,59999999999998;1068,053;2676,65;1608,597525;23,020983333333337;31,806600000000003;10,0;4200,828399999999;31,80619166666667;4205,716683333333;486,964;2561,87;2074,9050000000007;576,998
3340800;2,7;626,068;43,0;128,0;242,0;1,3;17,517075000000002;66,59999999999998;823,5549583333334;1649,7049999999997;826,149675;17,517075000000002;21,976233333333333;10,0;4200,638400000001;21,9761;4203,46505;284,985;1434,9119999999998;1149,927;323,17799999999994
3344400;1,8;117,561;9,0;14,0;240,0;1,5;11,104308333333334;66,59999999999998;277,51285;207,05399999999997;-70,45899999999999;11,104308333333334;10,626308333333332;10,0;4200,638400000001;10,626308333333332;4200,866766666666;36,878;135,003;98,125;30,406
3348000;1,4;0,0;0,0;0,0;247,0;1,6;9,171366666666668;66,6;143,95990000000003;0,0;-143,95990000000003;9,171366666666668;8,350416666666668;10,0;4200,672600000001;8,350416666666668;4200,4018166666665;0,0;0,0;0,0;0,0
3351600;0,7;0,0;0,0;0,0;253,0;1,3;8,795874999999999;66,6;145,44851666666668;0,0;-145,44851666666668;8,795874999999999;8,166258333333333;10,0;4200,672600000001;8,166258333333333;4200,3638;0,0;0,0;0,0;0,0
3355200;0,3;0,0;0,0;0,0;256,0;1,2;8,706999999999999;66,6;148,93103333333332;0,0;-148,93103333333332;8,706999999999999;8,09455;10,0;4200,672600000001;8,09455;4200,3562;0,0;0,0;0,0;0,0
3358800;0,1;0,0;0,0;0,0;264,0;1,0;8,6813;66,6;149,42054166666665;0,0;-149,42054166666665;8,6813;8,07805;10,0;4200,672600000001;8,078283333333331;4200,3562;0,0;0,0;0,0;0,0
3362400;0,2;0,0;0,0;0,0;267,0;1,0;8,676391666666666;66,6;150,46023333333332;0,0;-150,46023333333332;8,676391666666666;8,067325;10,0;4200,672600000001;8,067325;4200,3562;0,0;0,0;0,0;0,0
3366000;0,0;0,0;0,0;0,0;266,0;1,6;8,63715;66,6;157,05636666666663;0,0;-157,05636666666663;8,63715;7,991216666666667;10,0;4200,8094;7,991216666666667;4200,3562;0,0;0,0;0,0;0,0
3369600;-0,6;0,0;0,0;0,0;261,0;1,3;8,58605;66,6;161,34169166666666;0,0;-161,34169166666666;8,58605;7,929433333333334;10,0;4200,855;7,9294833333333345;4200,2194;0,0;0,0;0,0;0,0
3373200;-0,6;0,0;0,0;0,0;256,0;0,8;8,575516666666667;66,6;161,62859166666664;0,0;-161,62859166666664;8,575516666666667;7,922416666666666;10,0;4200,855;7,922616666666666;4200,2194;0,0;0,0;0,0;0,0
3376800;-0,7;0,0;0,0;0,0;256,0;1,3;8,547508333333335;66,6;166,45636666666667;0,0;-166,45636666666667;8,547508333333335;7,867291666666667;10,0;4200,855;7,867091666666666;4200,1738;0,0;0,0;0,0;0,0
3380400;-1,1;0,0;0,0;0,0;247,0;1,6;8,492933333333333;66,6;173,41912499999998;0,0;-173,41912499999998;8,492933333333333;7,780733333333334;10,0;4200,855;7,780733333333334;4200,1738;0,0;0,0;0,0;0,0
3384000;-1,6;0,0;0,0;0,0;238,0;1,1;8,442633333333333;66,6;178,12188333333333;0,0;-178,12188333333333;8,442633333333333;7,715858333333332;10,0;4200,855;7,715858333333332;4200,1738;0,0;0,0;0,0;0,0
3387600;-1,8;0,0;0,0;0,0;248,0;0,9;8,405583333333333;66,6;182,69566666666668;0,0;-182,69566666666668;8,405583333333333;7,658941666666665;10,0;4200,855;7,659341666666666;4200,1738;0,0;0,0;0,0;0,0
3391200;-2,3;0,0;0,0;0,0;258,0;0,7;8,356774999999999;66,6;187,78664166666667;0,0;-187,78664166666667;8,356774999999999;7,591283333333333;10,0;4200,855;7,591283333333333;4200,1738;0,0;0,0;0,0;0,0
3394800;-2,5;0,0;0,0;0,0;250,0;0,4;8,352916666666665;66,6;184,31433333333334;0,0;-184,31433333333334;8,352916666666665;7,619458333333332;10,0;4200,7296;7,619508333333332;4200,1738;0,0;0,0;0,0;0,0
3398400;-1,7;449,711;36,0;80,0;236,0;1,3;12,285575;66,59999999999998;670,7150166666667;1143,163;472,4483916666667;12,285575;14,948158333333332;10,0;4200,638400000001;14,948058333333334;4201,865400000001;260,754;914,1259999999999;653,3720000000001;205,884
3402000;-0,3;558,146;70,0;209,0;232,0;1,2;17,727224999999997;66,59999999999998;869,746425;2104,4560000000006;1234,7100583333333;17,727224999999997;24,591524999999997;10,0;4200,638400000001;24,591458333333332;4204,088016666667;480,2370000000001;1994,0490000000002;1513,812;449,11
3405600;1,5;352,991;133,0;260,0;239,0;0,7;18,976991666666663;66,59999999999998;817,3941666666667;2040,508;1223,1138833333332;18,976991666666663;25,70425833333334;10,0;4200,638400000001;25,704058333333336;4204,301208333332;728,03;1966,29;1238,2610000000002;442,85799999999995
3409200;3,8;756,263;86,0;412,0;244,0;0,9;25,869950000000003;66,59999999999998;1270,5344416666667;3703,682;2433,147883333333;25,869950000000003;39,39423333333333;10,0;4200,638400000001;39,39393333333334;4207,470775000001;607,113;3645,6190000000006;3038,5059999999994;821,0850000000002
3412800;5,7;978,03;50,0;499,0;239,0;1,3;31,183574999999998;66,59999999999998;1532,6652833333335;4551,280999999999;3018,61585;31,183574999999998;47,91336666666667;10,0;4200,855;47,9131;4209,426733333333;380,13200000000006;4506,74;4126,608;1015,031
3416400;7,0;902,401;81,0;480,0;236,0;1,4;31,415;66,59999999999998;1480,8288;4351,989;2871,1600166666667;31,415;47,2544;10,0;4200,855;47,25383333333333;4209,243816666667;597,4319999999999;4297,51;3700,079;967,9080000000001
3420000;8,2;902,185;70,0;414,0;235,0;1,4;29,38044166666667;66,59999999999998;1365,12265;3906,46;2541,3377833333334;29,38044166666667;43,36125;10,0;4200,855;43,36093333333333;4208,34875;517,065;3818,222;3301,157;859,9600000000002
3423600;6,9;839,4689999999999;53,0;288,0;232,0;1,1;24,973200000000006;66,59999999999998;1119,4519166666664;2983,455;1864,0034999999998;24,973200000000006;35,166583333333335;10,0;4200,855;35,166466666666665;4206,5011;393,89399999999995;2858,195;2464,3019999999997;643,738
3427200;6,1;724,923;36,0;138,0;233,0;1,2;18,858175;66,59999999999998;855,7039166666667;1838,61;982,9060083333334;18,858175;24,16894166666667;10,0;4200,855;24,16894166666667;4203,96415;260,736;1599,59;1338,854;360,268
3430800;4,3;167,811;8,0;18,0;236,0;1,5;11,748033333333332;66,59999999999998;283,0724916666667;276,58;-6,492308333333334;11,748033333333332;11,61085;10,0;4200,855;11,61085;4201,097091666667;35,05199999999999;186,38199999999998;151,331;41,978
3434400;2,9;0,0;0,0;0,0;235,0;1,6;9,4535;66,6;129,81225833333332;0,0;-129,81225833333332;9,4535;8,604908333333332;10,0;4200,855;8,604908333333332;4200,41135;0,0;0,0;0,0;0,0
3438000;1,3;0,0;0,0;0,0;227,0;1,7;8,888724999999999;66,6;141,97636666666665;0,0;-141,97636666666665;8,888724999999999;8,239641666666666;10,0;4200,855;8,239641666666666;4200,3751999999995;0,0;0,0;0,0;0,0
3441600;0,2;0,0;0,0;0,0;221,0;0,8;8,7119;66,6;151,84839166666669;0,0;-151,84839166666669;8,7119;8,071275000000002;10,0;4200,855;8,071275000000002;4200,3562;0,0;0,0;0,0;0,0
3445200;-0,1;0,0;0,0;0,0;223,0;1,7;8,625941666666666;66,6;159,75659166666665;0,0;-159,75659166666665;8,625941666666666;7,962066666666666;10,0;4200,855;7,962674999999999;4200,3106;0,0;0,0;0,0;0,0
3448800;-0,8;0,0;0,0;0,0;225,0;1,4;8,551933333333332;66,6;166,67216666666667;0,0;-166,67216666666667;8,551933333333332;7,867191666666667;10,0;4200,855;7,867191666666667;4200,1738;0,0;0,0;0,0;0,0
3452400;-1,0;0,0;0,0;0,0;221,0;1,3;8,498683333333334;66,6;173,56946666666664;0,0;-173,56946666666664;8,498683333333334;7,7823416666666665;10,0;4200,7296;7,7823916666666655;4200,1738;0,0;0,0;0,0;0,0
3456000;-1,9;0,0;0,0;0,0;213,0;0,6;8,415983333333333;66,6;182,94764166666667;0,0;-182,94764166666667;8,415983333333333;7,661550000000002;10,0;4200,672600000001;7,661550000000002;4200,1738;0,0;0,0;0,0;0,0
3459600;-2,2;0,0;0,0;0,0;213,0;0,9;8,349141666666666;66,6;190,71393333333333;0,0;-190,71393333333333;8,349141666666666;7,5626500000000005;10,0;4200,672600000001;7,56245;4200,1738;0,0;0,0;0,0;0,0
3463200;-2,8;0,0;0,0;0,0;214,0;1,4;8,261291666666667;66,6;201,37439166666672;0,0;-201,37439166666672;8,261291666666667;7,4283166666666665;10,0;4200,672600000001;7,4283166666666665;4200,139450000001;0,0;0,0;0,0;0,0
3466800;-3,3;0,0;0,0;0,0;214,0;2,1;8,1997;66,6;204,514175;0,0;-204,514175;8,1997;7,371475;10,0;4200,672600000001;7,371483333333335;4200,13565;0,0;0,0;0,0;0,0
3470400;-3,1;0,0;0,0;0,0;218,0;1,5;8,221041666666666;66,6;199,100625;0,0;-199,100625;8,221041666666666;7,429049999999999;10,0;4200,672600000001;7,429049999999999;4200,1471;0,0;0,0;0,0;0,0
3474000;-2,8;0,0;0,0;0,0;217,0;1,5;8,233166666666667;66,6;201,11023333333333;0,0;-201,11023333333333;8,233166666666667;7,417950000000001;10,0;4200,672600000001;7,41815;4200,13565;0,0;0,0;0,0;0,0
3477600;-3,4;0,0;0,0;0,0;217,0;1,7;8,200441666666668;66,6;203,04735833333336;0,0;-203,04735833333336;8,200441666666668;7,384408333333335;10,0;4200,763800000001;7,384608333333334;4200,13565;0,0;0,0;0,0;0,0
3481200;-2,9;0,0;0,0;0,0;228,0;1,4;8,249083333333333;66,6;194,64790833333333;0,0;-194,64790833333333;8,249083333333333;7,481016666666666;10,0;4200,855;7,48125;4200,17;0,0;0,0;0,0;0,0
3484800;-2,5;388,885;59,0;99,0;244,0;1,3;12,312666666666667;66,59999999999998;674,7937000000001;1157,6910000000003;482,896925;12,312666666666667;15,03605;10,0;4200,855;15,035866666666665;4201,892066666667;367,801;935,87;568,0690000000001;210,78199999999998
3488400;0,0;303,685;118,0;195,0;251,0;1,6;15,688541666666667;66,59999999999998;698,4708249999999;1567,154;868,6828416666667;15,688541666666667;20,501583333333333;10,0;4200,855;20,501583333333333;4203,103116666666;649,5430000000001;1475,0980000000002;825,555;332,229
3492000;1,3;211,291;176,0;253,0;256,0;1,5;17,058141666666668;66,59999999999998;726,1662999999999;1715,41;989,2436333333334;17,058141666666668;22,507791666666662;10,0;4200,855;22,507725;4203,617116666667;894,9129999999999;1637,4139999999998;742,5009999999999;368,787
3495600;2,5;4,589;144,0;146,0;274,0;1,7;13,242783333333335;66,59999999999998;364,24223333333333;638,185;273,94263333333333;13,242783333333335;14,67985;10,0;4200,855;14,67985;4201,850066666667;567,401;585,873;18,472000000000005;131,953
3499200;4,7;66,819;213,0;244,0;290,0;1,7;15,078674999999999;66,59999999999998;541,7737;1343,634;801,8606166666666;15,078674999999999;19,530408333333334;10,0;4200,855;19,530291666666667;4202,888075;990,0870000000001;1272,5;282,414;286,599
3502800;5,2;89,48;207,0;247,0;289,0;2,9;16,037525;66,59999999999998;573,986525;1403,6740000000002;829,6879333333334;16,037525;20,600183333333334;10,0;4200,8094;20,600116666666672;4203,163933333333;965,0320000000002;1332,676;367,64399999999995;300,152
3506400;5,0;12,949;134,0;139,0;288,0;2,1;13,134941666666666;66,59999999999998;327,63939166666665;629,23;301,5908416666667;13,134941666666666;14,74035;10,0;4200,855;14,74035;4201,84625;531,803;579,2820000000002;47,48;130,469
3510000;5,5;0,0;59,0;59,0;296,0;2,6;10,946174999999998;66,59999999999998;171,89361666666667;237,83400000000003;65,93990000000001;10,946174999999998;11,282350000000001;10,0;4200,7296;11,282350000000001;4201,0419999999995;215,73100000000002;215,73100000000002;0,0;48,58800000000001
3513600;5,3;0,0;21,0;21,0;304,0;2,4;10,008741666666667;66,59999999999998;106,72474166666667;84,621;-22,103533333333335;10,008741666666667;9,877891666666669;10,0;4200,638400000001;9,877891666666669;4200,6688;76,75799999999998;76,75799999999998;0,0;17,288
3517200;5,7;0,0;3,0;3,0;306,0;3,5;9,620275000000001;66,59999999999998;74,505075;12,085;-62,41995833333333;9,620275000000001;9,273125;10,0;4200,638400000001;9,273125;4200,627;10,962000000000002;10,962000000000002;0,0;2,4689999999999994
3520800;5,7;0,0;0,0;0,0;301,0;3,7;9,459691666666666;66,6;67,28920833333333;0,0;-67,28920833333333;9,459691666666666;9,158808333333333;10,0;4200,672600000001;9,158816666666667;4200,627;0,0;0,0;0,0;0,0
3524400;5,8;0,0;0,0;0,0;302,0;3,3;9,413483333333334;66,6;68,58323333333334;0,0;-68,58323333333334;9,413483333333334;9,127166666666666;10,0;4200,672600000001;9,127166666666666;4200,5926500000005;0,0;0,0;0,0;0,0
3528000;5,3;0,0;0,0;0,0;311,0;3,0;9,341024999999998;66,6;79,9007;0,0;-79,9007;9,341024999999998;8,994541666666667;10,0;4200,672600000001;8,99455;4200,539216666667;0,0;0,0;0,0;0,0
3531600;4,4;0,0;0,0;0,0;303,0;4,1;9,266291666666667;66,6;83,39613333333334;0,0;-83,39613333333334;9,266291666666667;8,927716666666669;10,0;4200,672600000001;8,927716666666669;4200,447616666667;0,0;0,0;0,0;0,0
3535200;5,2;0,0;0,0;0,0;304,0;5,2;9,321825;66,6;72,88160833333333;0,0;-72,88160833333333;9,321825;9,046233333333333;10,0;4200,7182;9,046233333333333;4200,585016666667;0,0;0,0;0,0;0,0
3538800;5,6;0,0;0,0;0,0;305,0;4,4;9,383441666666666;66,6;66,70017500000002;0,0;-66,70017500000002;9,383441666666666;9,129108333333333;10,0;4200,855;9,129508333333332;4200,6041000000005;0,0;0,0;0,0;0,0
3542400;5,9;0,0;0,0;0,0;298,0;4,1;9,42225;66,6;64,05355;0,0;-64,05355;9,42225;9,170725000000001;10,0;4200,855;9,170725000000001;4200,627;0,0;0,0;0,0;0,0
3546000;5,9;0,0;0,0;0,0;307,0;4,1;9,427475000000001;66,6;64,934125;0,0;-64,934125;9,427475000000001;9,165366666666667;10,0;4200,855;9,165366666666667;4200,627;0,0;0,0;0,0;0,0
3549600;5,9;0,0;0,0;0,0;315,0;5,7;9,421666666666667;66,6;65,43615;0,0;-65,43615;9,421666666666667;9,157866666666667;10,0;4200,855;9,157866666666667;4200,627;0,0;0,0;0,0;0,0
3553200;5,9;0,0;0,0;0,0;316,0;4,8;9,425133333333335;66,6;64,73023333333333;0,0;-64,73023333333333;9,425133333333335;9,165983333333333;10,0;4200,855;9,165983333333333;4200,627;0,0;0,0;0,0;0,0
3556800;5,9;0,0;0,0;0,0;317,0;4,4;9,4209;66,6;66,35729166666667;0,0;-66,35729166666667;9,4209;9,14975;10,0;4200,855;9,149949999999999;4200,604100000001;0,0;0,0;0,0;0,0
3560400;5,6;0,0;0,0;0,0;317,0;3,6;9,398000000000001;66,6;68,967275;0,0;-68,967275;9,398000000000001;9,116224999999998;10,0;4200,855;9,116224999999998;4200,5926500000005;0,0;0,0;0,0;0,0
3564000;5,6;0,0;0,0;0,0;318,0;4,3;9,382849999999998;66,6;70,81058333333333;0,0;-70,81058333333333;9,382849999999998;9,093316666666666;10,0;4200,855;9,093116666666667;4200,5926500000005;0,0;0,0;0,0;0,0
3567600;5,3;0,0;0,0;0,0;312,0;3,0;9,362841666666666;66,6;72,71368333333334;0,0;-72,71368333333334;9,362841666666666;9,067008333333332;10,0;4200,8436;9,067008333333332;4200,585016666667;0,0;0,0;0,0;0,0
3571200;5,4;0,0;10,0;10,0;307,0;4,5;9,596975;66,59999999999998;85,13444166666666;40,23;-44,904275000000005;9,596975;9,354716666666668;10,0;4200,638400000001;9,354716666666668;4200,627;36,503;36,503;0,0;8,222
3574800;5,8;50,359;119,0;132,0;307,0;4,6;12,257875000000002;66,59999999999998;322,72889166666664;737,1340000000001;414,40555;12,257875000000002;14,578616666666663;10,0;4200,638400000001;14,57855;4201,781466666667;545,933;683,157;137,22399999999996;153,86399999999998
3578400;6,2;2,709;114,0;115,0;309,0;4,2;12,0378;66,59999999999998;251,78625833333334;492,18899999999996;240,40274166666666;12,0378;13,343416666666668;10,0;4200,638400000001;13,343416666666668;4201,541;440,509;450,045;9,537;101,36199999999998
3582000;6,5;0,0;91,0;91,0;317,0;5,4;11,317683333333333;66,59999999999998;210,08924166666668;365,279;155,18930833333334;11,317683333333333;12,159308333333334;10,0;4200,638400000001;12,159308333333334;4201,2663999999995;331,42099999999994;331,42099999999994;0,0;74,644
3585600;5,5;0,0;86,0;86,0;324,0;6,5;11,018300000000002;66,59999999999998;214,40949166666664;346,20400000000006;131,7941833333333;11,018300000000002;11,739008333333333;10,0;4200,638400000001;11,739075;4201,084;314,126;314,126;0,0;70,749
3589200;4,7;0,0;76,0;76,0;323,0;4,2;10,809875000000002;66,59999999999998;202,26590833333333;305,919;103,65315833333334;10,809875000000002;11,376525;10,0;4200,8398;11,376658333333333;4201,084;277,575;277,575;0,0;62,517
3592800;4,9;0,0;64,0;64,0;324,0;4,1;10,607008333333333;66,59999999999998;182,782625;257,585;74,80181666666668;10,607008333333333;11,014491666666666;10,0;4200,855;11,014566666666667;4200,988583333334;233,72;233,72;0,0;52,64
3596400;4,8;0,0;40,0;40,0;325,0;4,1;10,207416666666665;66,59999999999998;147,56454166666668;160,95399999999998;13,389841666666667;10,207416666666665;10,274975000000001;10,0;4200,855;10,274975000000001;4200,855;146,043;146,043;0,0;32,892999999999994
3600000;4,8;0,0;26,0;26,0;320,0;4,2;9,906066666666666;66,59999999999998;126,58751666666667;104,60699999999999;-21,980841666666667;9,906066666666666;9,781491666666666;10,0;4200,855;9,781541666666667;4200,6308;94,916;94,916;0,0;21,378
3603600;4,6;0,0;4,0;4,0;316,0;4,1;9,528649999999999;66,59999999999998;92,7941;16,088000000000005;-76,70636666666667;9,528649999999999;9,1023;10,0;4200,855;9,102233333333334;4200,627;14,598;14,598;0,0;3,288
