timestep;MW Solar
27208800;100,76
27209700;100,76
27210600;100,76
27211500;100,76
27212400;100,76
27213300;100,76
27214200;100,76
27215100;100,76
27216000;100,76
27216900;100,76
27217800;100,76
27218700;100,76
27219600;100,76
27220500;100,76
27221400;100,76
27222300;100,76
27223200;100,76
27224100;100,76
27225000;100,76
27225900;100,76
27226800;100,76
27227700;100,76
27228600;100,76
27229500;100,76
27230400;100,76
27231300;100,76
27232200;100,76
27233100;100,76
27234000;100,76
27234900;100,76
27235800;100,76
27236700;100,76
27237600;100,76
27238500;100,76
27239400;100,76
27240300;100,76
27241200;100,76
27242100;100,76
27243000;100,76
27243900;100,76
27244800;100,76
27245700;100,76
27246600;100,76
27247500;100,76
27248400;100,76
27249300;100,76
27250200;100,76
27251100;100,76
27252000;100,76
27252900;100,76
27253800;100,76
27254700;100,76
27255600;100,76
27256500;100,76
27257400;100,76
27258300;100,76
27259200;100,76
27260100;100,76
27261000;100,76
27261900;100,76
27262800;100,76
27263700;100,76
27264600;100,76
27265500;100,76
27266400;100,76
27267300;100,76
27268200;100,76
27269100;100,76
27270000;100,76
27270900;100,76
27271800;100,76
27272700;100,76
27273600;100,76
27274500;100,76
27275400;100,76
27276300;100,76
27277200;100,76
27278100;100,76
27279000;100,76
27279900;100,76
27280800;100,76
27281700;100,76
27282600;100,76
27283500;100,76
27284400;100,76
27285300;100,76
27286200;100,76
27287100;100,76
27288000;100,76
27288900;100,76
27289800;100,76
27290700;100,76
27291600;100,76
27292500;100,76
27293400;100,76
27294300;100,76
27295200;100,76
27296100;100,76
27297000;100,76
27297900;100,76
27298800;100,76
27299700;100,76
27300600;100,76
27301500;100,76
27302400;100,76
27303300;100,76
27304200;100,76
27305100;100,76
27306000;100,76
27306900;100,76
27307800;100,76
27308700;100,76
27309600;100,76
27310500;100,76
27311400;100,76
27312300;100,76
27313200;100,76
27314100;100,76
27315000;100,76
27315900;100,76
27316800;100,76
27317700;100,76
27318600;100,76
27319500;100,76
27320400;100,76
27321300;100,76
27322200;100,76
27323100;100,76
27324000;100,76
27324900;100,76
27325800;100,76
27326700;100,76
27327600;100,76
27328500;100,76
27329400;100,76
27330300;100,76
27331200;100,76
27332100;100,76
27333000;100,76
27333900;100,76
27334800;100,76
27335700;100,76
27336600;100,76
27337500;100,76
27338400;100,76
27339300;100,76
27340200;100,76
27341100;100,76
27342000;100,76
27342900;100,76
27343800;100,76
27344700;100,76
27345600;100,76
27346500;100,76
27347400;100,76
27348300;100,76
27349200;100,76
27350100;100,76
27351000;100,76
27351900;100,76
27352800;100,76
27353700;100,76
27354600;100,76
27355500;100,76
27356400;100,76
27357300;100,76
27358200;100,76
27359100;100,76
27360000;100,76
27360900;100,76
27361800;100,76
27362700;100,76
27363600;100,76
27364500;100,76
27365400;100,76
27366300;100,76
27367200;100,76
27368100;100,76
27369000;100,76
27369900;100,76
27370800;100,76
27371700;100,76
27372600;100,76
27373500;100,76
27374400;100,76
27375300;100,76
27376200;100,76
27377100;100,76
27378000;100,76
27378900;100,76
27379800;100,76
27380700;100,76
27381600;100,76
27382500;100,76
27383400;100,76
27384300;100,76
27385200;100,76
27386100;100,76
27387000;100,76
27387900;100,76
27388800;100,76
27389700;100,76
27390600;100,76
27391500;100,76
27392400;100,76
27393300;100,76
27394200;100,76
27395100;100,76
27396000;100,76
27396900;100,76
27397800;100,76
27398700;100,76
27399600;100,76
27400500;100,76
27401400;100,76
27402300;100,76
27403200;100,76
27404100;100,76
27405000;100,76
27405900;100,76
27406800;100,76
27407700;100,76
27408600;100,76
27409500;100,76
27410400;100,76
27411300;100,76
27412200;100,76
27413100;100,76
27414000;100,76
27414900;100,76
27415800;100,76
27416700;100,76
27417600;100,76
27418500;100,76
27419400;100,76
27420300;100,76
27421200;100,76
27422100;100,76
27423000;100,76
27423900;100,76
27424800;100,76
27425700;100,76
27426600;100,76
27427500;100,76
27428400;100,76
27429300;100,76
27430200;100,76
27431100;100,76
27432000;100,76
27432900;100,76
27433800;100,76
27434700;100,76
27435600;100,76
27436500;100,76
27437400;100,76
27438300;100,76
27439200;100,76
27440100;100,76
27441000;100,76
27441900;100,76
27442800;100,76
27443700;100,76
27444600;100,76
27445500;100,76
27446400;100,76
27447300;100,76
27448200;100,76
27449100;100,76
27450000;100,76
27450900;100,76
27451800;100,76
27452700;100,76
27453600;100,76
27454500;100,76
27455400;100,76
27456300;100,76
27457200;100,76
27458100;100,76
27459000;100,76
27459900;100,76
27460800;100,76
27461700;100,76
27462600;100,76
27463500;100,76
27464400;100,76
27465300;100,76
27466200;100,76
27467100;100,76
27468000;100,76
27468900;100,76
27469800;100,76
27470700;100,76
27471600;100,76
27472500;100,76
27473400;100,76
27474300;100,76
27475200;100,76
27476100;100,76
27477000;100,76
27477900;100,76
27478800;100,76
27479700;100,76
27480600;100,76
27481500;100,76
27482400;100,76
27483300;100,76
27484200;100,76
27485100;100,76
27486000;100,76
27486900;100,76
27487800;100,76
27488700;100,76
27489600;100,76
27490500;100,76
27491400;100,76
27492300;100,76
27493200;100,76
27494100;100,76
27495000;100,76
27495900;100,76
27496800;100,76
27497700;100,76
27498600;100,76
27499500;100,76
27500400;100,76
27501300;100,76
27502200;100,76
27503100;100,76
27504000;100,76
27504900;100,76
27505800;100,76
27506700;100,76
27507600;100,76
27508500;100,76
27509400;100,76
27510300;100,76
27511200;100,76
27512100;100,76
27513000;100,76
27513900;100,76
27514800;100,76
27515700;100,76
27516600;100,76
27517500;100,76
27518400;100,76
27519300;100,76
27520200;100,76
27521100;100,76
27522000;100,76
27522900;100,76
27523800;100,76
27524700;100,76
27525600;100,76
27526500;100,76
27527400;100,76
27528300;100,76
27529200;100,76
27530100;100,76
27531000;100,76
27531900;100,76
27532800;100,76
27533700;100,76
27534600;100,76
27535500;100,76
27536400;100,76
27537300;100,76
27538200;100,76
27539100;100,76
27540000;100,76
27540900;100,76
27541800;100,76
27542700;100,76
27543600;100,76
27544500;100,76
27545400;100,76
27546300;100,76
27547200;100,76
27548100;100,76
27549000;100,76
27549900;100,76
27550800;100,76
27551700;100,76
27552600;100,76
27553500;100,76
27554400;100,76
27555300;100,76
27556200;100,76
27557100;100,76
27558000;100,76
27558900;100,76
27559800;100,76
27560700;100,76
27561600;100,76
27562500;100,76
27563400;100,76
27564300;100,76
27565200;100,76
27566100;100,76
27567000;100,76
27567900;100,76
27568800;100,76
27569700;100,76
27570600;100,76
27571500;100,76
27572400;100,76
27573300;100,76
27574200;100,76
27575100;100,76
27576000;100,76
27576900;100,76
27577800;100,76
27578700;100,76
27579600;100,76
27580500;100,76
27581400;100,76
27582300;100,76
27583200;100,76
27584100;100,76
27585000;100,76
27585900;100,76
27586800;100,76
27587700;100,76
27588600;100,76
27589500;100,76
27590400;100,76
27591300;100,76
27592200;100,76
27593100;100,76
27594000;100,76
27594900;100,76
27595800;100,76
27596700;100,76
27597600;100,76
27598500;100,76
27599400;100,76
27600300;100,76
27601200;100,76
27602100;100,76
27603000;100,76
27603900;100,76
27604800;100,76
27605700;100,76
27606600;100,76
27607500;100,76
27608400;100,76
27609300;100,76
27610200;100,76
27611100;100,76
27612000;100,76
27612900;100,76
27613800;100,76
27614700;100,76
27615600;100,76
27616500;100,76
27617400;100,76
27618300;100,76
27619200;100,76
27620100;100,76
27621000;100,76
27621900;100,76
27622800;100,76
27623700;100,76
27624600;100,76
27625500;100,76
27626400;100,76
27627300;100,76
27628200;100,76
27629100;100,76
27630000;100,76
27630900;100,76
27631800;100,76
27632700;100,76
27633600;100,76
27634500;100,76
27635400;100,76
27636300;100,76
27637200;100,76
27638100;100,76
27639000;100,76
27639900;100,76
27640800;100,76
27641700;100,76
27642600;100,76
27643500;100,76
27644400;100,76
27645300;100,76
27646200;100,76
27647100;100,76
27648000;100,76
27648900;100,76
27649800;100,76
27650700;100,76
27651600;100,76
27652500;100,76
27653400;100,76
27654300;100,76
27655200;100,76
27656100;100,76
27657000;100,76
27657900;100,76
27658800;100,76
27659700;100,76
27660600;100,76
27661500;100,76
27662400;100,76
27663300;100,76
27664200;100,76
27665100;100,76
27666000;100,76
27666900;100,76
27667800;100,76
27668700;100,76
27669600;100,76
27670500;100,76
27671400;100,76
27672300;100,76
27673200;100,76
27674100;100,76
27675000;100,76
27675900;100,76
27676800;100,76
27677700;100,76
27678600;100,76
27679500;100,76
27680400;100,76
27681300;100,76
27682200;100,76
27683100;100,76
27684000;100,76
27684900;100,76
27685800;100,76
27686700;100,76
27687600;100,76
27688500;100,76
27689400;100,76
27690300;100,76
27691200;100,76
27692100;100,76
27693000;100,76
27693900;100,76
27694800;100,76
27695700;100,76
27696600;100,76
27697500;100,76
27698400;100,76
27699300;100,76
27700200;100,76
27701100;100,76
27702000;100,76
27702900;100,76
27703800;100,76
27704700;100,76
27705600;100,76
27706500;100,76
27707400;100,76
27708300;100,76
27709200;100,76
27710100;100,76
27711000;100,76
27711900;100,76
27712800;100,76
27713700;100,76
27714600;100,76
27715500;100,76
27716400;100,76
27717300;100,76
27718200;100,76
27719100;100,76
27720000;100,76
27720900;100,76
27721800;100,76
27722700;100,76
27723600;100,76
27724500;100,76
27725400;100,76
27726300;100,76
27727200;100,76
27728100;100,76
27729000;100,76
27729900;100,76
27730800;100,76
27731700;100,76
27732600;100,76
27733500;100,76
27734400;100,76
27735300;100,76
27736200;100,76
27737100;100,76
27738000;100,76
27738900;100,76
27739800;100,76
27740700;100,76
27741600;100,76
27742500;100,76
27743400;100,76
27744300;100,76
27745200;100,76
27746100;100,76
27747000;100,76
27747900;100,76
27748800;100,76
27749700;100,76
27750600;100,76
27751500;100,76
27752400;100,76
27753300;100,76
27754200;100,76
27755100;100,76
27756000;100,76
27756900;100,76
27757800;100,76
27758700;100,76
27759600;100,76
27760500;100,76
27761400;100,76
27762300;100,76
27763200;100,76
27764100;100,76
27765000;100,76
27765900;100,76
27766800;100,76
27767700;100,76
27768600;100,76
27769500;100,76
27770400;100,76
27771300;100,76
27772200;100,76
27773100;100,76
27774000;100,76
27774900;100,76
27775800;100,76
27776700;100,76
27777600;100,76
27778500;100,76
27779400;100,76
27780300;100,76
27781200;100,76
27782100;100,76
27783000;100,76
27783900;100,76
27784800;100,76
27785700;100,76
27786600;100,76
27787500;100,76
27788400;100,76
27789300;100,76
27790200;100,76
27791100;100,76
27792000;100,76
27792900;100,76
27793800;100,76
27794700;100,76
27795600;100,76
27796500;100,76
27797400;100,76
27798300;100,76
27799200;100,76
27800100;100,76
27801000;100,76
27801900;100,76
27802800;100,76
27803700;100,76
27804600;100,76
27805500;100,76
27806400;100,76
27807300;100,76
27808200;100,76
27809100;100,76
27810000;100,76
27810900;100,76
27811800;100,76
27812700;100,76
27813600;100,76
27814500;100,76
27815400;100,76
27816300;100,76
27817200;100,76
27818100;100,76
27819000;100,76
27819900;100,76
27820800;100,76
27821700;100,76
27822600;100,76
27823500;100,76
27824400;100,76
27825300;100,76
27826200;100,76
27827100;100,76
27828000;100,76
27828900;100,76
27829800;100,76
27830700;100,76
27831600;100,76
27832500;100,76
27833400;100,76
27834300;100,76
27835200;100,76
27836100;100,76
27837000;100,76
27837900;100,76
27838800;100,76
27839700;100,76
27840600;100,76
27841500;100,76
27842400;100,76
27843300;100,76
27844200;100,76
27845100;100,76
27846000;100,76
27846900;100,76
27847800;100,76
27848700;100,76
27849600;100,76
27850500;100,76
27851400;100,76
27852300;100,76
27853200;100,76
27854100;100,76
27855000;100,76
27855900;100,76
27856800;100,76
27857700;100,76
27858600;100,76
27859500;100,76
27860400;100,76
27861300;100,76
27862200;100,76
27863100;100,76
27864000;100,76
27864900;100,76
27865800;100,76
27866700;100,76
27867600;100,76
27868500;100,76
27869400;100,76
27870300;100,76
27871200;100,76
27872100;100,76
27873000;100,76
27873900;100,76
27874800;100,76
27875700;100,76
27876600;100,76
27877500;100,76
27878400;100,76
27879300;100,76
27880200;100,76
27881100;100,76
27882000;100,76
27882900;100,76
27883800;100,76
27884700;100,76
27885600;100,76
27886500;100,76
27887400;100,76
27888300;100,76
27889200;100,76
27890100;100,76
27891000;100,76
27891900;100,76
27892800;100,76
27893700;100,76
27894600;100,76
27895500;100,76
27896400;100,76
27897300;100,76
27898200;100,76
27899100;100,76
27900000;100,76
27900900;100,76
27901800;100,76
27902700;100,76
27903600;100,76
27904500;100,76
27905400;100,76
27906300;100,76
27907200;100,76
27908100;100,76
27909000;100,76
27909900;100,76
27910800;100,76
27911700;100,76
27912600;100,76
27913500;100,76
27914400;100,76
27915300;100,76
27916200;100,76
27917100;100,76
27918000;100,76
27918900;100,76
27919800;100,76
27920700;100,76
27921600;100,76
27922500;100,76
27923400;100,76
27924300;100,76
27925200;100,76
27926100;100,76
27927000;100,76
27927900;100,76
27928800;100,76
27929700;100,76
27930600;100,76
27931500;100,76
27932400;100,76
27933300;100,76
27934200;100,76
27935100;100,76
27936000;100,76
27936900;100,76
27937800;100,76
27938700;100,76
27939600;100,76
27940500;100,76
27941400;100,76
27942300;100,76
27943200;100,76
27944100;100,76
27945000;100,76
27945900;100,76
27946800;100,76
27947700;100,76
27948600;100,76
27949500;100,76
27950400;100,76
27951300;100,76
27952200;100,76
27953100;100,76
27954000;100,76
27954900;100,76
27955800;100,76
27956700;100,76
27957600;100,76
27958500;100,76
27959400;100,76
27960300;100,76
27961200;100,76
27962100;100,76
27963000;100,76
27963900;100,76
27964800;100,76
27965700;100,76
27966600;100,76
27967500;100,76
27968400;100,76
27969300;100,76
27970200;100,76
27971100;100,76
27972000;100,76
27972900;100,76
27973800;100,76
27974700;100,76
27975600;100,76
27976500;100,76
27977400;100,76
27978300;100,76
27979200;100,76
27980100;100,76
27981000;100,76
27981900;100,76
27982800;100,76
27983700;100,76
27984600;100,76
27985500;100,76
27986400;100,76
27987300;100,76
27988200;100,76
27989100;100,76
27990000;100,76
27990900;100,76
27991800;100,76
27992700;100,76
27993600;100,76
27994500;100,76
27995400;100,76
27996300;100,76
27997200;100,76
27998100;100,76
27999000;100,76
27999900;100,76
28000800;100,76
28001700;100,76
28002600;100,76
28003500;100,76
28004400;100,76
28005300;100,76
28006200;100,76
28007100;100,76
28008000;100,76
28008900;100,76
28009800;100,76
28010700;100,76
28011600;100,76
28012500;100,76
28013400;100,76
28014300;100,76
28015200;100,76
28016100;100,76
28017000;100,76
28017900;100,76
28018800;100,76
28019700;100,76
28020600;100,76
28021500;100,76
28022400;100,76
28023300;100,76
28024200;100,76
28025100;100,76
28026000;100,76
28026900;100,76
28027800;100,76
28028700;100,76
28029600;100,76
28030500;100,76
28031400;100,76
28032300;100,76
28033200;100,76
28034100;100,76
28035000;100,76
28035900;100,76
28036800;100,76
28037700;100,76
28038600;100,76
28039500;100,76
28040400;100,76
28041300;100,76
28042200;100,76
28043100;100,76
28044000;100,76
28044900;100,76
28045800;100,76
28046700;100,76
28047600;100,76
28048500;100,76
28049400;100,76
28050300;100,76
28051200;100,76
28052100;100,76
28053000;100,76
28053900;100,76
28054800;100,76
28055700;100,76
28056600;100,76
28057500;100,76
28058400;100,76
28059300;100,76
28060200;100,76
28061100;100,76
28062000;100,76
28062900;100,76
28063800;100,76
28064700;100,76
28065600;100,76
28066500;100,76
28067400;100,76
28068300;100,76
28069200;100,76
28070100;100,76
28071000;100,76
28071900;100,76
28072800;100,76
28073700;100,76
28074600;100,76
28075500;100,76
28076400;100,76
28077300;100,76
28078200;100,76
28079100;100,76
28080000;100,76
28080900;100,76
28081800;100,76
28082700;100,76
28083600;100,76
28084500;100,76
28085400;100,76
28086300;100,76
28087200;100,76
28088100;100,76
28089000;100,76
28089900;100,76
28090800;100,76
28091700;100,76
28092600;100,76
28093500;100,76
28094400;100,76
28095300;100,76
28096200;100,76
28097100;100,76
28098000;100,76
28098900;100,76
28099800;100,76
28100700;100,76
28101600;100,76
28102500;100,76
28103400;100,76
28104300;100,76
28105200;100,76
28106100;100,76
28107000;100,76
28107900;100,76
28108800;100,76
28109700;100,76
28110600;100,76
28111500;100,76
28112400;100,76
28113300;100,76
28114200;100,76
28115100;100,76
28116000;100,76
28116900;100,76
28117800;100,76
28118700;100,76
28119600;100,76
28120500;100,76
28121400;100,76
28122300;100,76
28123200;100,76
28124100;100,76
28125000;100,76
28125900;100,76
28126800;100,76
28127700;100,76
28128600;100,76
28129500;100,76
28130400;100,76
28131300;100,76
28132200;100,76
28133100;100,76
28134000;100,76
28134900;100,76
28135800;100,76
28136700;100,76
28137600;100,76
28138500;100,76
28139400;100,76
28140300;100,76
28141200;100,76
28142100;100,76
28143000;100,76
28143900;100,76
28144800;100,76
28145700;100,76
28146600;100,76
28147500;100,76
28148400;100,76
28149300;100,76
28150200;100,76
28151100;100,76
28152000;100,76
28152900;100,76
28153800;100,76
28154700;100,76
28155600;100,76
28156500;100,76
28157400;100,76
28158300;100,76
28159200;100,76
28160100;100,76
28161000;100,76
28161900;100,76
28162800;100,76
28163700;100,76
28164600;100,76
28165500;100,76
28166400;100,76
28167300;100,76
28168200;100,76
28169100;100,76
28170000;100,76
28170900;100,76
28171800;100,76
28172700;100,76
28173600;100,76
28174500;100,76
28175400;100,76
28176300;100,76
28177200;100,76
28178100;100,76
28179000;100,76
28179900;100,76
28180800;100,76
28181700;100,76
28182600;100,76
28183500;100,76
28184400;100,76
28185300;100,76
28186200;100,76
28187100;100,76
28188000;100,76
28188900;100,76
28189800;100,76
28190700;100,76
28191600;100,76
28192500;100,76
28193400;100,76
28194300;100,76
28195200;100,76
28196100;100,76
28197000;100,76
28197900;100,76
28198800;100,76
28199700;100,76
28200600;100,76
28201500;100,76
28202400;100,76
28203300;100,76
28204200;100,76
28205100;100,76
28206000;100,76
28206900;100,76
28207800;100,76
28208700;100,76
28209600;100,76
28210500;100,76
28211400;100,76
28212300;100,76
28213200;100,76
28214100;100,76
28215000;100,76
28215900;100,76
28216800;100,76
28217700;100,76
28218600;100,76
28219500;100,76
28220400;100,76
28221300;100,76
28222200;100,76
28223100;100,76
28224000;100,76
28224900;100,76
28225800;100,76
28226700;100,76
28227600;100,76
28228500;100,76
28229400;100,76
28230300;100,76
28231200;100,76
28232100;100,76
28233000;100,76
28233900;100,76
28234800;100,76
28235700;100,76
28236600;100,76
28237500;100,76
28238400;100,76
28239300;100,76
28240200;100,76
28241100;100,76
28242000;100,76
28242900;100,76
28243800;100,76
28244700;100,76
28245600;100,76
28246500;100,76
28247400;100,76
28248300;100,76
28249200;100,76
28250100;100,76
28251000;100,76
28251900;100,76
28252800;100,76
28253700;100,76
28254600;100,76
28255500;100,76
28256400;100,76
28257300;100,76
28258200;100,76
28259100;100,76
28260000;100,76
28260900;100,76
28261800;100,76
28262700;100,76
28263600;100,76
28264500;100,76
28265400;100,76
28266300;100,76
28267200;100,76
28268100;100,76
28269000;100,76
28269900;100,76
28270800;100,76
28271700;100,76
28272600;100,76
28273500;100,76
28274400;100,76
28275300;100,76
28276200;100,76
28277100;100,76
28278000;100,76
28278900;100,76
28279800;100,76
28280700;100,76
28281600;100,76
28282500;100,76
28283400;100,76
28284300;100,76
28285200;100,76
28286100;100,76
28287000;100,76
28287900;100,76
28288800;100,76
28289700;100,76
28290600;100,76
28291500;100,76
28292400;100,76
28293300;100,76
28294200;100,76
28295100;100,76
28296000;100,76
28296900;100,76
28297800;100,76
28298700;100,76
28299600;100,76
28300500;100,76
28301400;100,76
28302300;100,76
28303200;100,76
28304100;100,76
28305000;100,76
28305900;100,76
28306800;100,76
28307700;100,76
28308600;100,76
28309500;100,76
28310400;100,76
28311300;100,76
28312200;100,76
28313100;100,76
28314000;100,76
28314900;100,76
28315800;100,76
28316700;100,76
28317600;100,76
28318500;100,76
28319400;100,76
28320300;100,76
28321200;100,76
28322100;100,76
28323000;100,76
28323900;100,76
28324800;100,76
28325700;100,76
28326600;100,76
28327500;100,76
28328400;100,76
28329300;100,76
28330200;100,76
28331100;100,76
28332000;100,76
28332900;100,76
28333800;100,76
28334700;100,76
28335600;100,76
28336500;100,76
28337400;100,76
28338300;100,76
28339200;100,76
28340100;100,76
28341000;100,76
28341900;100,76
28342800;100,76
28343700;100,76
28344600;100,76
28345500;100,76
28346400;100,76
28347300;100,76
28348200;100,76
28349100;100,76
28350000;100,76
28350900;100,76
28351800;100,76
28352700;100,76
28353600;100,76
28354500;100,76
28355400;100,76
28356300;100,76
28357200;100,76
28358100;100,76
28359000;100,76
28359900;100,76
28360800;100,76
28361700;100,76
28362600;100,76
28363500;100,76
28364400;100,76
28365300;100,76
28366200;100,76
28367100;100,76
28368000;100,76
28368900;100,76
28369800;100,76
28370700;100,76
28371600;100,76
28372500;100,76
28373400;100,76
28374300;100,76
28375200;100,76
28376100;100,76
28377000;100,76
28377900;100,76
28378800;100,76
28379700;100,76
28380600;100,76
28381500;100,76
28382400;100,76
28383300;100,76
28384200;100,76
28385100;100,76
28386000;100,76
28386900;100,76
28387800;100,76
28388700;100,76
28389600;100,76
28390500;100,76
28391400;100,76
28392300;100,76
28393200;100,76
28394100;100,76
28395000;100,76
28395900;100,76
28396800;100,76
28397700;100,76
28398600;100,76
28399500;100,76
28400400;100,76
28401300;100,76
28402200;100,76
28403100;100,76
28404000;100,76
28404900;100,76
28405800;100,76
28406700;100,76
28407600;100,76
28408500;100,76
28409400;100,76
28410300;100,76
28411200;100,76
28412100;100,76
28413000;100,76
28413900;100,76
28414800;100,76
28415700;100,76
28416600;100,76
28417500;100,76
28418400;100,76
28419300;100,76
28420200;100,76
28421100;100,76
28422000;100,76
28422900;100,76
28423800;100,76
28424700;100,76
28425600;100,76
28426500;100,76
28427400;100,76
28428300;100,76
28429200;100,76
28430100;100,76
28431000;100,76
28431900;100,76
28432800;100,76
28433700;100,76
28434600;100,76
28435500;100,76
28436400;100,76
28437300;100,76
28438200;100,76
28439100;100,76
28440000;100,76
28440900;100,76
28441800;100,76
28442700;100,76
28443600;100,76
28444500;100,76
28445400;100,76
28446300;100,76
28447200;100,76
28448100;100,76
28449000;100,76
28449900;100,76
28450800;100,76
28451700;100,76
28452600;100,76
28453500;100,76
28454400;100,76
28455300;100,76
28456200;100,76
28457100;100,76
28458000;100,76
28458900;100,76
28459800;100,76
28460700;100,76
28461600;100,76
28462500;100,76
28463400;100,76
28464300;100,76
28465200;100,76
28466100;100,76
28467000;100,76
28467900;100,76
28468800;100,76
28469700;100,76
28470600;100,76
28471500;100,76
28472400;100,76
28473300;100,76
28474200;100,76
28475100;100,76
28476000;100,76
28476900;100,76
28477800;100,76
28478700;100,76
28479600;100,76
28480500;100,76
28481400;100,76
28482300;100,76
28483200;100,76
28484100;100,76
28485000;100,76
28485900;100,76
28486800;100,76
28487700;100,76
28488600;100,76
28489500;100,76
28490400;100,76
28491300;100,76
28492200;100,76
28493100;100,76
28494000;100,76
28494900;100,76
28495800;100,76
28496700;100,76
28497600;100,76
28498500;100,76
28499400;100,76
28500300;100,76
28501200;100,76
28502100;100,76
28503000;100,76
28503900;100,76
28504800;100,76
28505700;100,76
28506600;100,76
28507500;100,76
28508400;100,76
28509300;100,76
28510200;100,76
28511100;100,76
28512000;100,76
28512900;100,76
28513800;100,76
28514700;100,76
28515600;100,76
28516500;100,76
28517400;100,76
28518300;100,76
28519200;100,76
28520100;100,76
28521000;100,76
28521900;100,76
28522800;100,76
28523700;100,76
28524600;100,76
28525500;100,76
28526400;100,76
28527300;100,76
28528200;100,76
28529100;100,76
28530000;100,76
28530900;100,76
28531800;100,76
28532700;100,76
28533600;100,76
28534500;100,76
28535400;100,76
28536300;100,76
28537200;100,76
28538100;100,76
28539000;100,76
28539900;100,76
28540800;100,76
28541700;100,76
28542600;100,76
28543500;100,76
28544400;100,76
28545300;100,76
28546200;100,76
28547100;100,76
28548000;100,76
28548900;100,76
28549800;100,76
28550700;100,76
28551600;100,76
28552500;100,76
28553400;100,76
28554300;100,76
28555200;100,76
28556100;100,76
28557000;100,76
28557900;100,76
28558800;100,76
28559700;100,76
28560600;100,76
28561500;100,76
28562400;100,76
28563300;100,76
28564200;100,76
28565100;100,76
28566000;100,76
28566900;100,76
28567800;100,76
28568700;100,76
28569600;100,76
28570500;100,76
28571400;100,76
28572300;100,76
28573200;100,76
28574100;100,76
28575000;100,76
28575900;100,76
28576800;100,76
28577700;100,76
28578600;100,76
28579500;100,76
28580400;100,76
28581300;100,76
28582200;100,76
28583100;100,76
28584000;100,76
28584900;100,76
28585800;100,76
28586700;100,76
28587600;100,76
28588500;100,76
28589400;100,76
28590300;100,76
28591200;100,76
28592100;100,76
28593000;100,76
28593900;100,76
28594800;100,76
28595700;100,76
28596600;100,76
28597500;100,76
28598400;100,76
28599300;100,76
28600200;100,76
28601100;100,76
28602000;100,76
28602900;100,76
28603800;100,76
28604700;100,76
28605600;100,76
28606500;100,76
28607400;100,76
28608300;100,76
28609200;100,76
28610100;100,76
28611000;100,76
28611900;100,76
28612800;100,76
28613700;100,76
28614600;100,76
28615500;100,76
28616400;100,76
28617300;100,76
28618200;100,76
28619100;100,76
28620000;100,76
28620900;100,76
28621800;100,76
28622700;100,76
28623600;100,76
28624500;100,76
28625400;100,76
28626300;100,76
28627200;100,76
28628100;100,76
28629000;100,76
28629900;100,76
28630800;100,76
28631700;100,76
28632600;100,76
28633500;100,76
28634400;100,76
28635300;100,76
28636200;100,76
28637100;100,76
28638000;100,76
28638900;100,76
28639800;100,76
28640700;100,76
28641600;100,76
28642500;100,76
28643400;100,76
28644300;100,76
28645200;100,76
28646100;100,76
28647000;100,76
28647900;100,76
28648800;100,76
28649700;100,76
28650600;100,76
28651500;100,76
28652400;100,76
28653300;100,76
28654200;100,76
28655100;100,76
28656000;100,76
28656900;100,76
28657800;100,76
28658700;100,76
28659600;100,76
28660500;100,76
28661400;100,76
28662300;100,76
28663200;100,76
28664100;100,76
28665000;100,76
28665900;100,76
28666800;100,76
28667700;100,76
28668600;100,76
28669500;100,76
28670400;100,76
28671300;100,76
28672200;100,76
28673100;100,76
28674000;100,76
28674900;100,76
28675800;100,76
28676700;100,76
28677600;100,76
28678500;100,76
28679400;100,76
28680300;100,76
28681200;100,76
28682100;100,76
28683000;100,76
28683900;100,76
28684800;100,76
28685700;100,76
28686600;100,76
28687500;100,76
28688400;100,76
28689300;100,76
28690200;100,76
28691100;100,76
28692000;100,76
28692900;100,76
28693800;100,76
28694700;100,76
28695600;100,76
28696500;100,76
28697400;100,76
28698300;100,76
28699200;100,76
28700100;100,76
28701000;100,76
28701900;100,76
28702800;100,76
28703700;100,76
28704600;100,76
28705500;100,76
28706400;100,76
28707300;100,76
28708200;100,76
28709100;100,76
28710000;100,76
28710900;100,76
28711800;100,76
28712700;100,76
28713600;100,76
28714500;100,76
28715400;100,76
28716300;100,76
28717200;100,76
28718100;100,76
28719000;100,76
28719900;100,76
28720800;100,76
28721700;100,76
28722600;100,76
28723500;100,76
28724400;100,76
28725300;100,76
28726200;100,76
28727100;100,76
28728000;100,76
28728900;100,76
28729800;100,76
28730700;100,76
28731600;100,76
28732500;100,76
28733400;100,76
28734300;100,76
28735200;100,76
28736100;100,76
28737000;100,76
28737900;100,76
28738800;100,76
28739700;100,76
28740600;100,76
28741500;100,76
28742400;100,76
28743300;100,76
28744200;100,76
28745100;100,76
28746000;100,76
28746900;100,76
28747800;100,76
28748700;100,76
28749600;100,76
28750500;100,76
28751400;100,76
28752300;100,76
28753200;100,76
28754100;100,76
28755000;100,76
28755900;100,76
28756800;100,76
28757700;100,76
28758600;100,76
28759500;100,76
28760400;100,76
28761300;100,76
28762200;100,76
28763100;100,76
28764000;100,76
28764900;100,76
28765800;100,76
28766700;100,76
28767600;100,76
28768500;100,76
28769400;100,76
28770300;100,76
28771200;100,76
28772100;100,76
28773000;100,76
28773900;100,76
28774800;100,76
28775700;100,76
28776600;100,76
28777500;100,76
28778400;100,76
28779300;100,76
28780200;100,76
28781100;100,76
