"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"Anteil Erneuerbare";"Missing Data Line"
"2024-01-07T00:00:00.000Z";"3.106,388";"9.374,024";"2.214,12";"7.137,051";"824,893";"2,117";"14.662,753";"3.060,61";"3.570,848";"196,607";"0";"48,71";"0"
"2024-01-07T01:00:00.000Z";"3.659,165";"8.469,811";"2.128,864";"6.966,216";"823,977";"2,213";"14.641,189";"3.056,447";"3.483,877";"192,615";"0";"49,26";"0"
"2024-01-07T02:00:00.000Z";"3.706,153";"8.288,478";"2.118,74";"6.894,613";"820,628";"1,984";"14.506,381";"2.943,161";"3.467,048";"188,544";"0";"49,19";"0"
"2024-01-07T03:00:00.000Z";"3.659,697";"8.296,195";"2.122,659";"6.931,868";"778,31";"2,021";"14.710,44";"2.896,819";"3.463,805";"185,004";"0";"49,41";"0"
"2024-01-07T04:00:00.000Z";"3.633,765";"8.302,943";"2.097,616";"6.989,66";"814,003";"1,984";"14.730,752";"2.774,149";"3.458,009";"178,784";"0";"49,22";"0"
"2024-01-07T05:00:00.000Z";"3.225,908";"8.291,647";"2.078,289";"7.159,022";"840,508";"1,947";"15.199,388";"2.682,437";"3.488,554";"176,863";"0";"49,97";"0"
"2024-01-07T06:00:00.000Z";"3.159,714";"8.787,696";"2.129,946";"7.696,759";"937,34";"5,081";"15.540,693";"2.757,179";"3.598,261";"187,283";"0";"49,33";"0"
"2024-01-07T07:00:00.000Z";"3.064,267";"9.873,449";"2.244,82";"8.423,642";"973,833";"144,092";"15.766,553";"2.864,854";"3.814,573";"190,295";"0";"48,12";"0"
"2024-01-07T08:00:00.000Z";"2.848,48";"11.398,232";"2.441,662";"9.272,111";"1.473,122";"1.147,899";"15.545,379";"2.933,689";"3.949,023";"186,219";"0";"46,44";"0"
"2024-01-07T09:00:00.000Z";"2.782,512";"11.721,906";"2.759,813";"9.792,545";"1.765,283";"2.434,4";"15.350,232";"3.064,016";"4.070,23";"187,863";"0";"46,58";"0"
"2024-01-07T10:00:00.000Z";"2.659,083";"11.449,049";"2.821,958";"10.105,477";"2.497,387";"3.779,578";"15.671,301";"3.247,051";"4.134,442";"187,025";"0";"47,8";"0"
"2024-01-07T11:00:00.000Z";"2.855,078";"11.294,033";"2.791,773";"10.166,074";"2.092,014";"4.353,728";"16.137,141";"3.399,091";"4.120,357";"189,074";"0";"49,15";"0"
"2024-01-07T12:00:00.000Z";"2.916,188";"11.061,75";"2.679,44";"10.055,16";"1.854,298";"3.628,677";"16.564,251";"3.266,666";"4.067,838";"182,109";"0";"49,26";"0"
"2024-01-07T13:00:00.000Z";"3.067,777";"10.903,043";"2.633,763";"10.043,375";"1.816,811";"2.407,244";"17.138,762";"3.190,621";"4.049,915";"174,365";"0";"48,67";"0"
"2024-01-07T14:00:00.000Z";"3.308,078";"10.888,771";"2.827,761";"10.288,55";"2.089,265";"1.052,134";"17.086,557";"3.337,911";"4.098,289";"172,011";"0";"46,71";"0"
"2024-01-07T15:00:00.000Z";"3.817,117";"10.847,203";"3.061,766";"10.432,691";"2.507,201";"213,567";"17.792,255";"3.790,831";"4.213,728";"167,552";"0";"46,08";"0"
"2024-01-07T16:00:00.000Z";"3.674,941";"11.177,025";"3.426,686";"10.512,997";"3.632,637";"58,016";"19.324,386";"4.150,694";"4.282,488";"169,227";"0";"46,35";"0"
"2024-01-07T17:00:00.000Z";"2.915,039";"11.658,239";"3.781,924";"10.631,115";"3.056,119";"14,506";"20.636,079";"3.839,521";"4.324,951";"175,33";"0";"47,52";"0"
"2024-01-07T18:00:00.000Z";"2.493,226";"11.623,001";"3.754,702";"10.335,727";"2.045,225";"2,507";"21.528,04";"3.471,963";"4.199,559";"168,494";"0";"49,28";"0"
"2024-01-07T19:00:00.000Z";"1.975,711";"11.269,718";"3.671,899";"10.268,996";"1.309,086";"2,075";"20.926,57";"3.146,554";"4.172,179";"157,881";"0";"49,94";"0"
"2024-01-07T20:00:00.000Z";"1.956,345";"10.765,045";"3.530,691";"10.208,912";"1.268,194";"2,841";"20.014,31";"3.227,593";"4.118,1";"161,835";"0";"49,84";"0"
"2024-01-07T21:00:00.000Z";"1.951,742";"10.757,115";"3.442,769";"10.310,721";"1.032,567";"2,111";"20.027,148";"2.951,288";"4.080,376";"173,093";"0";"49,79";"0"
"2024-01-07T22:00:00.000Z";"2.398,366";"9.403,088";"3.099,397";"9.539,562";"905,852";"2,102";"20.013,202";"2.757,003";"3.894,525";"176,68";"0";"51,46";"0"
"2024-01-07T23:00:00.000Z";"2.679,291";"8.174,456";"3.160,155";"8.997,082";"919,242";"2,078";"19.770,493";"2.881,892";"3.733,15";"178,278";"0";"52,63";"0"
"2024-01-08T00:00:00.000Z";"2.797,386";"7.242,305";"3.015,348";"8.511,4";"951,291";"1,986";"19.866,43";"2.774,974";"3.614,833";"174,518";"0";"54,02";"0"
"2024-01-08T01:00:00.000Z";"2.693,447";"6.805,573";"2.984,986";"8.423,431";"904,794";"1,969";"20.236,112";"2.669,045";"3.565,849";"163,393";"0";"55";"0"
"2024-01-08T02:00:00.000Z";"2.777,344";"6.476,82";"3.177,555";"8.294,308";"850,244";"1,961";"20.672,69";"2.660,804";"3.542,609";"157,531";"0";"55,64";"0"
"2024-01-08T03:00:00.000Z";"2.984,825";"6.721,556";"3.252,231";"8.888,904";"870,855";"2,029";"20.433,917";"2.692,915";"3.612,437";"159,252";"0";"54,24";"0"
"2024-01-08T04:00:00.000Z";"2.711,301";"8.521,821";"3.475,027";"10.336,191";"945,37";"2,262";"20.373,004";"2.679,102";"3.760,173";"163,865";"0";"50,96";"0"
"2024-01-08T05:00:00.000Z";"2.945,776";"11.136,636";"4.515,332";"12.694,513";"1.268,17";"2,274";"21.558,905";"2.639,224";"3.952,975";"152,949";"0";"46,53";"0"
"2024-01-08T06:00:00.000Z";"2.947,855";"11.967,952";"5.518,018";"15.401,076";"1.730,047";"3,552";"21.942,425";"3.014,831";"4.135,844";"153,302";"0";"43,8";"0"
"2024-01-08T07:00:00.000Z";"2.871,971";"12.501,836";"5.873,708";"16.026,887";"2.442,121";"228,303";"22.578,322";"3.386,36";"4.277,113";"151,73";"0";"43,56";"0"
"2024-01-08T08:00:00.000Z";"2.431,651";"12.252,701";"5.821,234";"15.547,117";"3.499,274";"2.084,652";"21.743,383";"3.170,491";"4.161,582";"153,068";"0";"44,21";"0"
"2024-01-08T09:00:00.000Z";"1.847,432";"11.836,543";"5.782,044";"15.197,019";"3.206,897";"4.452,103";"21.081,175";"2.878,448";"4.009,075";"153,028";"0";"46,26";"0"
"2024-01-08T10:00:00.000Z";"1.479,623";"11.349,406";"5.767,994";"15.106,969";"2.547,811";"7.282,024";"20.451,487";"2.571,558";"3.790,132";"146,698";"0";"48,59";"0"
"2024-01-08T11:00:00.000Z";"1.317,278";"11.165,148";"5.520,031";"14.632,913";"2.285,714";"9.037,173";"20.118,981";"2.185,427";"3.647,343";"145,018";"0";"50,17";"0"
"2024-01-08T12:00:00.000Z";"1.268,075";"11.229,328";"5.641,563";"14.818,197";"2.242,854";"8.719,765";"19.989,819";"2.089,883";"3.624,857";"144,305";"0";"49,56";"0"
"2024-01-08T13:00:00.000Z";"1.412,735";"11.480,744";"5.862,482";"15.352,217";"2.182,022";"6.233,347";"20.385,134";"2.156,535";"3.710,589";"144,876";"0";"47,36";"0"
"2024-01-08T14:00:00.000Z";"2.139,599";"11.910,087";"6.154,762";"16.036,08";"2.294,776";"2.622,634";"20.923,814";"2.504,951";"3.854,129";"145,486";"0";"43,84";"0"
"2024-01-08T15:00:00.000Z";"2.206,232";"12.538,309";"6.236,028";"16.304,469";"2.758,58";"251,528";"21.829,754";"2.610,041";"4.105,691";"149,65";"0";"41,98";"0"
"2024-01-08T16:00:00.000Z";"1.514,699";"12.938,442";"6.201,644";"16.449,709";"4.849,345";"22,363";"22.272,534";"2.847,69";"4.180,611";"151,273";"0";"41,29";"0"
"2024-01-08T17:00:00.000Z";"1.010,107";"13.080,294";"6.287,994";"16.211,23";"5.517,725";"5,534";"22.006,988";"2.936,908";"4.205,869";"149,623";"0";"41,06";"0"
"2024-01-08T18:00:00.000Z";"925,857";"13.413,695";"6.289,784";"16.337,957";"3.967,94";"2,032";"22.113,993";"2.582,006";"4.247,028";"156,433";"0";"41,57";"0"
"2024-01-08T19:00:00.000Z";"894,819";"13.231,464";"5.806,477";"15.837,362";"2.902,859";"2,499";"21.073,111";"2.525,733";"4.059,695";"154,79";"0";"41,86";"0"
"2024-01-08T20:00:00.000Z";"1.050,263";"12.955,589";"5.574,586";"15.042,781";"2.141,008";"2,209";"19.878,447";"2.493,722";"3.915,529";"153,607";"0";"41,86";"0"
"2024-01-08T21:00:00.000Z";"1.193,472";"12.978,924";"5.200,631";"14.021,011";"1.751,134";"2,251";"18.601,634";"2.764,151";"3.904,535";"157,91";"0";"42,01";"0"
"2024-01-08T22:00:00.000Z";"1.242,021";"12.449,382";"4.503,472";"13.128,788";"1.874,813";"2,472";"17.051,529";"2.898,511";"3.760,778";"163,707";"0";"41,86";"0"
"2024-01-08T23:00:00.000Z";"1.333,833";"12.307,991";"4.431,256";"12.577,378";"1.732,21";"1,977";"16.183,192";"2.817,681";"3.782,717";"148,167";"0";"41,49";"0"
"2024-01-09T00:00:00.000Z";"1.250,716";"11.873,877";"4.300,918";"12.341,83";"1.638,76";"2,199";"15.208,045";"2.962,916";"3.777,592";"146,654";"0";"41,33";"0"
"2024-01-09T01:00:00.000Z";"1.268,413";"11.685,645";"4.241,264";"12.660,076";"1.586,439";"1,967";"14.598,721";"2.847,865";"3.744,509";"144,105";"0";"40,46";"0"
"2024-01-09T02:00:00.000Z";"1.516,877";"11.214,749";"4.579,905";"12.706,165";"1.555,478";"1,943";"14.024,943";"2.951,098";"3.763,502";"142,644";"0";"39,84";"0"
"2024-01-09T03:00:00.000Z";"1.709,247";"11.337,796";"5.173,908";"12.908,97";"1.623,323";"1,928";"13.548,835";"3.209,21";"3.766,685";"138,574";"0";"38,72";"0"
"2024-01-09T04:00:00.000Z";"1.627,312";"11.828,737";"6.143,183";"13.946,715";"1.963,491";"1,989";"13.531,84";"3.535,875";"3.930,562";"138,97";"0";"37,35";"0"
"2024-01-09T05:00:00.000Z";"1.497,92";"12.824,061";"7.554,97";"16.767,51";"2.967,747";"2,794";"13.398,387";"3.710,872";"4.099,167";"142,109";"0";"33,94";"0"
"2024-01-09T06:00:00.000Z";"2.010,596";"13.404,067";"8.867,237";"18.734,928";"3.618,296";"3,659";"13.350,297";"4.390,448";"4.363,074";"141,431";"0";"32,33";"0"
"2024-01-09T07:00:00.000Z";"1.735,699";"13.797,858";"9.280,181";"18.887,494";"5.618,557";"608,795";"12.455,535";"4.597,032";"4.455,619";"143,395";"0";"31,13";"0"
"2024-01-09T08:00:00.000Z";"850,489";"13.259,816";"9.156,772";"17.842,093";"6.096,408";"5.218,225";"10.634,684";"4.042,119";"4.339,47";"145,058";"0";"34,08";"0"
"2024-01-09T09:00:00.000Z";"689,353";"12.854,503";"8.750,324";"17.170,492";"4.794,643";"11.249,264";"8.667,501";"3.093,823";"4.141,324";"147,69";"0";"38,17";"0"
"2024-01-09T10:00:00.000Z";"592,634";"12.883,429";"8.763,649";"16.273,677";"3.053,666";"15.395,495";"7.783,988";"2.661,97";"3.970,482";"144,316";"0";"41,9";"0"
"2024-01-09T11:00:00.000Z";"589,23";"12.776,364";"8.998,096";"16.025,264";"1.920,313";"16.742,652";"7.425,895";"2.574,142";"3.863,11";"143,103";"0";"43,29";"0"
"2024-01-09T12:00:00.000Z";"573,1";"12.637,337";"8.944,498";"15.937,202";"1.803,817";"15.190,723";"7.707,684";"2.807,852";"3.827,083";"139,586";"0";"42,67";"0"
"2024-01-09T13:00:00.000Z";"1.048,204";"12.646,534";"9.046,698";"16.630,196";"2.169,925";"10.727,269";"8.218,677";"3.460,101";"3.908,904";"138,843";"0";"38,93";"0"
"2024-01-09T14:00:00.000Z";"1.676,479";"13.202,48";"9.482,234";"18.016,453";"3.424,19";"4.669,27";"9.116,84";"3.967,604";"4.200,669";"143,301";"0";"32,57";"0"
"2024-01-09T15:00:00.000Z";"2.205,95";"12.752,6";"9.394,749";"18.470,302";"5.566,39";"432,872";"10.719,108";"4.730,607";"4.349,93";"144,767";"0";"29,66";"0"
"2024-01-09T16:00:00.000Z";"2.114,354";"12.769,365";"9.311,575";"19.132,783";"5.849,553";"27,498";"12.842,599";"5.312,776";"4.433,345";"153,3";"0";"31,67";"0"
"2024-01-09T17:00:00.000Z";"1.575,14";"12.949,627";"9.364,272";"19.037,939";"5.653,23";"5,796";"13.173,14";"5.382,929";"4.484,386";"158,873";"0";"32,35";"0"
"2024-01-09T18:00:00.000Z";"1.218,426";"13.474,101";"9.470,96";"18.669,286";"4.522,731";"2,359";"13.026,76";"5.252,118";"4.494,545";"157,994";"0";"32,65";"0"
"2024-01-09T19:00:00.000Z";"1.022,762";"13.601,783";"9.576,109";"17.875,824";"2.802,801";"2,871";"12.644,065";"4.744,002";"4.363,646";"151,265";"0";"32,83";"0"
"2024-01-09T20:00:00.000Z";"835,402";"13.493,157";"9.393,272";"17.292,504";"1.876,253";"2,069";"12.054,634";"4.476,898";"4.255,892";"157,567";"0";"32,84";"0"
"2024-01-09T21:00:00.000Z";"957,676";"13.155,728";"8.610,755";"16.306,636";"1.582,054";"2,273";"11.563,557";"4.385,593";"4.115,467";"158,824";"0";"33,28";"0"
"2024-01-09T22:00:00.000Z";"1.009,245";"12.909,665";"7.640,396";"15.304,2";"1.641,487";"2,225";"10.947,262";"4.247,516";"4.034,083";"155,866";"0";"33,52";"0"
"2024-01-09T23:00:00.000Z";"1.060,708";"12.688,304";"6.797,507";"15.380,959";"1.719,925";"2,163";"9.966,587";"3.921,493";"3.902,028";"140,675";"0";"32,3";"0"
"2024-01-10T00:00:00.000Z";"1.048,399";"12.449,493";"6.637,811";"15.289,162";"1.543,709";"2,6";"9.049,132";"3.927,881";"3.807,043";"133,66";"0";"31,43";"0"
"2024-01-10T01:00:00.000Z";"1.062,224";"12.291,323";"6.348,732";"15.286,932";"1.523,246";"1,869";"9.006,516";"3.665,645";"3.731,075";"132,87";"0";"31,2";"0"
"2024-01-10T02:00:00.000Z";"1.349,862";"12.266,062";"6.122,805";"15.365,834";"1.567,722";"1,863";"8.755,861";"3.664,805";"3.720,59";"133,073";"0";"30,77";"0"
"2024-01-10T03:00:00.000Z";"1.546,085";"12.163,4";"6.379,548";"15.585,201";"1.636,751";"1,856";"8.827,075";"3.603,473";"3.751,386";"131,643";"0";"30,45";"0"
"2024-01-10T04:00:00.000Z";"1.821,278";"12.568,151";"7.173,989";"16.667,136";"1.666,272";"2,147";"9.029,468";"3.667,148";"3.829,547";"135,802";"0";"29,49";"0"
"2024-01-10T05:00:00.000Z";"1.823,723";"13.213,036";"8.680,511";"18.795,462";"2.873,901";"2,025";"9.443,016";"4.098,258";"4.048,487";"136,66";"0";"28,11";"0"
"2024-01-10T06:00:00.000Z";"1.963,738";"13.492,064";"8.967,328";"19.686,766";"5.659,566";"3,275";"9.665,752";"4.955,916";"4.234,17";"139,034";"0";"27,65";"0"
"2024-01-10T07:00:00.000Z";"1.940,278";"13.721,058";"9.048,541";"20.253,213";"6.487,968";"554,138";"9.589,98";"5.340,958";"4.330,57";"141,848";"0";"27,97";"0"
"2024-01-10T08:00:00.000Z";"1.389,136";"14.220,47";"8.977,77";"19.976,03";"5.646,948";"4.639,565";"7.823,215";"5.115,092";"4.289,192";"144,673";"0";"30,5";"0"
"2024-01-10T09:00:00.000Z";"989,736";"14.154,213";"8.780,95";"19.754,265";"3.699,139";"10.130,37";"5.860,202";"4.323,229";"4.143,33";"147,331";"0";"34,21";"0"
"2024-01-10T10:00:00.000Z";"428,887";"14.028,733";"8.681,442";"19.485,943";"2.696,173";"14.037,969";"4.310,177";"3.828,352";"4.011,588";"142,925";"0";"36,77";"0"
"2024-01-10T11:00:00.000Z";"543,172";"13.789,841";"8.359,174";"19.574,409";"2.213,554";"15.351,089";"3.284,116";"3.612,35";"3.913,611";"140,942";"0";"37,18";"0"
"2024-01-10T12:00:00.000Z";"496,159";"13.855,215";"8.538,601";"19.625,548";"2.042,071";"14.088,404";"2.973,026";"3.749,419";"3.947,972";"142,753";"0";"35,87";"0"
"2024-01-10T13:00:00.000Z";"795,432";"14.148,628";"8.716,996";"20.183,576";"2.303,468";"10.139,149";"3.267,423";"4.388,048";"4.082,373";"149,048";"0";"32,33";"0"
"2024-01-10T14:00:00.000Z";"1.794,203";"14.338,846";"9.530,161";"21.174,056";"3.396,257";"4.308,839";"3.767,768";"5.290,34";"4.249,203";"145,985";"0";"26,15";"0"
"2024-01-10T15:00:00.000Z";"2.269,372";"14.380,194";"9.896,791";"21.844,372";"5.004,408";"398,93";"5.100,36";"5.701,018";"4.395,095";"145,458";"0";"22,8";"0"
"2024-01-10T16:00:00.000Z";"1.926,801";"14.646,445";"10.094,185";"22.077,96";"5.963,262";"13,857";"6.621,888";"5.818,04";"4.500,968";"152,307";"0";"23,85";"0"
"2024-01-10T17:00:00.000Z";"1.455,538";"14.742,541";"10.107,452";"22.149,761";"5.674,039";"5,347";"7.053,019";"5.587,457";"4.543,785";"155,446";"0";"24,3";"0"
"2024-01-10T18:00:00.000Z";"1.489,041";"14.926,739";"10.180,792";"21.406,372";"5.570,876";"2,613";"6.223,324";"5.748,106";"4.528,516";"154,358";"0";"23,75";"0"
"2024-01-10T19:00:00.000Z";"1.630,735";"14.938,682";"10.275,308";"20.538,105";"4.121,047";"3,396";"5.449,501";"5.514,467";"4.426,825";"148,131";"0";"23,21";"0"
"2024-01-10T20:00:00.000Z";"1.814,866";"14.791,579";"10.159,527";"19.903,891";"2.611,605";"2,647";"4.862,94";"5.063,813";"4.378,324";"155,919";"0";"22,72";"0"
"2024-01-10T21:00:00.000Z";"1.902,161";"14.735,117";"9.293,335";"19.176,655";"1.946,816";"2,391";"4.652,414";"4.832,844";"4.298,027";"155,805";"0";"22,89";"0"
"2024-01-10T22:00:00.000Z";"1.838,784";"14.364,763";"7.987,627";"18.452,268";"1.714,628";"2,067";"4.570,746";"4.577,007";"4.145,693";"156,276";"0";"23,3";"0"
"2024-01-10T23:00:00.000Z";"2.184,835";"13.877,888";"7.103,934";"17.941,538";"1.830,226";"2,037";"4.749,052";"4.226,24";"3.975,392";"151,112";"0";"23,42";"0"
"2024-01-11T00:00:00.000Z";"2.174,17";"13.567,553";"6.803,708";"17.607,238";"1.607,765";"2,022";"5.144,103";"3.963,301";"3.873,227";"144,166";"0";"23,95";"0"
"2024-01-11T01:00:00.000Z";"1.917,769";"13.278,288";"6.616,96";"17.251,774";"1.470,461";"1,976";"5.509,834";"3.783,041";"3.798,269";"141,075";"0";"24,65";"0"
"2024-01-11T02:00:00.000Z";"2.308,614";"13.074,423";"6.479,196";"17.350,97";"1.458,34";"1,974";"5.751,48";"3.460,982";"3.799,801";"138,24";"0";"24,47";"0"
"2024-01-11T03:00:00.000Z";"2.467,755";"13.200,51";"6.584,674";"17.330,899";"1.476,437";"1,99";"6.142,443";"3.636,453";"3.815,487";"132,953";"0";"25,09";"0"
"2024-01-11T04:00:00.000Z";"2.167,795";"13.591,893";"7.320,817";"17.947,64";"1.670,944";"1,998";"7.094,501";"4.120,857";"3.882,622";"129,116";"0";"26,32";"0"
"2024-01-11T05:00:00.000Z";"1.951,658";"14.401,279";"9.279,812";"19.774,448";"2.328,223";"2,075";"7.849,323";"4.559,237";"4.167,604";"133,607";"0";"25,96";"0"
"2024-01-11T06:00:00.000Z";"2.503,377";"14.841,735";"10.018,732";"20.292,577";"3.202,211";"3,022";"9.177,325";"5.548,734";"4.362,165";"136,798";"0";"27,46";"0"
"2024-01-11T07:00:00.000Z";"2.039,111";"14.803,591";"10.032,928";"20.957,517";"4.426,134";"608,303";"9.873,842";"5.395,474";"4.429,819";"143,771";"0";"28,15";"0"
"2024-01-11T08:00:00.000Z";"1.495,543";"14.878,516";"9.981,152";"19.829,859";"3.579,636";"4.740,151";"8.856,884";"5.029,228";"4.370,176";"150,163";"0";"31,77";"0"
"2024-01-11T09:00:00.000Z";"767,894";"14.706,23";"9.614,561";"18.788,257";"2.350,842";"10.164,826";"7.642,36";"4.274,549";"4.218,209";"150,77";"0";"36,42";"0"
"2024-01-11T10:00:00.000Z";"663,866";"14.437,53";"9.272,766";"18.080,576";"1.638,077";"13.651,087";"6.588,158";"4.038,023";"4.111,919";"147,84";"0";"39,31";"0"
"2024-01-11T11:00:00.000Z";"859,376";"14.327,821";"9.040,604";"17.801,177";"1.896,724";"14.150,997";"5.619,42";"4.056,047";"4.017,393";"145,417";"0";"38,94";"0"
"2024-01-11T12:00:00.000Z";"1.456,12";"14.506,625";"9.197,593";"18.247,918";"1.627,569";"12.730,837";"5.631,318";"3.545,944";"4.020,016";"142,728";"0";"36,69";"0"
"2024-01-11T13:00:00.000Z";"1.594,954";"14.768,626";"9.495,79";"18.531,799";"1.855,592";"9.007,237";"5.822,361";"4.109,387";"4.094,714";"140,924";"0";"33,41";"0"
"2024-01-11T14:00:00.000Z";"2.331,864";"15.027,699";"9.825,415";"19.815,679";"2.750,319";"4.114,643";"6.378,785";"4.377,209";"4.244,62";"140,013";"0";"27,93";"0"
"2024-01-11T15:00:00.000Z";"2.801,292";"15.244,112";"9.853,31";"21.339,307";"4.313,336";"529,997";"7.094,639";"4.321,525";"4.373,44";"145,016";"0";"23,54";"0"
"2024-01-11T16:00:00.000Z";"2.832,995";"15.072,415";"9.870,44";"21.792,626";"6.601,212";"54,555";"6.881,652";"4.485,143";"4.381,278";"143,671";"0";"22,14";"0"
"2024-01-11T17:00:00.000Z";"2.166,417";"15.132,039";"10.287,727";"21.861,201";"6.232,496";"13,035";"6.405,533";"4.856,659";"4.439,253";"144,296";"0";"22,2";"0"
"2024-01-11T18:00:00.000Z";"2.213,172";"15.317,205";"10.458,543";"21.895,733";"4.890,272";"2,645";"5.903,896";"4.968,698";"4.495,797";"147,913";"0";"22,11";"0"
"2024-01-11T19:00:00.000Z";"2.393,935";"15.205,611";"10.188,867";"20.060,72";"3.639,723";"2,842";"5.511,572";"5.187,685";"4.388,829";"142,397";"0";"22,86";"0"
"2024-01-11T20:00:00.000Z";"2.269,186";"14.954,147";"9.379,55";"19.528,612";"2.814,892";"2,598";"4.892,139";"4.855,281";"4.357,426";"150,608";"0";"22,59";"0"
"2024-01-11T21:00:00.000Z";"2.310,053";"14.322,601";"8.385,971";"19.349,435";"2.861,74";"2,6";"4.105,211";"4.634,273";"4.236,627";"149,189";"0";"21,78";"0"
"2024-01-11T22:00:00.000Z";"2.044,409";"13.312,36";"7.643,826";"18.617,871";"2.392,546";"2,071";"4.023,634";"4.332,009";"4.172,648";"156,657";"0";"22,41";"0"
"2024-01-11T23:00:00.000Z";"1.966,413";"12.691,009";"6.999,902";"18.148,123";"2.301,593";"1,949";"4.122,8";"3.954,819";"3.934,489";"145,985";"0";"22,44";"0"
"2024-01-12T00:00:00.000Z";"2.199,863";"12.298,32";"6.626,22";"17.801,496";"1.892,359";"1,933";"4.443,356";"3.737,503";"3.793,618";"135,671";"0";"22,92";"0"
"2024-01-12T01:00:00.000Z";"2.172,499";"12.405,802";"6.527,975";"17.157,165";"1.600,893";"2,164";"4.994,232";"3.761,77";"3.735,171";"136,112";"0";"24,09";"0"
"2024-01-12T02:00:00.000Z";"2.390,559";"12.714,569";"6.507,929";"16.772,938";"1.430,886";"2,173";"5.057,497";"3.776,19";"3.709,147";"139,134";"0";"24,2";"0"
"2024-01-12T03:00:00.000Z";"2.423,034";"12.774,701";"6.665,428";"16.755,96";"1.502,242";"1,945";"5.926,413";"3.837,715";"3.753,621";"134,457";"0";"25,43";"0"
"2024-01-12T04:00:00.000Z";"2.461,291";"13.401,048";"7.376,238";"17.424,449";"1.590,913";"2,228";"7.065,72";"3.809,915";"3.892,386";"132,169";"0";"26,11";"0"
"2024-01-12T05:00:00.000Z";"2.380,496";"14.223,556";"8.905,791";"19.108,423";"2.385,725";"2,081";"7.785,333";"4.344,055";"4.189,18";"127,943";"0";"25,95";"0"
"2024-01-12T06:00:00.000Z";"2.043,825";"14.939,623";"10.118,806";"20.206,631";"3.994,397";"3,437";"8.003,303";"4.724,879";"4.443,961";"124,061";"0";"25,25";"0"
"2024-01-12T07:00:00.000Z";"1.729,42";"15.275,16";"9.983,36";"20.012,928";"6.172,683";"269,247";"8.122,421";"5.136,956";"4.537,192";"140,234";"0";"25,54";"0"
"2024-01-12T08:00:00.000Z";"1.528,584";"15.470,707";"9.862,27";"19.635,094";"5.539,85";"1.699,94";"9.213,895";"5.163,099";"4.532,839";"159,267";"0";"28,55";"0"
"2024-01-12T09:00:00.000Z";"1.574,47";"15.563,795";"9.687,67";"19.429,652";"4.538,604";"3.299,173";"10.080,59";"4.561,346";"4.474,929";"169,402";"0";"30,8";"0"
"2024-01-12T10:00:00.000Z";"1.366,673";"15.440,341";"9.720,186";"19.225,28";"3.527,794";"4.624,11";"10.565,876";"4.449,422";"4.372,817";"170,058";"0";"32,94";"0"
"2024-01-12T11:00:00.000Z";"1.432,667";"15.250,389";"9.533,482";"19.028,483";"2.642,314";"5.158,472";"11.237,751";"4.225,675";"4.279,339";"165,22";"0";"34,38";"0"
"2024-01-12T12:00:00.000Z";"1.338,766";"14.799,01";"9.337,841";"18.759,921";"2.225,92";"4.613,662";"11.984,349";"4.079,361";"4.173,025";"164,09";"0";"35,02";"0"
"2024-01-12T13:00:00.000Z";"1.275,984";"14.115,991";"9.260,893";"18.606,97";"2.696,147";"3.205,088";"12.522,685";"3.996,498";"4.142,783";"141,415";"0";"34,34";"0"
"2024-01-12T14:00:00.000Z";"1.660,806";"13.966,824";"9.913,747";"18.812,915";"2.777,836";"1.465,997";"12.692,652";"3.943,41";"4.237,973";"115,877";"0";"32,29";"0"
"2024-01-12T15:00:00.000Z";"1.956,42";"14.277,572";"10.107,756";"18.841,411";"3.221,4";"251,665";"13.152,437";"3.831,194";"4.439,668";"121,207";"0";"31,07";"0"
"2024-01-12T16:00:00.000Z";"1.692,469";"14.495,191";"10.122,805";"19.326,976";"4.532,238";"29,994";"12.876,715";"3.753,377";"4.538,625";"129,708";"0";"29,85";"0"
"2024-01-12T17:00:00.000Z";"941,061";"14.272,534";"10.026,829";"19.048,795";"4.617,836";"4,222";"12.770,627";"4.273,257";"4.515,418";"136,289";"0";"30,76";"0"
"2024-01-12T18:00:00.000Z";"812,8";"14.196,946";"9.837,384";"18.716,268";"2.930,227";"2,307";"13.131,029";"4.634,781";"4.474,547";"127,05";"0";"32,51";"0"
